Card number,Name,Rarity,Print,Modification date,Release,Series,Set type,Cover card,Version
BLMR-DE079,Number 65: Djinn Buster,"('Ultra Rare',)",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE080,Number 72: Shogi Rook,"('Ultra Rare',)",New,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE081,"Dante, Traveler of the Burning Abyss","('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE082,Stellarknight Constellar Diamond,"('Ultra Rare',)",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE083,Tellarknight Ptolemaeus,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE084,Divine Arsenal AA-ZEUS - Sky Thunder,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE085,I:P Masquerena,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE086,Dark Hole,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE087,Terraforming,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE088,Dimensional Fissure,"('Ultra Rare',)",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE089,Super Polymerization,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE090,Book of Eclipse,"('Secret Rare',)",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE091,Sky Striker Mobilize - Engage!,"('Secret Rare', 'QCScR')",New artwork,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE092,Mathmech Equation,"('Ultra Rare',)",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE093,Rite of Aramesir,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE094,"Dunnell, the Noble Arms of Light","('Ultra Rare',)",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE095,Starlit Papillon,"('Ultra Rare',)",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE096,Zaralaam the Dark Palace,"('Ultra Rare',)",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE097,Forest of Lost Flowers,"('Ultra Rare',)",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE098,Spright Smashers,"('Ultra Rare',)",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE099,Curse of Aramatir,"('Ultra Rare',)",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE100,Macro Cosmos,"('Ultra Rare',)",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE101,Thunder Discharge,"('Ultra Rare',)",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE102,Welcome Labrynth,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE103,The Bystial Lubellion,"('QCScR',)",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-DE104,Lady Labrynth of the Silver Castle,"('QCScR',)",Reprint,2023-06-22 12:43:40,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-EN001,Dark Magician the Knight of Dragon Magic,"('Secret Rare',)",New,2023-06-19 00:25:24,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",Old
BLMR-EN001,Dark Magician the Knight of Dragon Magic,"('Secret Rare', 'QCScR')",New,2023-06-22 12:38:45,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-EN008,Tri-Edge Master,"('Secret Rare',)",New,2023-06-19 00:25:24,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",Old
BLMR-EN008,Tri-Edge Master,"('Secret Rare', 'QCScR')",New,2023-06-22 12:38:45,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-EN065,Water Enchantress of the Temple,"('Secret Rare',)",Reprint,2023-06-19 00:25:24,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",Old
BLMR-EN065,Water Enchantress of the Temple,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:38:45,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-EN077,Number 92: Heart-eartH Dragon,"('Secret Rare',)",Reprint,2023-06-19 00:25:24,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",Old
BLMR-EN077,Number 92: Heart-eartH Dragon,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:38:45,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-EN089,Super Polymerization,"('Secret Rare',)",Reprint,2023-06-19 00:25:24,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",Old
BLMR-EN089,Super Polymerization,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:38:45,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR001,Dark Magician the Knight of Dragon Magic,"('Secret Rare', 'QCScR')",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR002,Armed Neos,"('Secret Rare', 'QCScR')",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR003,Assault Synchron,"('Secret Rare', 'QCScR')",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR004,Numbers Last Hope,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR005,Odd-Eyes Rebellion Xyz Dragon,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR006,Rokket Coder,"('Secret Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR007,Extox Hydra,"('Secret Rare', 'QCScR')",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR008,Tri-Edge Master,"('Secret Rare', 'QCScR')",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR009,Daidaratant the Ooze Giant,"('Secret Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR010,"Don't Slip, the Dogs of War","('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR011,RGB Rainbowlution,"('Secret Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR012,Elemental HERO Flame Wingman - Infernal Rage,"('Secret Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR013,Link Decoder,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR014,Courageous Crimson Chevalier Bradamante,"('Secret Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR015,Puppet Pawn,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR016,Puppet Rook,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR017,Promotion,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR018,Battlefield Tragedy,"('Secret Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR019,Black Mamba,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR020,"Urubonus, the Avatar of Malice","('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR021,Lamia,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR022,Viper's Grudge,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR023,"Ghost Lancer, the Underworld Spearman","('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR024,"Ghost Sleeper, the Underworld Princess","('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR025,"Ghost Wyvern, the Underworld Dragon","('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR026,Ghost Fusion,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR027,Xyz Bento,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR028,Performapal Odd-Eyes Butler,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR029,Performapal Odd-Eyes Valet,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR030,Performapal Barokuriboh,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR031,Performapal Classikuriboh,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR032,Arms Regeneration,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR033,Praying Mantis,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR034,Guard Mantis,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR035,Golden Rule,"('Secret Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR036,Duality,"('Secret Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR037,Shadow's Light,"('Secret Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR038,Protection of the Elements,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-FR039,Blackwing - Sharnga the Waning Moon,"('Ultra Rare',)",New,2023-06-22 12:43:16,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
