Card number,Set,Name,Rarity,Print,Page URL,Modification date,Release,Series,Set type,Version
IOC-107,Invasion of Chaos,"Begone, Knave!","('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-107,Invasion of Chaos,"Begone, Knave!","('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-108,Invasion of Chaos,DNA Transplant,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-108,Invasion of Chaos,DNA Transplant,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-109,Invasion of Chaos,Robbin' Zombie,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-109,Invasion of Chaos,Robbin' Zombie,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-110,Invasion of Chaos,Trap Jammer,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-110,Invasion of Chaos,Trap Jammer,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
IOC-111,Invasion of Chaos,Invader of Darkness,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,2004-03-01,Core Booster,Booster pack,Old
IOC-111,Invasion of Chaos,Invader of Darkness,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(TCG-NA),2023-04-28 14:06:43,,Core Booster,Booster pack,New
OPTP-EN005,Trials of the Pharaoh - Speed Duel GX: Midterm Paradox promotional card,Skyscraper 2 - Hero City,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Trials_of_the_Pharaoh_-_Speed_Duel_GX:_Midterm_Paradox_promotional_card_(TCG-EU),2023-04-03 10:16:29,2023-01-16,,Promotional card,Old
OPTP-EN005,Trials of the Pharaoh - Speed Duel GX: Midterm Paradox promotional card,Skyscraper 2 - Hero City,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Trials_of_the_Pharaoh_-_Speed_Duel_GX:_Midterm_Paradox_promotional_card_(TCG-EN),2023-06-12 20:36:50,2023-01-16,,Promotional card,New
RD/GRC1-JP009,Gold Rush Challenge Pack,Hammer Crush,"('Super Rare',)",Super Rare,https://yugipedia.com/wiki/Set_Card_Lists:Gold_Rush_Challenge_Pack_(OCG-JP),2023-03-30 21:36:29,2022-01-29,,Booster pack,Old
RD/GRC1-JP009,Gold Rush Challenge Pack,Hammer Crush,"('Super Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Gold_Rush_Challenge_Pack_(OCG-JP),2023-06-16 12:35:31,2022-01-29,,Booster pack,New
RD/ORP1-JP001,Over Rush Pack,Blue-Eyes White Dragon,"('Over Rush Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Over_Rush_Pack_(OCG-JP),2023-04-22 18:44:04,2022-11-26,,Booster pack,Old
RD/ORP1-JP001,Over Rush Pack,Blue-Eyes White Dragon,"('Over Rush Rare',)",New artwork,https://yugipedia.com/wiki/Set_Card_Lists:Over_Rush_Pack_(OCG-JP),2023-06-16 12:53:20,2022-11-26,,Booster pack,New
RD/ORP1-JP002,Over Rush Pack,Galactica Oblivion,"('Over Rush Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Over_Rush_Pack_(OCG-JP),2023-04-22 18:44:04,2022-11-26,,Booster pack,Old
RD/ORP1-JP002,Over Rush Pack,Galactica Oblivion,"('Over Rush Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Over_Rush_Pack_(OCG-JP),2023-06-16 12:53:20,2022-11-26,,Booster pack,New
RD/ORP1-JP003,Over Rush Pack,Sevens Road Magician,"('Over Rush Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Over_Rush_Pack_(OCG-JP),2023-04-22 18:44:04,2022-11-26,,Booster pack,Old
RD/ORP1-JP003,Over Rush Pack,Sevens Road Magician,"('Over Rush Rare',)",New artwork,https://yugipedia.com/wiki/Set_Card_Lists:Over_Rush_Pack_(OCG-JP),2023-06-16 12:53:20,2022-11-26,,Booster pack,New
RD/ORP1-JP004,Over Rush Pack,Supreme Machine Magnum Overlord,"('Over Rush Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Over_Rush_Pack_(OCG-JP),2023-04-22 18:44:04,2022-11-26,,Booster pack,Old
RD/ORP1-JP004,Over Rush Pack,Supreme Machine Magnum Overlord,"('Over Rush Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Over_Rush_Pack_(OCG-JP),2023-06-16 12:53:20,2022-11-26,,Booster pack,New
RD/ORP1-JP005,Over Rush Pack,Supreme Machine Magnum Overlord,"('Over Rush Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Over_Rush_Pack_(OCG-JP),2023-04-22 18:44:04,2022-11-26,,Booster pack,Old
RD/ORP1-JP005,Over Rush Pack,Supreme Machine Magnum Overlord,"('Over Rush Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Over_Rush_Pack_(OCG-JP),2023-06-16 12:53:20,2022-11-26,,Booster pack,New
RD/ORP1-JP006,Over Rush Pack,Supreme Machine Magnum Overlord,"('Over Rush Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Over_Rush_Pack_(OCG-JP),2023-04-22 18:44:04,2022-11-26,,Booster pack,Old
RD/ORP1-JP006,Over Rush Pack,Supreme Machine Magnum Overlord,"('Over Rush Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Over_Rush_Pack_(OCG-JP),2023-06-16 12:53:20,2022-11-26,,Booster pack,New
RD/SC23-KR001,Stella Cup 2023 Finals prize card,Majestic Masterburst,"('Over Rush Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Stella_Cup_2023_Finals_prize_card_(OCG-KR),2023-06-13 17:54:55,2023-07-02,,Prize card,New
RD/SC23-KR001,Stella Cup 2023 Qualifiers participation card,Majestic Masterburst,"('Normal Parallel Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Stella_Cup_2023_Qualifiers_participation_card_(OCG-KR),2023-06-13 17:48:29,2023-05-20,,Promotional card,New
RD/SJMP-JP029,Saikyō Jump August 2023 promotional card,Defrostrooper,"('Normal Parallel Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Saiky%C5%8D_Jump_August_2023_promotional_card_(OCG-JP),2023-06-01 19:54:26,2023-07-01,Saikyō Jump promotional cards,Magazine promotional card,Old
RD/SJMP-JP029,Saikyō Jump August 2023 promotional card,Defrostrooper,"('Normal Parallel Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Saiky%C5%8D_Jump_August_2023_promotional_card_(OCG-JP),2023-06-01 19:54:26,2023-07-04,Saikyō Jump promotional cards,Magazine promotional card,New
RD/TB01-JP005,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,2023-06-24,,Booster pack,Old
RD/TB01-JP005,Triple Build Pack: Godbreath Wing,Harpie Lady 2,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-16 10:46:09,2023-06-24,,Booster pack,New
RD/TB01-JP016,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,2023-06-24,,Booster pack,Old
RD/TB01-JP016,Triple Build Pack: Godbreath Wing,Harpie's Feather Tempest,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-16 10:46:09,2023-06-24,,Booster pack,New
RD/TB01-JP035,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,2023-06-24,,Booster pack,Old
RD/TB01-JP035,Triple Build Pack: Godbreath Wing,Tiger Doom Sight,"('Super Rare', 'Secret Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-16 10:46:09,2023-06-24,,Booster pack,New
RD/TB01-JP047,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,2023-06-24,,Booster pack,Old
RD/TB01-JP047,Triple Build Pack: Godbreath Wing,Demolition Soldier Sakan Yasan,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-16 10:46:09,2023-06-24,,Booster pack,New
RD/TB01-JP048,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,2023-06-24,,Booster pack,Old
RD/TB01-JP048,Triple Build Pack: Godbreath Wing,Demolition Soldier High Kanko,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-16 10:46:09,2023-06-24,,Booster pack,New
RD/TB01-JP058,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,2023-06-24,,Booster pack,Old
RD/TB01-JP058,Triple Build Pack: Godbreath Wing,Demolition Art - Absolute Destruction,"('Normal Parallel Rare', 'Secret Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-16 10:46:09,2023-06-24,,Booster pack,New
RD/TB01-JP063,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,2023-06-24,,Booster pack,Old
RD/TB01-JP063,Triple Build Pack: Godbreath Wing,Phantasm Spiral Dragon,"('Normal Parallel Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-16 10:46:09,2023-06-24,,Booster pack,New
RD/TB01-JP064,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,2023-06-24,,Booster pack,Old
RD/TB01-JP064,Triple Build Pack: Godbreath Wing,Raiza the Storm Monarch,"('Super Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-16 10:46:09,2023-06-24,,Booster pack,New
RD/TB01-JP065,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-11 10:02:08,2023-06-24,,Booster pack,Old
RD/TB01-JP065,Triple Build Pack: Godbreath Wing,Icarus Attack,"('Normal Parallel Rare', 'Secret Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-06-16 10:46:09,2023-06-24,,Booster pack,New
SD46-JP019,Structure Deck: Pulse of the King,,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,2023-06-24,,Structure Deck,Old
SD46-JP019,Structure Deck: Pulse of the King,Psi-Reflector,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-17 20:59:41,2023-06-24,,Structure Deck,New
SD46-JP022,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,2023-06-24,,Structure Deck,Old
SD46-JP022,Structure Deck: Pulse of the King,Danger! Nessie!,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-17 20:59:41,2023-06-24,,Structure Deck,New
SD46-JP023,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,2023-06-24,,Structure Deck,Old
SD46-JP023,Structure Deck: Pulse of the King,Danger! Chupacabra!,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-17 20:59:41,2023-06-24,,Structure Deck,New
SD46-JP0??,Structure Deck: Pulse of the King,Vice Dragon,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,2023-06-24,,Structure Deck,Old
SD46-JP0??,Structure Deck: Pulse of the King,Resonator Call,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,2023-06-24,,Structure Deck,Old
SD46-JP0??,Structure Deck: Pulse of the King,Powerful Rebirth,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,2023-06-24,,Structure Deck,Old
SD46-JP0??,Structure Deck: Pulse of the King,Powerful Rebirth,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-17 20:59:41,2023-06-24,,Structure Deck,New
SD46-JP0??,Structure Deck: Pulse of the King,Vice Dragon,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-17 20:59:41,2023-06-24,,Structure Deck,New
SD46-JP0??,Structure Deck: Pulse of the King,Resonator Call,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-17 20:59:41,2023-06-24,,Structure Deck,New
STP6-EN0??,Speed Duel Tournament Pack 6,Elemental HERO Nova Master,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_Tournament_Pack_6_(TCG-EN),2023-06-13 20:24:01,2023-09-06,Speed Duel Tournament Pack,Booster pack,New
STP6-EN0??,Speed Duel Tournament Pack 6,King of the Skull Servants,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_Tournament_Pack_6_(TCG-EN),2023-06-13 20:24:01,2023-09-06,Speed Duel Tournament Pack,Booster pack,New
STP6-EN0??,Speed Duel Tournament Pack 6,Evil HERO Infernal Prodigy,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_Tournament_Pack_6_(TCG-EN),2023-06-13 20:24:01,2023-09-06,Speed Duel Tournament Pack,Booster pack,New
STP6-EN0??,Speed Duel Tournament Pack 6,Banisher of the Radiance,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_Tournament_Pack_6_(TCG-EN),2023-06-13 20:24:01,2023-09-06,Speed Duel Tournament Pack,Booster pack,New
STP6-EN0??,Speed Duel Tournament Pack 6,D.D. Survivor,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_Tournament_Pack_6_(TCG-EN),2023-06-13 20:24:01,2023-09-06,Speed Duel Tournament Pack,Booster pack,New
STP6-EN0??,Speed Duel Tournament Pack 6,Lost Wind,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_Tournament_Pack_6_(TCG-EN),2023-06-13 20:24:01,2023-09-06,Speed Duel Tournament Pack,Booster pack,New
STP6-EN0??,Speed Duel Tournament Pack 6,Hidden Armory,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Speed_Duel_Tournament_Pack_6_(TCG-EN),2023-06-13 20:24:01,2023-09-06,Speed Duel Tournament Pack,Booster pack,New
VJMP-JP237,V Jump promotional cards,Over Future Fusion,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:V_Jump_promotional_cards_(OCG-JP),2023-06-16 15:39:44,,,Magazine promotional card,New
VJMP-JP241,V Jump promotional cards,"Brionac, the Dragon of Icy Malevolence","('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:V_Jump_promotional_cards_(OCG-JP),2023-06-16 15:39:44,,,Magazine promotional card,New
VJMP-JP241,V Jump September 2023 promotional card,"Brionac, the Dragon of Icy Malevolence","('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:V_Jump_September_2023_promotional_card_(OCG-JP),2023-06-16 15:24:35,2023-07-21,V Jump promotional cards,Magazine promotional card,New
VJMP-JP2??,V Jump Fall 2023 subscription bonus,Junk Dragonlet,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:V_Jump_Fall_2023_subscription_bonus_(OCG-JP),2023-04-19 08:26:01,2023-09-21,V Jump promotional cards,Magazine promotional card,Old
VJMP-JP2??,V Jump Fall 2023 subscription bonus,Burgundy the Magic Elf,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:V_Jump_Fall_2023_subscription_bonus_(OCG-JP),2023-04-19 08:26:01,2023-09-21,V Jump promotional cards,Magazine promotional card,Old
VJMP-JP2??,V Jump promotional cards,Burgundy the Magic Elf,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:V_Jump_promotional_cards_(OCG-JP),2023-05-08 05:10:39,,,Magazine promotional card,Old
VJMP-JP2??,V Jump promotional cards,Junk Dragonlet,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:V_Jump_promotional_cards_(OCG-JP),2023-05-08 05:10:39,,,Magazine promotional card,Old
VJMP-JP2??,V Jump promotional cards,Junk Mail,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:V_Jump_promotional_cards_(OCG-JP),2023-05-08 05:10:39,,,Magazine promotional card,Old
VJMP-JP2??,V Jump Fall 2023 subscription bonus,Junk Mail,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:V_Jump_Fall_2023_subscription_bonus_(OCG-JP),2023-04-19 08:26:01,2023-09-21,V Jump promotional cards,Magazine promotional card,Old
VJMP-JP2??,V Jump promotional cards,Junk Mail,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:V_Jump_promotional_cards_(OCG-JP),2023-06-16 15:39:44,,,Magazine promotional card,New
VJMP-JP2??,V Jump Fall 2023 subscription bonus,Burgundy the Magic Elf,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:V_Jump_Fall_2023_subscription_bonus_(OCG-JP),2023-06-17 03:53:11,2023-09-21,V Jump promotional cards,Magazine promotional card,New
VJMP-JP2??,V Jump Fall 2023 subscription bonus,Junk Dragonlet,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:V_Jump_Fall_2023_subscription_bonus_(OCG-JP),2023-06-17 03:53:11,2023-09-21,V Jump promotional cards,Magazine promotional card,New
VJMP-JP2??,V Jump promotional cards,Junk Dragonlet,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:V_Jump_promotional_cards_(OCG-JP),2023-06-16 15:39:44,,,Magazine promotional card,New
VJMP-JP2??,V Jump promotional cards,Burgundy the Magic Elf,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:V_Jump_promotional_cards_(OCG-JP),2023-06-16 15:39:44,,,Magazine promotional card,New
VJMP-JP2??,V Jump Fall 2023 subscription bonus,Junk Mail,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:V_Jump_Fall_2023_subscription_bonus_(OCG-JP),2023-06-17 03:53:11,2023-09-21,V Jump promotional cards,Magazine promotional card,New
