Name,Password,TCG status,Page URL,Artwork,Modification date,Errata,Primary type,Secondary type,Version
Al-Lumi'raj,25795273,Unlimited,https://yugipedia.com/wiki/Al-Lumi%27raj,,2020-11-15 04:48:56,,Effect Monster,"('Tuner monster',)",New
Alba-Lenatus the Abyss Dragon,03410461,Unlimited,https://yugipedia.com/wiki/Alba-Lenatus_the_Abyss_Dragon,,2022-05-19 23:10:25,,,,Old
Alba-Lenatus the Abyss Dragon,03410461,Unlimited,https://yugipedia.com/wiki/Alba-Lenatus_the_Abyss_Dragon,,2022-05-19 23:10:25,,Fusion Monster,,New
Albaz the Ashen,37683547,Unlimited,https://yugipedia.com/wiki/Albaz_the_Ashen,,2022-08-13 10:49:03,,,,Old
Albaz the Ashen,37683547,Unlimited,https://yugipedia.com/wiki/Albaz_the_Ashen,,2022-08-13 10:49:03,,Effect Monster,,New
Albion the Branded Dragon,87746184,Unlimited,https://yugipedia.com/wiki/Albion_the_Branded_Dragon,,2022-09-14 13:28:50,,,,Old
Albion the Branded Dragon,87746184,Unlimited,https://yugipedia.com/wiki/Albion_the_Branded_Dragon,,2022-09-14 13:28:50,,Fusion Monster,,New
Albion the Incandescent Dragon,38811586,,https://yugipedia.com/wiki/Albion_the_Incandescent_Dragon,,2023-01-14 01:45:37,,,,Old
Albion the Incandescent Dragon,38811586,,https://yugipedia.com/wiki/Albion_the_Incandescent_Dragon,,2023-01-14 01:45:37,,Fusion Monster,,New
Albion the Shrouded Dragon,25451383,Unlimited,https://yugipedia.com/wiki/Albion_the_Shrouded_Dragon,,2022-09-14 13:12:00,,,,Old
Albion the Shrouded Dragon,25451383,Unlimited,https://yugipedia.com/wiki/Albion_the_Shrouded_Dragon,,2022-09-14 13:12:00,,Effect Monster,,New
Alchemic Magician,65301952,Unlimited,https://yugipedia.com/wiki/Alchemic_Magician,,2022-04-20 11:45:58,,,,Old
Alchemic Magician,65301952,Unlimited,https://yugipedia.com/wiki/Alchemic_Magician,,2022-04-20 11:45:58,,Xyz Monster,,New
Alchemist of Black Spells,78121572,Unlimited,https://yugipedia.com/wiki/Alchemist_of_Black_Spells,,2021-11-06 16:05:07,,,,Old
Alchemist of Black Spells,78121572,Unlimited,https://yugipedia.com/wiki/Alchemist_of_Black_Spells,,2021-11-06 16:05:07,,Effect Monster,,New
"Alector, Sovereign of Birds",17573739,Unlimited,"https://yugipedia.com/wiki/Alector,_Sovereign_of_Birds",,2022-04-27 16:38:19,,,,Old
"Alector, Sovereign of Birds",17573739,Unlimited,"https://yugipedia.com/wiki/Alector,_Sovereign_of_Birds",,2022-04-27 16:38:19,,Effect Monster,,New
"Aleirtt, the Ogdoadic Dark",98787535,Unlimited,"https://yugipedia.com/wiki/Aleirtt,_the_Ogdoadic_Dark",,2021-12-15 01:40:08,,,,Old
"Aleirtt, the Ogdoadic Dark",98787535,Unlimited,"https://yugipedia.com/wiki/Aleirtt,_the_Ogdoadic_Dark",,2021-12-15 01:40:08,,Effect Monster,,New
Aleister the Invoker,86120751,Unlimited,https://yugipedia.com/wiki/Aleister_the_Invoker,"('Alternate',)",2022-10-29 14:03:11,,,,Old
Aleister the Invoker,86120751,Unlimited,https://yugipedia.com/wiki/Aleister_the_Invoker,"('Alternate',)",2022-10-29 14:03:11,,Effect Monster,,New
Aleister the Invoker of Madness,97973962,Unlimited,https://yugipedia.com/wiki/Aleister_the_Invoker_of_Madness,,2022-11-05 14:23:41,,,,Old
Aleister the Invoker of Madness,97973962,Unlimited,https://yugipedia.com/wiki/Aleister_the_Invoker_of_Madness,,2022-11-05 14:23:41,,Link Monster,,New
Alexandrite Dragon,43096270,Unlimited,https://yugipedia.com/wiki/Alexandrite_Dragon,,2023-01-03 00:35:31,,,,Old
Alexandrite Dragon,43096270,Unlimited,https://yugipedia.com/wiki/Alexandrite_Dragon,,2023-01-03 00:35:31,,Normal Monster,,New
Alghoul Mazera,45154513,Unlimited,https://yugipedia.com/wiki/Alghoul_Mazera,,2022-11-04 01:16:56,,,,Old
Alghoul Mazera,45154513,Unlimited,https://yugipedia.com/wiki/Alghoul_Mazera,,2022-11-04 01:16:56,,Effect Monster,,New
"Alice, Lady of Lament",14504454,Unlimited,"https://yugipedia.com/wiki/Alice,_Lady_of_Lament",,2022-04-20 03:11:11,,,,Old
"Alice, Lady of Lament",14504454,Unlimited,"https://yugipedia.com/wiki/Alice,_Lady_of_Lament",,2022-04-20 03:11:11,,Effect Monster,,New
"Alich, Malebranche of the Burning Abyss",47728740,Unlimited,"https://yugipedia.com/wiki/Alich,_Malebranche_of_the_Burning_Abyss",,2022-07-09 04:14:11,,,,Old
"Alich, Malebranche of the Burning Abyss",47728740,Unlimited,"https://yugipedia.com/wiki/Alich,_Malebranche_of_the_Burning_Abyss",,2022-07-09 04:14:11,,Effect Monster,,New
Alien Ammonite,00652362,Unlimited,https://yugipedia.com/wiki/Alien_Ammonite,,2022-05-05 14:42:50,"('Type',)","('Tuner monster',)","('Tuner monster',)",Old
Alien Ammonite,00652362,Unlimited,https://yugipedia.com/wiki/Alien_Ammonite,,2022-05-05 14:42:50,"('Type',)",Effect Monster,"('Tuner monster',)",New
Alien Dog,15475415,Unlimited,https://yugipedia.com/wiki/Alien_Dog,,2022-04-27 14:48:08,,,,Old
Alien Dog,15475415,Unlimited,https://yugipedia.com/wiki/Alien_Dog,,2022-04-27 14:48:08,,Effect Monster,,New
Alien Grey,62437709,Unlimited,https://yugipedia.com/wiki/Alien_Grey,,2021-11-06 16:06:29,,"('Flip monster',)","('Flip monster',)",Old
Alien Grey,62437709,Unlimited,https://yugipedia.com/wiki/Alien_Grey,,2021-11-06 16:06:29,,Effect Monster,"('Flip monster',)",New
Alien Hunter,62315111,Unlimited,https://yugipedia.com/wiki/Alien_Hunter,,2021-11-06 16:06:47,,,,Old
Alien Hunter,62315111,Unlimited,https://yugipedia.com/wiki/Alien_Hunter,,2021-11-06 16:06:47,,Effect Monster,,New
Alien Hypno,38468214,Unlimited,https://yugipedia.com/wiki/Alien_Hypno,,2021-11-06 16:07:07,,"('Gemini monster',)","('Gemini monster',)",Old
Alien Hypno,38468214,Unlimited,https://yugipedia.com/wiki/Alien_Hypno,,2021-11-06 16:07:07,,Effect Monster,"('Gemini monster',)",New
Alien Infiltrator,76573247,Unlimited,https://yugipedia.com/wiki/Alien_Infiltrator,,2021-11-06 16:07:30,,,,Old
Alien Infiltrator,76573247,Unlimited,https://yugipedia.com/wiki/Alien_Infiltrator,,2021-11-06 16:07:30,,Effect Monster,,New
Alien Kid,64160836,Unlimited,https://yugipedia.com/wiki/Alien_Kid,,2022-04-27 14:48:21,,,,Old
Alien Kid,64160836,Unlimited,https://yugipedia.com/wiki/Alien_Kid,,2022-04-27 14:48:21,,Effect Monster,,New
Alien Mars,99532708,Unlimited,https://yugipedia.com/wiki/Alien_Mars,,2021-11-06 16:08:12,,,,Old
Alien Mars,99532708,Unlimited,https://yugipedia.com/wiki/Alien_Mars,,2021-11-06 16:08:12,,Effect Monster,,New
Alien Mother,24104865,Unlimited,https://yugipedia.com/wiki/Alien_Mother,,2022-07-24 06:10:10,,,,Old
Alien Mother,24104865,Unlimited,https://yugipedia.com/wiki/Alien_Mother,,2022-07-24 06:10:10,,Effect Monster,,New
Alien Overlord,63253763,Unlimited,https://yugipedia.com/wiki/Alien_Overlord,,2021-11-06 16:08:55,,,,Old
Alien Overlord,63253763,Unlimited,https://yugipedia.com/wiki/Alien_Overlord,,2021-11-06 16:08:55,,Effect Monster,,New
Alien Psychic,58012107,Unlimited,https://yugipedia.com/wiki/Alien_Psychic,,2023-01-03 20:34:56,"('Name',)",,,Old
Alien Psychic,58012107,Unlimited,https://yugipedia.com/wiki/Alien_Psychic,,2023-01-03 20:34:56,"('Name',)",Effect Monster,,New
Alien Shocktrooper,97127906,Unlimited,https://yugipedia.com/wiki/Alien_Shocktrooper,,2021-11-06 16:09:39,,,,Old
Alien Shocktrooper,97127906,Unlimited,https://yugipedia.com/wiki/Alien_Shocktrooper,,2021-11-06 16:09:39,,Normal Monster,,New
Alien Shocktrooper M-Frame,74974229,Unlimited,https://yugipedia.com/wiki/Alien_Shocktrooper_M-Frame,,2020-03-20 13:39:10,,,,Old
Alien Shocktrooper M-Frame,74974229,Unlimited,https://yugipedia.com/wiki/Alien_Shocktrooper_M-Frame,,2020-03-20 13:39:10,,Link Monster,,New
Alien Skull,25920413,Unlimited,https://yugipedia.com/wiki/Alien_Skull,,2021-11-06 16:10:03,,,,Old
Alien Skull,25920413,Unlimited,https://yugipedia.com/wiki/Alien_Skull,,2021-11-06 16:10:03,,Effect Monster,,New
Alien Stealthbuster,58066722,Unlimited,https://yugipedia.com/wiki/Alien_Stealthbuster,,2021-08-14 10:45:48,,,,Old
Alien Stealthbuster,58066722,Unlimited,https://yugipedia.com/wiki/Alien_Stealthbuster,,2021-08-14 10:45:48,,Effect Monster,,New
Alien Telepath,91070115,Unlimited,https://yugipedia.com/wiki/Alien_Telepath,,2021-11-06 16:10:29,,,,Old
Alien Telepath,91070115,Unlimited,https://yugipedia.com/wiki/Alien_Telepath,,2021-11-06 16:10:29,,Effect Monster,,New
Alien Warrior,98719226,Unlimited,https://yugipedia.com/wiki/Alien_Warrior,,2021-11-06 16:10:48,,,,Old
Alien Warrior,98719226,Unlimited,https://yugipedia.com/wiki/Alien_Warrior,,2021-11-06 16:10:48,,Effect Monster,,New
Alinsection,70924884,Unlimited,https://yugipedia.com/wiki/Alinsection,,2021-11-06 15:28:08,,,,Old
Alinsection,70924884,Unlimited,https://yugipedia.com/wiki/Alinsection,,2021-11-06 15:28:08,,Normal Monster,,New
All-Eyes Phantom Dragon,70335319,Unlimited,https://yugipedia.com/wiki/All-Eyes_Phantom_Dragon,,2022-07-31 05:25:26,,,,Old
All-Eyes Phantom Dragon,70335319,Unlimited,https://yugipedia.com/wiki/All-Eyes_Phantom_Dragon,,2022-07-31 05:25:26,,Effect Monster,,New
Alligator's Sword,64428736,Unlimited,https://yugipedia.com/wiki/Alligator%27s_Sword,,2021-10-19 23:23:08,"('Type',)",,,Old
Alligator's Sword,64428736,Unlimited,https://yugipedia.com/wiki/Alligator%27s_Sword,,2021-10-19 23:23:08,"('Type',)",Normal Monster,,New
Alligator's Sword Dragon,03366982,Unlimited,https://yugipedia.com/wiki/Alligator%27s_Sword_Dragon,,2020-11-15 04:53:12,,,,Old
Alligator's Sword Dragon,03366982,Unlimited,https://yugipedia.com/wiki/Alligator%27s_Sword_Dragon,,2020-11-15 04:53:12,,Fusion Monster,,New
Allure Queen LV3,87257460,Unlimited,https://yugipedia.com/wiki/Allure_Queen_LV3,,2022-04-20 02:33:32,,,,Old
Allure Queen LV3,87257460,Unlimited,https://yugipedia.com/wiki/Allure_Queen_LV3,,2022-04-20 02:33:32,,Effect Monster,,New
Allure Queen LV5,23756165,Unlimited,https://yugipedia.com/wiki/Allure_Queen_LV5,,2022-04-20 03:08:12,,,,Old
Allure Queen LV5,23756165,Unlimited,https://yugipedia.com/wiki/Allure_Queen_LV5,,2022-04-20 03:08:12,,Effect Monster,,New
Allure Queen LV7,50140163,Unlimited,https://yugipedia.com/wiki/Allure_Queen_LV7,,2022-04-20 02:36:43,,,,Old
Allure Queen LV7,50140163,Unlimited,https://yugipedia.com/wiki/Allure_Queen_LV7,,2022-04-20 02:36:43,,Effect Monster,,New
Allvain the Essence of Vanity,03544583,Unlimited,https://yugipedia.com/wiki/Allvain_the_Essence_of_Vanity,,2022-09-14 13:09:10,,"('Tuner monster',)","('Tuner monster',)",Old
Allvain the Essence of Vanity,03544583,Unlimited,https://yugipedia.com/wiki/Allvain_the_Essence_of_Vanity,,2022-09-14 13:09:10,,Fusion Monster,"('Tuner monster',)",New
Ally Mind,40155554,Unlimited,https://yugipedia.com/wiki/Ally_Mind,,2022-03-11 20:25:45,"('Type',)","('Tuner monster',)","('Tuner monster',)",Old
Ally Mind,40155554,Unlimited,https://yugipedia.com/wiki/Ally_Mind,,2022-03-11 20:25:45,"('Type',)",Normal Monster,"('Tuner monster',)",New
Ally Salvo,59482302,Unlimited,https://yugipedia.com/wiki/Ally_Salvo,,2021-11-06 16:19:37,,,,Old
Ally Salvo,59482302,Unlimited,https://yugipedia.com/wiki/Ally_Salvo,,2021-11-06 16:19:37,,Effect Monster,,New
Ally of Justice Catastor,26593852,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Catastor,,2023-01-03 01:22:54,,,,Old
Ally of Justice Catastor,26593852,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Catastor,,2023-01-03 01:22:54,,Synchro Monster,,New
Ally of Justice Clausolas,89386122,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Clausolas,,2022-03-11 20:26:09,"('Type',)",,,Old
Ally of Justice Clausolas,89386122,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Clausolas,,2022-03-11 20:26:09,"('Type',)",Normal Monster,,New
Ally of Justice Core Destroyer,36629203,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Core_Destroyer,,2022-08-27 15:02:06,,,,Old
Ally of Justice Core Destroyer,36629203,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Core_Destroyer,,2022-08-27 15:02:06,,Effect Monster,,New
Ally of Justice Cosmic Gateway,08822710,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Cosmic_Gateway,,2022-03-11 20:17:43,,,,Old
Ally of Justice Cosmic Gateway,08822710,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Cosmic_Gateway,,2022-03-11 20:17:43,,Effect Monster,,New
Ally of Justice Cycle Reader,08233522,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Cycle_Reader,,2022-03-11 20:10:29,"('Type',)","('Tuner monster',)","('Tuner monster',)",Old
Ally of Justice Cycle Reader,08233522,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Cycle_Reader,,2022-03-11 20:10:29,"('Type',)",Effect Monster,"('Tuner monster',)",New
Ally of Justice Cyclone Creator,45586855,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Cyclone_Creator,,2021-11-06 16:13:21,,"('Tuner monster',)","('Tuner monster',)",Old
Ally of Justice Cyclone Creator,45586855,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Cyclone_Creator,,2021-11-06 16:13:21,,Effect Monster,"('Tuner monster',)",New
Ally of Justice Decisive Armor,09888196,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Decisive_Armor,,2022-03-11 14:28:34,,,,Old
Ally of Justice Decisive Armor,09888196,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Decisive_Armor,,2022-03-11 14:28:34,,Synchro Monster,,New
Ally of Justice Enemy Catcher,45033006,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Enemy_Catcher,,2022-03-11 20:19:50,,,,Old
Ally of Justice Enemy Catcher,45033006,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Enemy_Catcher,,2022-03-11 20:19:50,,Effect Monster,,New
Ally of Justice Field Marshal,69461394,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Field_Marshal,,2022-06-14 13:43:29,,,,Old
Ally of Justice Field Marshal,69461394,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Field_Marshal,,2022-06-14 13:43:29,,Synchro Monster,,New
Ally of Justice Garadholg,25771826,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Garadholg,,2022-03-11 20:23:12,,,,Old
Ally of Justice Garadholg,25771826,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Garadholg,,2022-03-11 20:23:12,,Effect Monster,,New
Ally of Justice Light Gazer,19204398,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Light_Gazer,,2021-11-06 16:14:58,,,,Old
Ally of Justice Light Gazer,19204398,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Light_Gazer,,2021-11-06 16:14:58,,Synchro Monster,,New
Ally of Justice Nullfier,76650663,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Nullfier,,2022-03-11 20:22:07,,,,Old
Ally of Justice Nullfier,76650663,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Nullfier,,2022-03-11 20:22:07,,Effect Monster,,New
Ally of Justice Omni-Weapon,45450218,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Omni-Weapon,,2022-03-11 20:12:44,,,,Old
Ally of Justice Omni-Weapon,45450218,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Omni-Weapon,,2022-03-11 20:12:44,,Effect Monster,,New
Ally of Justice Quarantine,72845813,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Quarantine,,2022-03-11 20:10:43,,,,Old
Ally of Justice Quarantine,72845813,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Quarantine,,2022-03-11 20:10:43,,Effect Monster,,New
Ally of Justice Reverse Break,55982698,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Reverse_Break,,2022-03-11 20:17:07,,,,Old
Ally of Justice Reverse Break,55982698,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Reverse_Break,,2022-03-11 20:17:07,,Effect Monster,,New
Ally of Justice Rudra,52265835,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Rudra,,2022-03-11 20:22:48,,,,Old
Ally of Justice Rudra,52265835,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Rudra,,2022-03-11 20:22:48,,Effect Monster,,New
Ally of Justice Searcher,03648368,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Searcher,,2022-05-14 05:58:15,,,,Old
Ally of Justice Searcher,03648368,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Searcher,,2022-05-14 05:58:15,,Effect Monster,,New
Ally of Justice Thousand Arms,85876417,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Thousand_Arms,,2021-11-06 16:18:01,,,,Old
Ally of Justice Thousand Arms,85876417,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Thousand_Arms,,2021-11-06 16:18:01,,Effect Monster,,New
Ally of Justice Thunder Armor,71438011,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Thunder_Armor,,2022-03-11 20:18:35,,,,Old
Ally of Justice Thunder Armor,71438011,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Thunder_Armor,,2022-03-11 20:18:35,,Effect Monster,,New
Ally of Justice Unknown Crusher,22371016,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Unknown_Crusher,,2021-11-06 16:19:00,,,,Old
Ally of Justice Unknown Crusher,22371016,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Unknown_Crusher,,2021-11-06 16:19:00,,Effect Monster,,New
Ally of Justice Unlimiter,82377606,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Unlimiter,,2022-04-18 02:49:54,,,,Old
Ally of Justice Unlimiter,82377606,Unlimited,https://yugipedia.com/wiki/Ally_of_Justice_Unlimiter,,2022-04-18 02:49:54,,Effect Monster,,New
Aloof Lupine,92998610,Unlimited,https://yugipedia.com/wiki/Aloof_Lupine,,2021-10-19 11:16:32,,,,Old
Aloof Lupine,92998610,Unlimited,https://yugipedia.com/wiki/Aloof_Lupine,,2021-10-19 11:16:32,,Effect Monster,,New
"Alpacaribou, Mystical Beast of the Forest",77797992,Unlimited,"https://yugipedia.com/wiki/Alpacaribou,_Mystical_Beast_of_the_Forest",,2023-02-16 13:47:04,"('Name',)",,,Old
"Alpacaribou, Mystical Beast of the Forest",77797992,Unlimited,"https://yugipedia.com/wiki/Alpacaribou,_Mystical_Beast_of_the_Forest",,2023-02-16 13:47:04,"('Name',)",Effect Monster,,New
Alpha The Electromagnet Warrior,42023223,Unlimited,https://yugipedia.com/wiki/Alpha_The_Electromagnet_Warrior,,2020-03-13 00:17:12,,,,Old
Alpha The Electromagnet Warrior,42023223,Unlimited,https://yugipedia.com/wiki/Alpha_The_Electromagnet_Warrior,,2020-03-13 00:17:12,,Effect Monster,,New
Alpha The Magnet Warrior,99785935,Unlimited,https://yugipedia.com/wiki/Alpha_The_Magnet_Warrior,,2021-03-06 20:51:42,"('Name', 'Type')",,,Old
Alpha The Magnet Warrior,99785935,Unlimited,https://yugipedia.com/wiki/Alpha_The_Magnet_Warrior,,2021-03-06 20:51:42,"('Name', 'Type')",Normal Monster,,New
"Alpha, the Master of Beasts",73304257,Unlimited,"https://yugipedia.com/wiki/Alpha,_the_Master_of_Beasts",,2023-02-03 20:24:36,,,,Old
"Alpha, the Master of Beasts",73304257,Unlimited,"https://yugipedia.com/wiki/Alpha,_the_Master_of_Beasts",,2023-02-03 20:24:36,,Effect Monster,,New
"Alsei, the Sylvan High Protector",10406322,Unlimited,"https://yugipedia.com/wiki/Alsei,_the_Sylvan_High_Protector",,2022-12-25 09:18:24,,,,Old
"Alsei, the Sylvan High Protector",10406322,Unlimited,"https://yugipedia.com/wiki/Alsei,_the_Sylvan_High_Protector",,2022-12-25 09:18:24,,Xyz Monster,,New
Altergeist Dragvirion,21187631,Unlimited,https://yugipedia.com/wiki/Altergeist_Dragvirion,,2022-04-20 03:03:07,,,,Old
Altergeist Dragvirion,21187631,Unlimited,https://yugipedia.com/wiki/Altergeist_Dragvirion,,2022-04-20 03:03:07,,Synchro Monster,,New
Altergeist Fifinellag,12977245,Unlimited,https://yugipedia.com/wiki/Altergeist_Fifinellag,,2022-08-13 10:50:24,,"('Tuner monster',)","('Tuner monster',)",Old
Altergeist Fifinellag,12977245,Unlimited,https://yugipedia.com/wiki/Altergeist_Fifinellag,,2022-08-13 10:50:24,,Effect Monster,"('Tuner monster',)",New
Altergeist Fijialert,85673903,Unlimited,https://yugipedia.com/wiki/Altergeist_Fijialert,,2022-04-20 02:36:38,,,,Old
Altergeist Fijialert,85673903,Unlimited,https://yugipedia.com/wiki/Altergeist_Fijialert,,2022-04-20 02:36:38,,Effect Monster,,New
Altergeist Hexstia,01508649,Unlimited,https://yugipedia.com/wiki/Altergeist_Hexstia,,2022-08-09 03:14:10,,,,Old
Altergeist Hexstia,01508649,Unlimited,https://yugipedia.com/wiki/Altergeist_Hexstia,,2022-08-09 03:14:10,,Link Monster,,New
Altergeist Kidolga,76685519,Unlimited,https://yugipedia.com/wiki/Altergeist_Kidolga,,2022-07-24 07:45:44,,,,Old
Altergeist Kidolga,76685519,Unlimited,https://yugipedia.com/wiki/Altergeist_Kidolga,,2022-07-24 07:45:44,,Link Monster,,New
Altergeist Kunquery,52927340,Unlimited,https://yugipedia.com/wiki/Altergeist_Kunquery,,2021-11-20 08:05:43,,,,Old
Altergeist Kunquery,52927340,Unlimited,https://yugipedia.com/wiki/Altergeist_Kunquery,,2021-11-20 08:05:43,,Effect Monster,,New
Altergeist Marionetter,53143898,Unlimited,https://yugipedia.com/wiki/Altergeist_Marionetter,,2021-11-20 08:06:09,,,,Old
Altergeist Marionetter,53143898,Unlimited,https://yugipedia.com/wiki/Altergeist_Marionetter,,2021-11-20 08:06:09,,Effect Monster,,New
Altergeist Meluseek,25533642,Unlimited,https://yugipedia.com/wiki/Altergeist_Meluseek,,2022-04-20 02:43:22,,,,Old
Altergeist Meluseek,25533642,Unlimited,https://yugipedia.com/wiki/Altergeist_Meluseek,,2022-04-20 02:43:22,,Effect Monster,,New
Altergeist Memorygant,23790299,Unlimited,https://yugipedia.com/wiki/Altergeist_Memorygant,,2022-04-20 02:46:39,,,,Old
Altergeist Memorygant,23790299,Unlimited,https://yugipedia.com/wiki/Altergeist_Memorygant,,2022-04-20 02:46:39,,Link Monster,,New
Altergeist Multifaker,42790071,Unlimited,https://yugipedia.com/wiki/Altergeist_Multifaker,,2022-04-20 02:49:07,,,,Old
Altergeist Multifaker,42790071,Unlimited,https://yugipedia.com/wiki/Altergeist_Multifaker,,2022-04-20 02:49:07,,Effect Monster,,New
Altergeist Pixiel,57769391,Unlimited,https://yugipedia.com/wiki/Altergeist_Pixiel,,2022-04-20 02:55:06,,,,Old
Altergeist Pixiel,57769391,Unlimited,https://yugipedia.com/wiki/Altergeist_Pixiel,,2022-04-20 02:55:06,,Effect Monster,,New
Altergeist Pookuery,59185998,Unlimited,https://yugipedia.com/wiki/Altergeist_Pookuery,,2022-04-20 02:46:07,,,,Old
