Name,Password,Effect type,Archseries,TCG status,Artwork,Page URL,Modification date,Errata,Primary type,Version
Adamancipator Risen - Raptite,73079836,"('Condition', 'Ignition Effect', 'Quick Effect')","('Adamancipator',)",Unlimited,,https://yugipedia.com/wiki/Adamancipator_Risen_-_Raptite,2023-02-09 17:51:16,,"('Effect Monster', 'Synchro Monster')",New
Adamancipator Seeker,48519867,"('Condition', 'Ignition Effect')","('Adamancipator',)",Unlimited,,https://yugipedia.com/wiki/Adamancipator_Seeker,2021-10-07 07:58:01,,"('Effect Monster',)",Old
Adamancipator Seeker,48519867,"('Condition', 'Ignition Effect')","('Adamancipator',)",Unlimited,,https://yugipedia.com/wiki/Adamancipator_Seeker,2023-02-09 17:42:51,,"('Effect Monster',)",New
Adhesive Explosive,53828396,"('Continuous-like Effect', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Adhesive_Explosive,2020-11-15 04:46:04,,"('Effect Monster',)",Old
Adhesive Explosive,53828396,"('Continuous-like Effect', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Adhesive_Explosive,2020-11-15 04:46:04,,"('Effect Monster',)",New
"Adreus, Keeper of Armageddon",94119480,"('Ignition Effect',)","('Keeper',)",Unlimited,,"https://yugipedia.com/wiki/Adreus,_Keeper_of_Armageddon",2021-11-06 16:01:56,,"('Effect Monster', 'Xyz Monster')",Old
"Adreus, Keeper of Armageddon",94119480,"('Ignition Effect',)","('Keeper',)",Unlimited,,"https://yugipedia.com/wiki/Adreus,_Keeper_of_Armageddon",2021-11-06 16:01:56,,"('Effect Monster', 'Xyz Monster')",New
Adularia of the June Moon,15464375,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Unclassified effect')",,,,https://yugipedia.com/wiki/Adularia_of_the_June_Moon,2023-02-10 02:35:34,,"('Effect Monster',)",New
Adularia of the Moonlit Water,15464375,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Unclassified effect')",,,,https://yugipedia.com/wiki/Adularia_of_the_Moonlit_Water,2022-06-21 09:02:16,,"('Effect Monster',)",Old
Advanced Crystal Beast Amber Mammoth,18847598,"('Continuous Effect', 'Quick Effect', 'Trigger Effect', 'Unclassified effect')","('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')",Unlimited,,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Amber_Mammoth,2022-11-18 12:11:22,,"('Effect Monster',)",Old
Advanced Crystal Beast Amber Mammoth,18847598,"('Continuous Effect', 'Quick Effect', 'Trigger Effect', 'Unclassified effect')","('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')",Unlimited,,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Amber_Mammoth,2022-11-18 12:11:22,,"('Effect Monster',)",New
Advanced Crystal Beast Amethyst Cat,19963185,"('Continuous Effect', 'Unclassified effect')","('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')",Unlimited,,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Amethyst_Cat,2022-11-18 12:10:54,,"('Effect Monster',)",Old
Advanced Crystal Beast Amethyst Cat,19963185,"('Continuous Effect', 'Unclassified effect')","('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')",Unlimited,,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Amethyst_Cat,2022-11-18 12:10:54,,"('Effect Monster',)",New
Advanced Crystal Beast Cobalt Eagle,45236142,"('Continuous Effect', 'Ignition Effect', 'Unclassified effect')","('Advanced Crystal Beast', 'Crystal', 'Crystal Beast', 'Field Searcher')",Unlimited,,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Cobalt_Eagle,2022-11-18 12:11:29,,"('Effect Monster',)",Old
Advanced Crystal Beast Cobalt Eagle,45236142,"('Continuous Effect', 'Ignition Effect', 'Unclassified effect')","('Advanced Crystal Beast', 'Crystal', 'Crystal Beast', 'Field Searcher')",Unlimited,,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Cobalt_Eagle,2022-11-18 12:11:29,,"('Effect Monster',)",New
Advanced Crystal Beast Emerald Tortoise,46358784,"('Continuous Effect', 'Quick Effect', 'Unclassified effect')","('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')",Unlimited,,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Emerald_Tortoise,2022-11-18 12:11:02,,"('Effect Monster',)",Old
Advanced Crystal Beast Emerald Tortoise,46358784,"('Continuous Effect', 'Quick Effect', 'Unclassified effect')","('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')",Unlimited,,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Emerald_Tortoise,2022-11-18 12:11:02,,"('Effect Monster',)",New
Advanced Crystal Beast Ruby Carbuncle,83575471,"('Condition', 'Continuous Effect', 'Ignition-like Effect', 'Unclassified effect')","('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')",Unlimited,,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Ruby_Carbuncle,2022-11-18 12:10:40,,"('Effect Monster',)",Old
Advanced Crystal Beast Ruby Carbuncle,83575471,"('Condition', 'Continuous Effect', 'Ignition-like Effect', 'Unclassified effect')","('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')",Unlimited,,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Ruby_Carbuncle,2022-11-18 12:10:40,,"('Effect Monster',)",New
Advanced Crystal Beast Sapphire Pegasus,71620241,"('Continuous Effect', 'Trigger Effect', 'Unclassified effect')","('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')",Unlimited,,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Sapphire_Pegasus,2022-11-18 12:11:39,,"('Effect Monster',)",Old
Advanced Crystal Beast Sapphire Pegasus,71620241,"('Continuous Effect', 'Trigger Effect', 'Unclassified effect')","('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')",Unlimited,,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Sapphire_Pegasus,2022-11-18 12:11:39,,"('Effect Monster',)",New
Advanced Crystal Beast Topaz Tiger,72843899,"('Continuous Effect', 'Unclassified effect')","('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')",Unlimited,,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Topaz_Tiger,2022-11-18 12:11:13,,"('Effect Monster',)",Old
Advanced Crystal Beast Topaz Tiger,72843899,"('Continuous Effect', 'Unclassified effect')","('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')",Unlimited,,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Topaz_Tiger,2022-11-18 12:11:13,,"('Effect Monster',)",New
Aegaion the Sea Castrum,10678778,"('Condition', 'Quick Effect')",,Unlimited,,https://yugipedia.com/wiki/Aegaion_the_Sea_Castrum,2021-03-08 05:12:46,,"('Effect Monster', 'Xyz Monster')",Old
Aegaion the Sea Castrum,10678778,"('Condition', 'Quick Effect')",,Unlimited,,https://yugipedia.com/wiki/Aegaion_the_Sea_Castrum,2021-03-08 05:12:46,,"('Effect Monster', 'Xyz Monster')",New
Aeropixthree,83094004,"('Continuous Effect', 'Quick Effect')",,Unlimited,,https://yugipedia.com/wiki/Aeropixthree,2022-09-15 23:26:38,,"('Effect Monster',)",Old
Aeropixthree,83094004,"('Continuous Effect', 'Quick Effect')",,Unlimited,,https://yugipedia.com/wiki/Aeropixthree,2022-09-15 23:26:38,,"('Effect Monster',)",New
"Aether, the Empowering Dragon",56804361,"('Condition', 'Trigger Effect')","('Aether', 'Empower')",Unlimited,,"https://yugipedia.com/wiki/Aether,_the_Empowering_Dragon",2020-03-12 23:41:06,,"('Effect Monster',)",Old
"Aether, the Empowering Dragon",56804361,"('Condition', 'Trigger Effect')","('Aether', 'Empower')",Unlimited,,"https://yugipedia.com/wiki/Aether,_the_Empowering_Dragon",2020-03-12 23:41:06,,"('Effect Monster',)",New
"Aether, the Evil Empowering Dragon",28865322,"('Ignition-like Effect', 'Trigger Effect')","('Aether', 'Empower')",Unlimited,,"https://yugipedia.com/wiki/Aether,_the_Evil_Empowering_Dragon",2020-03-12 23:41:38,,"('Effect Monster', 'Pendulum Monster')",Old
"Aether, the Evil Empowering Dragon",28865322,"('Ignition-like Effect', 'Trigger Effect')","('Aether', 'Empower')",Unlimited,,"https://yugipedia.com/wiki/Aether,_the_Evil_Empowering_Dragon",2020-03-12 23:41:38,,"('Effect Monster', 'Pendulum Monster')",New
Agave Dragon,02411269,"('Condition', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Agave_Dragon,2020-03-12 23:42:41,,"('Effect Monster', 'Link Monster')",Old
Agave Dragon,02411269,"('Condition', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Agave_Dragon,2020-03-12 23:42:41,,"('Effect Monster', 'Link Monster')",New
"Aggiba, the Malevolent Sh'nn S'yo",,"('Condition', 'Summoning condition')","('Match winner',)",Illegal,,"https://yugipedia.com/wiki/Aggiba,_the_Malevolent_Sh%27nn_S%27yo",2021-06-27 10:28:53,,"('Effect Monster',)",Old
"Aggiba, the Malevolent Sh'nn S'yo",,"('Condition', 'Summoning condition')","('Match winner',)",Illegal,,"https://yugipedia.com/wiki/Aggiba,_the_Malevolent_Sh%27nn_S%27yo",2021-06-27 10:28:53,,"('Effect Monster',)",New
Agido,16135253,"('Trigger Effect',)",,Unlimited,,https://yugipedia.com/wiki/Agido,2022-04-13 12:40:39,,"('Effect Monster',)",Old
Agido,16135253,"('Trigger Effect',)",,Unlimited,,https://yugipedia.com/wiki/Agido,2022-04-13 12:40:39,,"('Effect Monster',)",New
Agido the Ancient Sentinel,62320425,"('Condition', 'Trigger Effect')","('Exchange of the Spirit (series)',)",Unlimited,,https://yugipedia.com/wiki/Agido_the_Ancient_Sentinel,2022-11-04 07:10:04,,"('Effect Monster',)",Old
Agido the Ancient Sentinel,62320425,"('Condition', 'Trigger Effect')","('Exchange of the Spirit (series)',)",Unlimited,,https://yugipedia.com/wiki/Agido_the_Ancient_Sentinel,2022-11-04 07:10:04,,"('Effect Monster',)",New
"Ahrima, the Wicked Warden",86377375,"('Condition', 'Ignition Effect')","('Field Searcher',)",Unlimited,,"https://yugipedia.com/wiki/Ahrima,_the_Wicked_Warden",2021-11-01 01:08:41,"('Name',)","('Effect Monster',)",Old
"Ahrima, the Wicked Warden",86377375,"('Condition', 'Ignition Effect')","('Field Searcher',)",Unlimited,,"https://yugipedia.com/wiki/Ahrima,_the_Wicked_Warden",2021-11-01 01:08:41,"('Name',)","('Effect Monster',)",New
Aileron,96084564,"('Condition', 'Continuous-like Effect', 'Quick Effect', 'Trigger Effect')","('Sky Striker',)",Unlimited,,https://yugipedia.com/wiki/Aileron,2022-11-04 07:06:26,,"('Effect Monster',)",Old
Aileron,96084564,"('Condition', 'Continuous-like Effect', 'Quick Effect', 'Trigger Effect')","('Sky Striker',)",Unlimited,,https://yugipedia.com/wiki/Aileron,2022-11-04 07:06:26,,"('Effect Monster',)",New
Air Armor Ninja,69023354,"('Trigger Effect',)","('Armor Ninja', 'Ninja')",Unlimited,,https://yugipedia.com/wiki/Air_Armor_Ninja,2023-01-03 20:23:02,,"('Effect Monster',)",Old
Air Armor Ninja,69023354,"('Trigger Effect',)","('Armor Ninja', 'Ninja')",Unlimited,,https://yugipedia.com/wiki/Air_Armor_Ninja,2023-01-03 20:23:02,,"('Effect Monster',)",New
Air Eater,08353769,,,,,https://yugipedia.com/wiki/Air_Eater,2021-11-06 15:26:11,,"('Normal Monster',)",Old
Air Eater,08353769,,,,,https://yugipedia.com/wiki/Air_Eater,2021-11-06 15:26:11,,"('Normal Monster',)",New
Airknight Parshath,18036057,"('Continuous Effect', 'Trigger Effect')","('Parshath',)",Unlimited,,https://yugipedia.com/wiki/Airknight_Parshath,2022-04-24 04:03:35,,"('Effect Monster',)",Old
Airknight Parshath,18036057,"('Continuous Effect', 'Trigger Effect')","('Parshath',)",Unlimited,,https://yugipedia.com/wiki/Airknight_Parshath,2022-04-24 04:03:35,,"('Effect Monster',)",New
Airorca,84747429,"('Ignition Effect',)",,Unlimited,,https://yugipedia.com/wiki/Airorca,2020-10-31 04:59:31,,"('Effect Monster',)",Old
Airorca,84747429,"('Ignition Effect',)",,Unlimited,,https://yugipedia.com/wiki/Airorca,2020-10-31 04:59:31,,"('Effect Monster',)",New
Aitsu,48202661,,"('itsu',)",Unlimited,,https://yugipedia.com/wiki/Aitsu,2021-11-06 15:26:34,,"('Normal Monster',)",Old
Aitsu,48202661,,"('itsu',)",Unlimited,,https://yugipedia.com/wiki/Aitsu,2021-11-06 15:26:34,,"('Normal Monster',)",New
"Aiwass, the Magistus Spell Spirit",35877582,"('Condition', 'Continuous-like Effect', 'Quick Effect')","('Magistus',)",Unlimited,,"https://yugipedia.com/wiki/Aiwass,_the_Magistus_Spell_Spirit",2022-10-02 13:36:04,,"('Effect Monster', 'Fusion Monster')",Old
"Aiwass, the Magistus Spell Spirit",35877582,"('Condition', 'Continuous-like Effect', 'Quick Effect')","('Magistus',)",Unlimited,,"https://yugipedia.com/wiki/Aiwass,_the_Magistus_Spell_Spirit",2022-10-02 13:36:04,,"('Effect Monster', 'Fusion Monster')",New
Akakieisu,38035986,,,,,https://yugipedia.com/wiki/Akakieisu,2021-11-06 16:04:05,,"('Normal Monster',)",Old
Akakieisu,38035986,,,,,https://yugipedia.com/wiki/Akakieisu,2021-11-06 16:04:05,,"('Normal Monster',)",New
Akashic Magician,28776350,"('Condition', 'Ignition Effect', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Akashic_Magician,2022-04-20 02:34:11,,"('Effect Monster', 'Link Monster')",Old
Akashic Magician,28776350,"('Condition', 'Ignition Effect', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Akashic_Magician,2022-04-20 02:34:11,,"('Effect Monster', 'Link Monster')",New
Akihiron,36904469,,,,,https://yugipedia.com/wiki/Akihiron,2021-11-06 15:27:02,,"('Normal Monster',)",Old
Akihiron,36904469,,,,,https://yugipedia.com/wiki/Akihiron,2021-11-06 15:27:02,,"('Normal Monster',)",New
"Akz, the Pumer",38837163,"('Ignition Effect', 'Summoning condition')",,Unlimited,,"https://yugipedia.com/wiki/Akz,_the_Pumer",2021-11-06 16:04:26,,"('Effect Monster',)",Old
"Akz, the Pumer",38837163,"('Ignition Effect', 'Summoning condition')",,Unlimited,,"https://yugipedia.com/wiki/Akz,_the_Pumer",2021-11-06 16:04:26,,"('Effect Monster',)",New
Al-Lumi'raj,25795273,"('Continuous Effect',)",,Unlimited,,https://yugipedia.com/wiki/Al-Lumi%27raj,2020-11-15 04:48:56,,"('Effect Monster',)",Old
Al-Lumi'raj,25795273,"('Continuous Effect',)",,Unlimited,,https://yugipedia.com/wiki/Al-Lumi%27raj,2020-11-15 04:48:56,,"('Effect Monster',)",New
Alba-Lenatus the Abyss Dragon,03410461,"('Condition', 'Continuous Effect', 'Summoning condition', 'Trigger Effect')","('Albaz Dragon',)",Unlimited,,https://yugipedia.com/wiki/Alba-Lenatus_the_Abyss_Dragon,2022-05-19 23:10:25,,"('Effect Monster', 'Fusion Monster')",Old
Alba-Lenatus the Abyss Dragon,03410461,"('Condition', 'Continuous Effect', 'Summoning condition', 'Trigger Effect')","('Albaz Dragon',)",Unlimited,,https://yugipedia.com/wiki/Alba-Lenatus_the_Abyss_Dragon,2022-05-19 23:10:25,,"('Effect Monster', 'Fusion Monster')",New
Albaz the Ashen,37683547,"('Condition', 'Continuous Effect', 'Trigger Effect', 'Unclassified effect')",,Unlimited,,https://yugipedia.com/wiki/Albaz_the_Ashen,2022-08-13 10:49:03,,"('Effect Monster',)",Old
Albaz the Ashen,37683547,"('Condition', 'Continuous Effect', 'Trigger Effect', 'Unclassified effect')",,Unlimited,,https://yugipedia.com/wiki/Albaz_the_Ashen,2022-08-13 10:49:03,,"('Effect Monster',)",New
Albion the Branded Dragon,87746184,"('Condition', 'Trigger Effect')","('Albaz Dragon', 'Branded')",Unlimited,,https://yugipedia.com/wiki/Albion_the_Branded_Dragon,2022-09-14 13:28:50,,"('Effect Monster', 'Fusion Monster')",Old
Albion the Branded Dragon,87746184,"('Condition', 'Trigger Effect')","('Albaz Dragon', 'Branded')",Unlimited,,https://yugipedia.com/wiki/Albion_the_Branded_Dragon,2022-09-14 13:28:50,,"('Effect Monster', 'Fusion Monster')",New
Albion the Incandescent Dragon,38811586,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Quick Effect')","('Albaz Dragon',)",,,https://yugipedia.com/wiki/Albion_the_Incandescent_Dragon,2023-01-14 01:45:37,,"('Effect Monster', 'Fusion Monster')",Old
Albion the Incandescent Dragon,38811586,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Quick Effect')","('Albaz Dragon',)",,,https://yugipedia.com/wiki/Albion_the_Incandescent_Dragon,2023-01-14 01:45:37,,"('Effect Monster', 'Fusion Monster')",New
Albion the Shrouded Dragon,25451383,"('Condition', 'Ignition Effect', 'Unclassified effect')",,Unlimited,,https://yugipedia.com/wiki/Albion_the_Shrouded_Dragon,2022-09-14 13:12:00,,"('Effect Monster',)",Old
Albion the Shrouded Dragon,25451383,"('Condition', 'Ignition Effect', 'Unclassified effect')",,Unlimited,,https://yugipedia.com/wiki/Albion_the_Shrouded_Dragon,2022-09-14 13:12:00,,"('Effect Monster',)",New
Alchemic Magician,65301952,"('Continuous Effect', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Alchemic_Magician,2022-04-20 11:45:58,,"('Effect Monster', 'Xyz Monster')",Old
Alchemic Magician,65301952,"('Continuous Effect', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Alchemic_Magician,2022-04-20 11:45:58,,"('Effect Monster', 'Xyz Monster')",New
Alchemist of Black Spells,78121572,"('Ignition Effect',)",,Unlimited,,https://yugipedia.com/wiki/Alchemist_of_Black_Spells,2021-11-06 16:05:07,,"('Effect Monster',)",Old
Alchemist of Black Spells,78121572,"('Ignition Effect',)",,Unlimited,,https://yugipedia.com/wiki/Alchemist_of_Black_Spells,2021-11-06 16:05:07,,"('Effect Monster',)",New
"Alector, Sovereign of Birds",17573739,"('Ignition Effect', 'Unclassified effect')",,Unlimited,,"https://yugipedia.com/wiki/Alector,_Sovereign_of_Birds",2022-04-27 16:38:19,,"('Effect Monster',)",Old
"Alector, Sovereign of Birds",17573739,"('Ignition Effect', 'Unclassified effect')",,Unlimited,,"https://yugipedia.com/wiki/Alector,_Sovereign_of_Birds",2022-04-27 16:38:19,,"('Effect Monster',)",New
"Aleirtt, the Ogdoadic Dark",98787535,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Ogdoadic',)",Unlimited,,"https://yugipedia.com/wiki/Aleirtt,_the_Ogdoadic_Dark",2021-12-15 01:40:08,,"('Effect Monster',)",Old
"Aleirtt, the Ogdoadic Dark",98787535,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Ogdoadic',)",Unlimited,,"https://yugipedia.com/wiki/Aleirtt,_the_Ogdoadic_Dark",2021-12-15 01:40:08,,"('Effect Monster',)",New
Aleister the Invoker,86120751,"('Quick Effect', 'Trigger Effect')",,Unlimited,"('Alternate',)",https://yugipedia.com/wiki/Aleister_the_Invoker,2022-10-29 14:03:11,,"('Effect Monster',)",Old
Aleister the Invoker,86120751,"('Quick Effect', 'Trigger Effect')",,Unlimited,"('Alternate',)",https://yugipedia.com/wiki/Aleister_the_Invoker,2022-10-29 14:03:11,,"('Effect Monster',)",New
Aleister the Invoker of Madness,97973962,"('Trigger Effect', 'Unclassified effect')",,Unlimited,,https://yugipedia.com/wiki/Aleister_the_Invoker_of_Madness,2022-11-05 14:23:41,,"('Effect Monster', 'Link Monster')",Old
Aleister the Invoker of Madness,97973962,"('Trigger Effect', 'Unclassified effect')",,Unlimited,,https://yugipedia.com/wiki/Aleister_the_Invoker_of_Madness,2022-11-05 14:23:41,,"('Effect Monster', 'Link Monster')",New
Alexandrite Dragon,43096270,,"('Gem Dragon',)",Unlimited,,https://yugipedia.com/wiki/Alexandrite_Dragon,2023-01-03 00:35:31,,"('Normal Monster',)",Old
Alexandrite Dragon,43096270,,"('Gem Dragon',)",Unlimited,,https://yugipedia.com/wiki/Alexandrite_Dragon,2023-01-03 00:35:31,,"('Normal Monster',)",New
Alghoul Mazera,45154513,"('Condition', 'Trigger Effect', 'Unclassified effect')","('Zera', 'Zombie counterpart')",Unlimited,,https://yugipedia.com/wiki/Alghoul_Mazera,2022-11-04 01:16:56,,"('Effect Monster',)",Old
Alghoul Mazera,45154513,"('Condition', 'Trigger Effect', 'Unclassified effect')","('Zera', 'Zombie counterpart')",Unlimited,,https://yugipedia.com/wiki/Alghoul_Mazera,2022-11-04 01:16:56,,"('Effect Monster',)",New
"Alice, Lady of Lament",14504454,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Lady of Lament',)",Unlimited,,"https://yugipedia.com/wiki/Alice,_Lady_of_Lament",2022-04-20 03:11:11,,"('Effect Monster',)",Old
"Alice, Lady of Lament",14504454,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Lady of Lament',)",Unlimited,,"https://yugipedia.com/wiki/Alice,_Lady_of_Lament",2022-04-20 03:11:11,,"('Effect Monster',)",New
"Alich, Malebranche of the Burning Abyss",47728740,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')","('Burning Abyss',)",Unlimited,,"https://yugipedia.com/wiki/Alich,_Malebranche_of_the_Burning_Abyss",2022-07-09 04:14:11,,"('Effect Monster',)",Old
"Alich, Malebranche of the Burning Abyss",47728740,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')","('Burning Abyss',)",Unlimited,,"https://yugipedia.com/wiki/Alich,_Malebranche_of_the_Burning_Abyss",2022-07-09 04:14:11,,"('Effect Monster',)",New
Alien Ammonite,00652362,"('Trigger Effect',)","('Alien',)",Unlimited,,https://yugipedia.com/wiki/Alien_Ammonite,2022-05-05 14:42:50,"('Type',)","('Effect Monster',)",Old
Alien Ammonite,00652362,"('Trigger Effect',)","('Alien',)",Unlimited,,https://yugipedia.com/wiki/Alien_Ammonite,2022-05-05 14:42:50,"('Type',)","('Effect Monster',)",New
Alien Dog,15475415,"('Trigger Effect',)","('Alien',)",Unlimited,,https://yugipedia.com/wiki/Alien_Dog,2022-04-27 14:48:08,,"('Effect Monster',)",Old
