Card number,Set,Name,Rarity,Print,Quantity,Page URL,Modification date,Release,Series,Set type,Cover card,Version
EP16-JP010,Extra Pack 2016,Kozmo Soartroopers,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP011,Extra Pack 2016,Kozmo Delta Shuttle,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP011,Extra Pack 2016,Kozmo Delta Shuttle,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP012,Extra Pack 2016,Kozmo Dark Eclipser,"('Ultra Rare', 'Secret Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP012,Extra Pack 2016,Kozmo Dark Eclipser,"('Ultra Rare', 'Secret Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP013,Extra Pack 2016,Kozmo Scaredy Lion,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP013,Extra Pack 2016,Kozmo Scaredy Lion,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP014,Extra Pack 2016,Kozmoll Dark Lady,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP014,Extra Pack 2016,Kozmoll Dark Lady,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP015,Extra Pack 2016,Kozmo Landwalker,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP015,Extra Pack 2016,Kozmo Landwalker,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP016,Extra Pack 2016,Kozmo Dark Planet,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP016,Extra Pack 2016,Kozmo Dark Planet,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP017,Extra Pack 2016,Kozmotown,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP017,Extra Pack 2016,Kozmotown,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP018,Extra Pack 2016,Kozmo Lightsword,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP018,Extra Pack 2016,Kozmo Lightsword,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP019,Extra Pack 2016,Kozmojo,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP019,Extra Pack 2016,Kozmojo,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP020,Extra Pack 2016,Kozmourning,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP020,Extra Pack 2016,Kozmourning,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP021,Extra Pack 2016,"Dogoran, the Mad Flame Kaiju","('Ultra Rare', 'Secret Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP021,Extra Pack 2016,"Dogoran, the Mad Flame Kaiju","('Ultra Rare', 'Secret Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP022,Extra Pack 2016,"Kumongous, the Sticky String Kaiju","('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP022,Extra Pack 2016,"Kumongous, the Sticky String Kaiju","('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP023,Extra Pack 2016,"Radian, the Multidimensional Kaiju","('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP023,Extra Pack 2016,"Radian, the Multidimensional Kaiju","('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP024,Extra Pack 2016,"Gameciel, the Sea Turtle Kaiju","('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP024,Extra Pack 2016,"Gameciel, the Sea Turtle Kaiju","('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP025,Extra Pack 2016,"Gadarla, the Mystery Dust Kaiju","('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP025,Extra Pack 2016,"Gadarla, the Mystery Dust Kaiju","('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP026,Extra Pack 2016,"Jizukiru, the Star Destroying Kaiju","('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP026,Extra Pack 2016,"Jizukiru, the Star Destroying Kaiju","('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP027,Extra Pack 2016,"Thunder King, the Lightningstrike Kaiju","('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP027,Extra Pack 2016,"Thunder King, the Lightningstrike Kaiju","('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP028,Extra Pack 2016,Super Anti-Kaiju War Machine Mecha-Dogoran,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP028,Extra Pack 2016,Super Anti-Kaiju War Machine Mecha-Dogoran,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP029,Extra Pack 2016,Kyoutou Waterfront,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP029,Extra Pack 2016,Kyoutou Waterfront,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP030,Extra Pack 2016,Interrupted Kaiju Slumber,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP030,Extra Pack 2016,Interrupted Kaiju Slumber,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP031,Extra Pack 2016,The Kaiju Files,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP031,Extra Pack 2016,The Kaiju Files,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP032,Extra Pack 2016,Kaiju Capture Mission,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP032,Extra Pack 2016,Kaiju Capture Mission,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP033,Extra Pack 2016,Paleozoic Olenoides,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP033,Extra Pack 2016,Paleozoic Olenoides,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP034,Extra Pack 2016,Paleozoic Hallucigenia,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP034,Extra Pack 2016,Paleozoic Hallucigenia,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP035,Extra Pack 2016,Paleozoic Canadia,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP035,Extra Pack 2016,Paleozoic Canadia,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP036,Extra Pack 2016,Paleozoic Pikaia,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP036,Extra Pack 2016,Paleozoic Pikaia,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP037,Extra Pack 2016,Paleozoic Eldonia,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP037,Extra Pack 2016,Paleozoic Eldonia,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP038,Extra Pack 2016,Paleozoic Dinomischus,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP038,Extra Pack 2016,Paleozoic Dinomischus,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP039,Extra Pack 2016,Paleozoic Marrella,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP039,Extra Pack 2016,Paleozoic Marrella,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP040,Extra Pack 2016,Paleozoic Leanchoilia,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP040,Extra Pack 2016,Paleozoic Leanchoilia,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP041,Extra Pack 2016,Paleozoic Anomalocaris,"('Ultra Rare', 'Secret Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP041,Extra Pack 2016,Paleozoic Anomalocaris,"('Ultra Rare', 'Secret Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP042,Extra Pack 2016,Paleozoic Opabinia,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP042,Extra Pack 2016,Paleozoic Opabinia,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP043,Extra Pack 2016,Sky Dragoons of Draconia,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP043,Extra Pack 2016,Sky Dragoons of Draconia,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP044,Extra Pack 2016,Samurai Cavalry of Reptier,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP044,Extra Pack 2016,Samurai Cavalry of Reptier,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP045,Extra Pack 2016,Steel Cavalry of Dinon,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP045,Extra Pack 2016,Steel Cavalry of Dinon,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP046,Extra Pack 2016,Magical Cavalry of Cxulub,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP046,Extra Pack 2016,Magical Cavalry of Cxulub,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP047,Extra Pack 2016,Cattle Call,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP047,Extra Pack 2016,Cattle Call,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP048,Extra Pack 2016,Extinction on Schedule,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP048,Extra Pack 2016,Extinction on Schedule,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP049,Extra Pack 2016,Painful Escape,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP049,Extra Pack 2016,Painful Escape,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP050,Extra Pack 2016,Ultimate Providence,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP050,Extra Pack 2016,Ultimate Providence,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP051,Extra Pack 2016,"Kuzunoha, the Onmyojin","('Extra Secret Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP051,Extra Pack 2016,"Kuzunoha, the Onmyojin","('Extra Secret Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-JP052,Extra Pack 2016,"Sakyo, Swordmaster of the Far East","('Extra Secret Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,,,,,Old
EP16-JP052,Extra Pack 2016,"Sakyo, Swordmaster of the Far East","('Extra Secret Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-JP),2023-07-09 01:50:05,2016-09-10,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-KR001,Extra Pack 2016,Kozmo Farmgirl,"('Ultra Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,,,,,Old
EP16-KR001,Extra Pack 2016,Kozmo Farmgirl,"('Ultra Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,2017-02-03,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-KR002,Extra Pack 2016,Kozmo Goodwitch,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,,,,,Old
EP16-KR002,Extra Pack 2016,Kozmo Goodwitch,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,2017-02-03,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-KR003,Extra Pack 2016,Kozmo Sliprider,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,,,,,Old
EP16-KR003,Extra Pack 2016,Kozmo Sliprider,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,2017-02-03,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-KR004,Extra Pack 2016,Kozmo Forerunner,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,,,,,Old
EP16-KR004,Extra Pack 2016,Kozmo Forerunner,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,2017-02-03,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-KR005,Extra Pack 2016,Kozmo Strawman,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,,,,,Old
EP16-KR005,Extra Pack 2016,Kozmo Strawman,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,2017-02-03,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-KR006,Extra Pack 2016,Kozmoll Wickedwitch,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,,,,,Old
EP16-KR006,Extra Pack 2016,Kozmoll Wickedwitch,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,2017-02-03,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-KR007,Extra Pack 2016,Kozmo DOG Fighter,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,,,,,Old
EP16-KR007,Extra Pack 2016,Kozmo DOG Fighter,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,2017-02-03,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
EP16-KR008,Extra Pack 2016,Kozmo Dark Destroyer,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,,,,,Old
EP16-KR008,Extra Pack 2016,Kozmo Dark Destroyer,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Pack_2016_(OCG-KR),2023-04-23 22:22:38,2017-02-03,,Booster pack,"('Dogoran, the Mad Flame Kaiju', 'Kozmo Farmgirl', 'Paleozoic Anomalocaris')",New
