Card number,Set,Name,Rarity,Print,Page URL,Modification date,Release,Version
AGOV-JP056,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP057,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP058,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP059,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP060,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP061,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP062,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP063,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP064,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP065,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP066,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP067,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP068,Age of Overlord,Miracle of the Supreme King,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP069,Age of Overlord,Soul of the Supreme Celestial King,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP070,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP071,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP072,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP073,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP074,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP075,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP076,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP077,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP078,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP079,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
AGOV-JP080,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,New
CCC1-JP001,Coco's x Yu-Gi-Oh! Card Game Anniversary Campaign 1,Dark Magician,"('Normal Parallel Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Coco%27s_x_Yu-Gi-Oh!_Card_Game_Anniversary_Campaign_1_(OCG-JP),2023-05-16 03:39:09,2023-05-16,New
CCC1-JP002,Coco's x Yu-Gi-Oh! Card Game Anniversary Campaign 1,Elemental HERO Neos,"('Normal Parallel Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Coco%27s_x_Yu-Gi-Oh!_Card_Game_Anniversary_Campaign_1_(OCG-JP),2023-05-16 03:39:09,2023-05-16,New
CCC1-JP003,Coco's x Yu-Gi-Oh! Card Game Anniversary Campaign 1,Stardust Dragon,"('Normal Parallel Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Coco%27s_x_Yu-Gi-Oh!_Card_Game_Anniversary_Campaign_1_(OCG-JP),2023-05-16 03:39:09,2023-05-16,New
CCC1-JP004,Coco's x Yu-Gi-Oh! Card Game Anniversary Campaign 2,Number 39: Utopia,"('Normal Parallel Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Coco%27s_x_Yu-Gi-Oh!_Card_Game_Anniversary_Campaign_2_(OCG-JP),2023-05-14 23:00:27,2023-06-06,New
CCC1-JP005,Coco's x Yu-Gi-Oh! Card Game Anniversary Campaign 2,Odd-Eyes Pendulum Dragon,"('Normal Parallel Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Coco%27s_x_Yu-Gi-Oh!_Card_Game_Anniversary_Campaign_2_(OCG-JP),2023-05-14 23:00:27,2023-06-06,New
CCC1-JP006,Coco's x Yu-Gi-Oh! Card Game Anniversary Campaign 2,Firewall Dragon,"('Normal Parallel Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Coco%27s_x_Yu-Gi-Oh!_Card_Game_Anniversary_Campaign_2_(OCG-JP),2023-05-14 23:00:27,2023-06-06,New
CCC1-JPS01,Coco's x Yu-Gi-Oh! Card Game Anniversary Campaign 2,Steam Knight - Hamburk,"('Normal Parallel Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Coco%27s_x_Yu-Gi-Oh!_Card_Game_Anniversary_Campaign_2_(OCG-JP),2023-05-14 23:00:27,2023-06-06,New
DP28-JP023,Duelist Pack: Duelists of Explosion,,,New,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-09 12:29:14,2023-05-27,Old
DP28-JP023,Duelist Pack: Duelists of Explosion,Volcanic Emission,,New,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-16 13:59:14,2023-05-27,New
LART-EN058,The Lost Art Promotion 2023 E,Stygian Dirge,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:The_Lost_Art_Promotion_2023_E_(TCG-EN),2023-05-17 18:50:07,2023-05-01,New
LOB-DE000,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Tri-Horned Dragon,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE001,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Blue-Eyes White Dragon,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE002,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Hitotsu-Me Giant,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE003,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Flame Swordsman,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE004,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Skull Servant,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE005,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Dark Magician,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE006,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Gaia The Fierce Knight,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE007,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Celtic Guardian,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE008,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Basic Insect,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE009,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Mammoth Graveyard,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE010,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Silver Fang,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE011,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Dark Gray,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE012,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Trial of Nightmare,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE013,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Nemuriko,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE014,Legend of Blue Eyes White Dragon (25th Anniversary Edition),The 13th Grave,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE015,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Charubin the Fire Knight,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE016,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Flame Manipulator,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE017,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Monster Egg,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE018,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Firegrass,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE019,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Darkfire Dragon,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE020,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Dark King of the Abyss,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE021,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Fiend Reflection #2,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE022,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Fusionist,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE023,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Turtle Tiger,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE024,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Petit Dragon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE025,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Petit Angel,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE026,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Hinotama Soul,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE027,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Aqua Madoor,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE028,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Kagemusha of the Blue Flame,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE029,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Flame Ghost,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE030,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Two-Mouth Darkruler,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE031,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Dissolverock,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE032,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Root Water,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE033,Legend of Blue Eyes White Dragon (25th Anniversary Edition),The Furious Sea King,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE034,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Green Phantom King,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE035,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Ray & Temperature,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE036,Legend of Blue Eyes White Dragon (25th Anniversary Edition),King Fog,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE037,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Mystical Sheep #2,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE038,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Masaki the Legendary Swordsman,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE039,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Kurama,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE040,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Legendary Sword,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE041,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Beast Fangs,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE042,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Violet Crystal,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE043,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Book of Secret Arts,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE044,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Power of Kaishin,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE045,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Dragon Capture Jar,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE046,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Forest,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE047,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Wasteland,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE048,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Mountain,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE049,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Sogen,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE050,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Umi,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE051,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Yami,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE052,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Dark Hole,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE053,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Raigeki,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE054,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Red Medicine,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE055,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Sparks,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE056,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Hinotama,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE057,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Fissure,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE058,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Trap Hole,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE059,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Polymerization,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE060,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Remove Trap,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE061,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Two-Pronged Attack,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE062,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Mystical Elf,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE063,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Tyhone,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE064,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Beaver Warrior,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE065,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Gravedigger Ghoul,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE066,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Curse of Dragon,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE067,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Karbonala Warrior,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE068,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Giant Soldier of Stone,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE069,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Uraby,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
LOB-DE070,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Red-Eyes Black Dragon,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-DE),2023-05-14 12:33:48,2023-04-20,New
