Card number,Name,Rarity,Print,Modification date,Series,Version
BLAR-EN021,Number C1: Numeron Chaos Gate Sunya,"('Secret Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN022,Number 1: Numeron Gate Ekam,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN022,Number 1: Numeron Gate Ekam,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN023,Number 2: Numeron Gate Dve,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN023,Number 2: Numeron Gate Dve,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN024,Number 3: Numeron Gate Trini,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN024,Number 3: Numeron Gate Trini,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN025,Number 4: Numeron Gate Catvari,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN025,Number 4: Numeron Gate Catvari,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN026,Numeron Network,"('Secret Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN026,Numeron Network,"('Secret Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN027,Numeron Calling,"('Secret Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN027,Numeron Calling,"('Secret Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN028,Number 3: Cicada King,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN028,Number 3: Cicada King,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN029,Flower Cardian Cherry Blossom,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN029,Flower Cardian Cherry Blossom,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN030,Super All In!,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN030,Super All In!,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN031,Glacial Beast Blizzard Wolf,"('Secret Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN031,Glacial Beast Blizzard Wolf,"('Secret Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN032,Glacial Beast Polar Penguin,"('Secret Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN032,Glacial Beast Polar Penguin,"('Secret Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN033,Glacial Beast Iceberg Narwhal,"('Secret Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN033,Glacial Beast Iceberg Narwhal,"('Secret Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN034,Fire Flint Lady,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN034,Fire Flint Lady,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN035,Appliancer Socketroll,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN035,Appliancer Socketroll,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN036,Appliancer Breakerbuncle,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN036,Appliancer Breakerbuncle,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN037,Appliancer Copybokkle,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN037,Appliancer Copybokkle,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN038,Appliancer Celtopus,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN038,Appliancer Celtopus,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN039,Appliancer Kappa Scale,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN039,Appliancer Kappa Scale,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN040,Appliancer Vacculephant,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN040,Appliancer Vacculephant,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN041,Appliancer Laundry Dragon,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN041,Appliancer Laundry Dragon,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN042,Appliancer Dryer Drake,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN042,Appliancer Dryer Drake,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN043,Appliancer Reuse,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN043,Appliancer Reuse,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN044,Appliancer Test,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN044,Appliancer Test,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN045,Appliancer Electrilyrical World,"('Ultra Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN045,Appliancer Electrilyrical World,"('Ultra Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN046,Number F0: Utopic Future Slash,"('Secret Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN046,Number F0: Utopic Future Slash,"('Secret Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN047,"Darkness Metal, the Dragon of Dark Steel","('Secret Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN047,"Darkness Metal, the Dragon of Dark Steel","('Secret Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN048,"Trishula, the Dragon of Icy Imprisonment","('Secret Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN048,"Trishula, the Dragon of Icy Imprisonment","('Secret Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN049,"Judgment, the Dragon of Heaven","('Secret Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN049,"Judgment, the Dragon of Heaven","('Secret Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN050,"Dark Armed, the Dragon of Annihilation","('Secret Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN050,"Dark Armed, the Dragon of Annihilation","('Secret Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN051,"Chaos Emperor, the Dragon of Armageddon","('Secret Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN051,"Chaos Emperor, the Dragon of Armageddon","('Secret Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN052,Book of Moon,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN052,Book of Moon,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN053,Elemental HERO Neos Alius,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN053,Elemental HERO Neos Alius,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN054,Elemental HERO Shining Flare Wingman,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN054,Elemental HERO Shining Flare Wingman,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN055,Elemental HERO Chaos Neos,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN055,Elemental HERO Chaos Neos,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN056,Elemental HERO Escuridao,"('Secret Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN056,Elemental HERO Escuridao,"('Secret Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN057,Goyo Guardian,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN057,Goyo Guardian,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN058,Goyo Defender,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN058,Goyo Defender,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN059,Koa'ki Meiru Drago,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN059,Koa'ki Meiru Drago,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN060,Black Whirlwind,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN060,Black Whirlwind,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN061,Blackwing - Kris the Crack of Dawn,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN061,Blackwing - Kris the Crack of Dawn,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN062,Assault Blackwing - Sohaya the Rain Storm,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN062,Assault Blackwing - Sohaya the Rain Storm,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN063,Boost Warrior,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN063,Boost Warrior,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN064,Steam Synchron,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN064,Steam Synchron,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN065,Junk Anchor,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN065,Junk Anchor,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN066,Brotherhood of the Fire Fist - Lion Emperor,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN066,Brotherhood of the Fire Fist - Lion Emperor,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN067,"Kalantosa, Mystical Beast of the Forest","('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN067,"Kalantosa, Mystical Beast of the Forest","('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN068,"Valerifawn, Mystical Beast of the Forest","('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN068,"Valerifawn, Mystical Beast of the Forest","('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN069,Number C92: Heart-eartH Chaos Dragon,"('Secret Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN069,Number C92: Heart-eartH Chaos Dragon,"('Secret Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN070,Number S39: Utopia the Lightning,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN070,Number S39: Utopia the Lightning,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN071,Obedience Schooled,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN071,Obedience Schooled,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN072,Mecha Phantom Beast O-Lion,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN072,Mecha Phantom Beast O-Lion,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN073,Madolche Anjelly,"('Secret Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN073,Madolche Anjelly,"('Secret Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN074,Artifact Ignition,"('Secret Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN074,Artifact Ignition,"('Secret Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN075,Artifact Sanctum,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN075,Artifact Sanctum,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN076,Ra's Disciple,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN076,Ra's Disciple,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN077,Nekroz of Gungnir,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN077,Nekroz of Gungnir,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN078,Galaxy Worm,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN078,Galaxy Worm,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN079,Dragon Buster Destruction Sword,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN079,Dragon Buster Destruction Sword,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN080,Invoked Caliga,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN080,Invoked Caliga,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN081,Invoked Raidjin,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN081,Invoked Raidjin,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN082,Invoked Purgatrio,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN082,Invoked Purgatrio,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN083,Invoked Elysium,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN083,Invoked Elysium,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN084,Invocation,"('Secret Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN084,Invocation,"('Secret Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN085,Chimeratech Megafleet Dragon,"('Secret Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN085,Chimeratech Megafleet Dragon,"('Secret Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN086,Secure Gardna,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN086,Secure Gardna,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN087,Formud Skipper,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN087,Formud Skipper,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN088,Danger!? Jackalope?,"('Secret Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN088,Danger!? Jackalope?,"('Secret Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN089,Salamangreat Sunlight Wolf,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN089,Salamangreat Sunlight Wolf,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN090,Salamangreat Gazelle,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN090,Salamangreat Gazelle,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN091,Topologic Zeroboros,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN091,Topologic Zeroboros,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN092,Cross-Sheep,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,,Old
BLAR-EN092,Cross-Sheep,"('Ultra Rare',)",Reprint,2020-12-27 01:30:39,Battles of Legend,New
BLAR-EN10K,Ten Thousand Dragon,"('10000 Secret Rare',)",New,2020-12-27 01:30:39,,Old
BLAR-EN10K,Ten Thousand Dragon,"('10000 Secret Rare',)",New,2020-12-27 01:30:39,Battles of Legend,New
BLAR-FR000,Number 39: Utopia,"('Starlight Rare',)",Reprint,2020-12-27 01:30:59,,Old
BLAR-FR000,Number 39: Utopia,"('Starlight Rare',)",Reprint,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR001,Dark Spell Regeneration,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR001,Dark Spell Regeneration,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR002,Powered Crawler,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR002,Powered Crawler,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR003,Intruder Alarm - Yellow Alert,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR003,Intruder Alarm - Yellow Alert,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR004,Penguin Torpedo,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR004,Penguin Torpedo,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR005,Weathering Soldier,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR005,Weathering Soldier,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR006,Fossil Warrior Skull King,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR006,Fossil Warrior Skull King,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR007,Fossil Warrior Skull Knight,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR007,Fossil Warrior Skull Knight,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR008,Fossil Warrior Skull Bone,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR008,Fossil Warrior Skull Bone,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR009,Fossil Dragon Skullgios,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR009,Fossil Dragon Skullgios,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR010,Fossil Dragon Skullgar,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR010,Fossil Dragon Skullgar,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR011,Fossil Fusion,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR011,Fossil Fusion,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR012,Time Stream,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR012,Time Stream,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR013,Specimen Inspection,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR013,Specimen Inspection,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR014,Miracle Rupture,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR014,Miracle Rupture,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR015,Psychic Wave,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR015,Psychic Wave,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR016,Armored White Bear,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR016,Armored White Bear,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR017,Afterglow,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR017,Afterglow,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR018,High Rate Draw,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR018,High Rate Draw,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR019,Malefic Paradigm Dragon,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR019,Malefic Paradigm Dragon,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR020,Numeron Wall,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR020,Numeron Wall,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR021,Number C1: Numeron Chaos Gate Sunya,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR021,Number C1: Numeron Chaos Gate Sunya,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR022,Number 1: Numeron Gate Ekam,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR022,Number 1: Numeron Gate Ekam,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR023,Number 2: Numeron Gate Dve,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR023,Number 2: Numeron Gate Dve,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR024,Number 3: Numeron Gate Trini,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR024,Number 3: Numeron Gate Trini,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR025,Number 4: Numeron Gate Catvari,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR025,Number 4: Numeron Gate Catvari,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR026,Numeron Network,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR026,Numeron Network,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR027,Numeron Calling,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR027,Numeron Calling,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR028,Number 3: Cicada King,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR028,Number 3: Cicada King,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR029,Flower Cardian Cherry Blossom,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR029,Flower Cardian Cherry Blossom,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR030,Super All In!,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR030,Super All In!,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR031,Glacial Beast Blizzard Wolf,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR031,Glacial Beast Blizzard Wolf,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR032,Glacial Beast Polar Penguin,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR032,Glacial Beast Polar Penguin,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR033,Glacial Beast Iceberg Narwhal,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR033,Glacial Beast Iceberg Narwhal,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR034,Fire Flint Lady,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR034,Fire Flint Lady,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR035,Appliancer Socketroll,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR035,Appliancer Socketroll,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR036,Appliancer Breakerbuncle,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR036,Appliancer Breakerbuncle,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR037,Appliancer Copybokkle,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR037,Appliancer Copybokkle,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR038,Appliancer Celtopus,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR038,Appliancer Celtopus,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR039,Appliancer Kappa Scale,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR039,Appliancer Kappa Scale,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR040,Appliancer Vacculephant,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR040,Appliancer Vacculephant,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR041,Appliancer Laundry Dragon,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR041,Appliancer Laundry Dragon,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR042,Appliancer Dryer Drake,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR042,Appliancer Dryer Drake,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR043,Appliancer Reuse,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR043,Appliancer Reuse,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR044,Appliancer Test,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR044,Appliancer Test,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR045,Appliancer Electrilyrical World,"('Ultra Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR045,Appliancer Electrilyrical World,"('Ultra Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR046,Number F0: Utopic Future Slash,"('Secret Rare',)",New,2020-12-27 01:30:59,,Old
BLAR-FR046,Number F0: Utopic Future Slash,"('Secret Rare',)",New,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR047,"Darkness Metal, the Dragon of Dark Steel","('Secret Rare',)",Reprint,2020-12-27 01:30:59,,Old
BLAR-FR047,"Darkness Metal, the Dragon of Dark Steel","('Secret Rare',)",Reprint,2020-12-27 01:30:59,Battles of Legend,New
BLAR-FR048,"Trishula, the Dragon of Icy Imprisonment","('Secret Rare',)",Reprint,2020-12-27 01:30:59,,Old
BLAR-FR048,"Trishula, the Dragon of Icy Imprisonment","('Secret Rare',)",Reprint,2020-12-27 01:30:59,Battles of Legend,New
