Card number,Name,Rarity,Print,Modification date,Release,Series,Set type,Cover card,Version
BLVO-KR014,S-Force Gravitino,"('Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR015,S-Force Pla-Tina,"('Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR016,Windwitch - Blizzard Bell,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR017,Windwitch - Freeze Bell,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR018,Fabled Marcosia,"('Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR019,The Fabled Abanc,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR020,Parametalfoes Melcaster,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR021,Metalfoes Vanisher,"('Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR022,Constellar Caduceus,"('Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR023,Digital Bug Registrider,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR024,"Maha Vailo, Light of the Heavens","('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR025,Ancient Warriors - Rebellious Lu Feng,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR026,"Neiroy, the Dream Mirror Disciple","('Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR027,Machina Unclaspare,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR028,Live☆Twin Lil-la Treat,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR029,Heavenly Zephyr - Miradora,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR030,Fairy Archer Ingunar,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR031,Radiant Vouirescence,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR032,Gigathunder Giclops,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR033,Amanokujaki,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR034,Guitar Gurnards Duonigis,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR035,Wightbaking,"('Normal Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR036,Ojama Pink,"('Normal Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR037,Knight of Armor Dragon,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR038,Sprind the Irondash Dragon,"('Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR039,Parametalfoes Azortless,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR040,Eldlich the Mad Golden Lord,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR041,Dual Avatar - Empowered Mitsu-Jaku,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR042,"Oneiros, the Dream Mirror Tormentor","('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR043,Windwitch - Diamond Bell,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR044,Fabled Andwraith,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR045,Dragunity Knight - Gormfaobhar,"('Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR046,Springans Ship - Exblowrer,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR047,"Sacred Tree Beast, Hyperyton","('Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR048,S-Force Justify,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR049,Heavymetalfoes Amalgam,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR050,Underworld Goddess of the Closed World,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'Prismatic Secret Rare', 'Holographic Rare')",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR051,Armed Dragon Flash,"('Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR052,Armed Dragon Blitz,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR053,Armed Dragon Lightning,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR054,Springans Watch,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR055,Great Sand Sea - Gold Golgonda,"('Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR056,Tri-Brigade Rendezvous,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR057,S-Force Bridgehead,"('Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR058,S-Force Showdown,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR059,Windwitch Chimes,"('Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR060,Stairway to a Fabled Realm,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR061,Parametalfoes Fusion,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR062,Seven Cities of the Golden Land,"('Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR063,Archfiend's Staff of Despair,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR064,Armor Dragon Ritual,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR065,Pot of Prosperity,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR066,Tilted Try,"('Normal Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR067,Armed Dragon Thunderbolt,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR068,Springans Call!,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR069,Springans Blast!,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR070,Dogmatika Genesis,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR071,S-Force Specimen,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR072,Icy Breeze Refrain,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR073,Fabled Treason,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR074,Ancient Warriors Saga - Chivalrous Path,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR075,Virtual World Gate - Xuanwu,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR076,Dual Avatar Ascendance,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR077,Dream Mirror Recap,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR078,E.M.R.,"('Common',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR079,Angel Statue - Azurune,"('Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BLVO-KR080,Linear Equation Cannon,"('Normal Rare',)",,2023-08-23 08:11:33,2021-02-04,Core Booster,Booster pack,"('Armed Dragon Thunder LV10',)",New
BODE-KR001,Rokket Caliber,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR002,Double Disruptor Dragon,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR003,Swordsoul of Mo Ye,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR004,Swordsoul of Taia,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR005,Swordsoul Strategist Longyuan,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR006,Swordsoul Auspice Chunjun,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR007,"Incredible Ecclesia, the Virtuous","('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR008,Icejade Acti,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR009,Icejade Tinola,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR010,Icejade Tremora,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR011,Ad Libitum of Despia,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR012,Floowandereeze & Snowl,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR013,Floowandereeze & Robina,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR014,Floowandereeze & Eglen,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR015,Floowandereeze & Stri,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR016,Floowandereeze & Toccan,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR017,Floowandereeze & Empen,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR018,Destiny HERO - Denier,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR019,Reptilianne Nyami,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR020,Reptilianne Coatl,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR021,Maginificent Magikey Mafteal,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR022,Gunkan Suship Uni,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR023,Gunkan Suship Shirauo,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR024,Penguin Squire,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR025,Penguin Ninja,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR026,Penguin Cleric,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR027,Starry Knight Orbitael,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR028,Machina Ruinforce,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR029,Mimicking Man-Eater Bug,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR030,Lord of the Heavenly Prison,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'Prismatic Secret Rare', 'Holographic Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR031,Fengli the Soldrapom,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR032,Geminize Lord Golknight,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR033,Undaunted Bumpkin Beast,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR034,Meowseclick,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR035,Outstanding Dog Mary,"('Normal Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR036,Borreload Riot Dragon,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR037,Transonic Bird,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR038,Masquerade the Blazing Dragon,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR039,Destiny HERO - Destroyer Phoenix Enforcer,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR040,Ultimate Flagship Ursatron,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR041,Swordsoul Grandmaster - Chixiao,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR042,Swordsoul Supreme Sovereign - Chengying,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR043,Reptilianne Melusine,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR044,Magikey Fiend - Transfurlmine,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR045,"Zoroa, the Magistus Conflagrant Calamity","('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR046,Cupid Pitch,"('Normal Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR047,Magikey Spirit - Vepartu,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR048,Gunkan Suship Uni-class Super-Dreadnought,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR049,Gunkan Suship Shirauo-class Carrier,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR050,Borrelcode Dragon,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR051,Evil★Twin's Trouble Sunny,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'Prismatic Secret Rare')",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR052,Heavy Interlock,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR053,Swordsoul Emergence,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR054,Swordsoul Sacred Summit,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR055,Branded in High Spirits,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR056,Icejade Cradle,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR057,Branded in Red,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR058,Floowandereeze and the Magnificent Map,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR059,Floowandereeze and the Unexplored Winds,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR060,Reptilianne Ramifications,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR061,Reptilianne Recoil,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR062,Magikey Battle,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR063,Royal Penguins Garden,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR064,Sonic Tracker,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR065,Sunvine Sowing,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR066,Ursarctic Drytron,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR067,Supernatural Danger Zone,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR068,Night Flight,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR069,Small World,"('Normal Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR070,Magical Cylinders,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR071,Detonation Code,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR072,Swordsoul Assessment,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR073,Swordsoul Blackout,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR074,Floowandereeze and the Dreaming Town,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR075,Floowandereeze and the Scary Sea,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR076,Break the Destiny,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR077,Magikey Locking,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR078,Stained Glass of Light & Dark,"('Rare',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
BODE-KR079,Giant Starfall,"('Common',)",,2023-08-23 08:13:55,2021-10-26,Core Booster,Booster pack,"('Borrelcode Dragon',)",New
