Name,Password,Card type,Property,Archseries,Effect type,TCG status,OCG status,Page name,Page URL,Artwork,Modification date,Errata,Attribute,Primary type,Secondary type,Monster type,DEF,Pendulum Scale,Link,Link Arrows,ATK,Level/Rank
Abyss-sphere,60202749,Trap Card,Continuous Trap Card,"('Abyss-',)","('Condition', 'Continuous-like Effect', 'Effect')",Unlimited,Unlimited,Abyss-sphere,https://yugipedia.com/wiki/Abyss-sphere,"('Edited',)",2023-03-15 01:32:42,,,,,,,,,,,
Abyss-squall,34707034,Trap Card,Normal Trap Card,"('Abyss-',)","('Condition', 'Effect')",Unlimited,Unlimited,Abyss-squall,https://yugipedia.com/wiki/Abyss-squall,"('Edited',)",2023-03-15 04:33:35,,,,,,,,,,,
Abyss-strom,97697447,Trap Card,Normal Trap Card,"('Abyss-',)","('Cost', 'Effect')",Unlimited,Unlimited,Abyss-strom,https://yugipedia.com/wiki/Abyss-strom,,2023-03-16 13:24:01,,,,,,,,,,,
Abyssal Designator,89801755,Spell Card,Normal Spell Card,"('Designator',)","('Cost', 'Effect')",Unlimited,Unlimited,Abyssal Designator,https://yugipedia.com/wiki/Abyssal_Designator,,2023-03-16 06:44:59,"('Any',)",,,,,,,,,,
Abyssal Kingshark,44223284,Monster Card,,,"('Continuous Effect',)",Unlimited,Unlimited,Abyssal Kingshark,https://yugipedia.com/wiki/Abyssal_Kingshark,,2023-03-16 00:29:28,,WATER,Effect Monster,,Fish,600,,,,1700,4
Accel Synchro Stardust Dragon,30983281,Monster Card,,"('Stardust (archetype)', 'Synchro (archetype)')","('Condition', 'Quick Effect', 'Trigger Effect')",Unlimited,Unlimited,Accel Synchro Stardust Dragon,https://yugipedia.com/wiki/Accel_Synchro_Stardust_Dragon,,2023-04-19 12:48:35,,WIND,Synchro Monster,,Dragon,2000,,,,2500,8
Accel Synchron,37675907,Monster Card,,"('Synchro (archetype)', 'Synchron')","('Condition', 'Ignition Effect', 'Quick Effect')",Unlimited,Unlimited,Accel Synchron,https://yugipedia.com/wiki/Accel_Synchron,,2023-04-19 12:48:55,"('Any',)",DARK,Synchro Monster,"('Tuner monster',)",Machine,2100,,,,500,5
Accellight,34838437,Spell Card,Normal Spell Card,,"('Activation condition', 'Condition', 'Effect')",Unlimited,Unlimited,Accellight,https://yugipedia.com/wiki/Accellight,,2023-03-17 23:46:41,,,,,,,,,,,
Accesscode Talker,86066372,Monster Card,,"('Code Talker (archetype)',)","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Accesscode Talker,https://yugipedia.com/wiki/Accesscode_Talker,,2023-03-17 23:47:04,,DARK,Link Monster,,Cyberse,,,4,"('↓', '←', '→', '↑')",2300,
Accumulated Fortune,98444741,Trap Card,Normal Trap Card,,"('Activation condition', 'Condition', 'Effect')",Unlimited,Unlimited,Accumulated Fortune,https://yugipedia.com/wiki/Accumulated_Fortune,,2023-03-17 23:47:13,,,,,,,,,,,
Achacha Archer,98865920,Monster Card,,,"('Trigger Effect',)",Unlimited,Unlimited,Achacha Archer,https://yugipedia.com/wiki/Achacha_Archer,,2023-03-17 23:47:29,,FIRE,Effect Monster,,Warrior,600,,,,1200,3
Achacha Chanbara,62476197,Monster Card,,,"('Quick Effect',)",Unlimited,Unlimited,Achacha Chanbara,https://yugipedia.com/wiki/Achacha_Chanbara,,2023-03-17 23:47:46,,FIRE,Effect Monster,,Warrior,400,,,,1400,3
Achichi @Ignister,15808381,Monster Card,,"('@Ignister',)","('Condition', 'Trigger Effect')",Unlimited,Unlimited,Achichi @Ignister,https://yugipedia.com/wiki/Achichi_@Ignister,,2023-03-17 23:47:57,,FIRE,Effect Monster,,Cyberse,800,,,,800,2
Acid Crawler,77568553,Monster Card,,,,,Unlimited,Acid Crawler,https://yugipedia.com/wiki/Acid_Crawler,,2023-03-17 23:48:06,,EARTH,Normal Monster,,Insect,700,,,,900,3
Acid Rain,21323861,Spell Card,Normal Spell Card,,"('Effect',)",Unlimited,Unlimited,Acid Rain,https://yugipedia.com/wiki/Acid_Rain,,2023-03-17 23:48:21,,,,,,,,,,,
Acid Trap Hole,41356845,Trap Card,Normal Trap Card,"('Trap Hole (archetype)',)","('Effect',)",Unlimited,Unlimited,Acid Trap Hole,https://yugipedia.com/wiki/Acid_Trap_Hole,"('Alternate',)",2023-03-17 23:48:41,"('Name',)",,,,,,,,,,
Acidic Downpour,35956022,Spell Card,Field Spell Card,,"('Continuous-like Effect',)",Unlimited,Unlimited,Acidic Downpour,https://yugipedia.com/wiki/Acidic_Downpour,,2023-03-17 23:49:00,,,,,,,,,,,
Acorno,21051977,Monster Card,,,"('Ignition Effect',)",Unlimited,Unlimited,Acorno,https://yugipedia.com/wiki/Acorno,,2023-03-17 23:49:10,,EARTH,Effect Monster,,Plant,400,,,,200,1
Acrobat Monkey,47372349,Monster Card,,,,Unlimited,Unlimited,Acrobat Monkey,https://yugipedia.com/wiki/Acrobat_Monkey,,2023-03-17 23:49:23,,EARTH,Normal Monster,,Machine,1800,,,,1000,3
Acrobatic Magician,33656832,Monster Card,,"('Magician',)","('Condition', 'Trigger Effect')",Unlimited,Unlimited,Acrobatic Magician,https://yugipedia.com/wiki/Acrobatic_Magician,,2023-03-17 23:49:36,,DARK,Effect Monster,,Spellcaster,2300,2,,,800,5
Action Magic - Double Banking,35498188,Spell Card,Quick-Play Spell Card,,"('Cost', 'Effect', 'Ignition-like Effect')",Unlimited,Unlimited,Action Magic - Double Banking,https://yugipedia.com/wiki/Action_Magic_-_Double_Banking,,2023-03-17 23:49:52,,,,,,,,,,,
Action Magic - Full Turn,99004583,Spell Card,Quick-Play Spell Card,,"('Effect', 'Ignition-like Effect')",Unlimited,Unlimited,Action Magic - Full Turn,https://yugipedia.com/wiki/Action_Magic_-_Full_Turn,,2023-03-17 23:50:09,,,,,,,,,,,
Ad Libitum of Despia,81555617,Monster Card,,"('Despia',)","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Ad Libitum of Despia,https://yugipedia.com/wiki/Ad_Libitum_of_Despia,,2023-03-17 23:50:22,,DARK,Effect Monster,,Fairy,2000,,,,1500,8
Adamancipator Analyzer,11302671,Monster Card,,"('Adamancipator',)","('Condition', 'Ignition Effect')",Unlimited,Unlimited,Adamancipator Analyzer,https://yugipedia.com/wiki/Adamancipator_Analyzer,,2023-03-17 23:50:40,,EARTH,Effect Monster,"('Tuner monster',)",Rock,700,,,,1500,4
Adamancipator Crystal - Dragite,10286023,Monster Card,,"('Adamancipator',)","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Adamancipator Crystal - Dragite,https://yugipedia.com/wiki/Adamancipator_Crystal_-_Dragite,,2023-03-17 23:50:52,,WATER,Effect Monster,,Rock,2200,,,,0,4
Adamancipator Crystal - Leonite,47897376,Monster Card,,"('Adamancipator',)","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Adamancipator Crystal - Leonite,https://yugipedia.com/wiki/Adamancipator_Crystal_-_Leonite,,2023-03-16 03:07:39,,FIRE,Effect Monster,,Rock,2200,,,,0,4
Adamancipator Crystal - Raptite,74891384,Monster Card,,"('Adamancipator',)","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Adamancipator Crystal - Raptite,https://yugipedia.com/wiki/Adamancipator_Crystal_-_Raptite,,2023-03-17 23:51:08,,WIND,Effect Monster,,Rock,2200,,,,0,4
Adamancipator Friends,99927991,Spell Card,Normal Spell Card,"('Adamancipator',)","('Effect',)",Unlimited,Unlimited,Adamancipator Friends,https://yugipedia.com/wiki/Adamancipator_Friends,,2023-03-17 23:51:18,,,,,,,,,,,
Adamancipator Laputite,46552140,Spell Card,Field Spell Card,"('Adamancipator',)","('Continuous-like Effect', 'Ignition-like Effect')",Unlimited,Unlimited,Adamancipator Laputite,https://yugipedia.com/wiki/Adamancipator_Laputite,,2023-03-17 23:51:28,,,,,,,,,,,
Adamancipator Relief,09341993,Trap Card,Normal Trap Card,"('Adamancipator',)","('Cost', 'Effect')",Unlimited,Unlimited,Adamancipator Relief,https://yugipedia.com/wiki/Adamancipator_Relief,,2023-03-17 23:51:39,,,,,,,,,,,
Adamancipator Researcher,85914562,Monster Card,,"('Adamancipator',)","('Condition', 'Ignition Effect')",Unlimited,Unlimited,Adamancipator Researcher,https://yugipedia.com/wiki/Adamancipator_Researcher,,2023-03-17 23:51:49,,EARTH,Effect Monster,"('Tuner monster',)",Rock,2100,,,,100,2
Adamancipator Resonance,45730592,Trap Card,Counter Trap Card,"('Adamancipator',)","('Effect',)",Unlimited,Unlimited,Adamancipator Resonance,https://yugipedia.com/wiki/Adamancipator_Resonance,,2023-03-17 23:52:02,,,,,,,,,,,
Adamancipator Risen - Dragite,09464441,Monster Card,,"('Adamancipator',)","('Condition', 'Ignition Effect', 'Quick Effect')",Unlimited,Unlimited,Adamancipator Risen - Dragite,https://yugipedia.com/wiki/Adamancipator_Risen_-_Dragite,,2023-03-17 23:52:13,,WATER,Synchro Monster,,Rock,2200,,,,3000,8
Adamancipator Risen - Leonite,47674738,Monster Card,,"('Adamancipator',)","('Condition', 'Ignition Effect', 'Quick Effect')",Unlimited,Unlimited,Adamancipator Risen - Leonite,https://yugipedia.com/wiki/Adamancipator_Risen_-_Leonite,,2023-03-17 23:52:25,,FIRE,Synchro Monster,,Rock,2200,,,,2400,6
Adamancipator Risen - Raptite,73079836,Monster Card,,"('Adamancipator',)","('Condition', 'Ignition Effect', 'Quick Effect')",Unlimited,Unlimited,Adamancipator Risen - Raptite,https://yugipedia.com/wiki/Adamancipator_Risen_-_Raptite,,2023-03-17 23:52:36,,WIND,Synchro Monster,,Rock,2800,,,,2200,6
Adamancipator Seeker,48519867,Monster Card,,"('Adamancipator',)","('Condition', 'Ignition Effect')",Unlimited,Unlimited,Adamancipator Seeker,https://yugipedia.com/wiki/Adamancipator_Seeker,,2023-03-17 23:52:50,,EARTH,Effect Monster,"('Tuner monster',)",Rock,1000,,,,1200,2
Adamancipator Signs,72957245,Spell Card,Normal Spell Card,"('Adamancipator',)","('Effect',)",Unlimited,Unlimited,Adamancipator Signs,https://yugipedia.com/wiki/Adamancipator_Signs,,2023-03-17 23:53:03,,,,,,,,,,,
Additional Mirror Level 7,23812568,Spell Card,Quick-Play Spell Card,,"('Effect',)",,Unlimited,Additional Mirror Level 7,https://yugipedia.com/wiki/Additional_Mirror_Level_7,,2023-03-17 23:53:12,,,,,,,,,,,
Adhesion Trap Hole,62325062,Trap Card,Normal Trap Card,"('Trap Hole (archetype)',)","('Activation condition', 'Effect')",Unlimited,Unlimited,Adhesion Trap Hole,https://yugipedia.com/wiki/Adhesion_Trap_Hole,,2023-03-17 23:53:23,"('Name',)",,,,,,,,,,
Adhesive Explosive,53828396,Monster Card,,,"('Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,Adhesive Explosive,https://yugipedia.com/wiki/Adhesive_Explosive,,2023-03-17 23:53:36,"('Any',)",WIND,Effect Monster,,Machine,1000,,,,1000,3
"Adreus, Keeper of Armageddon",94119480,Monster Card,,"('Keeper',)","('Ignition Effect',)",Unlimited,Unlimited,"Adreus, Keeper of Armageddon","https://yugipedia.com/wiki/Adreus,_Keeper_of_Armageddon",,2023-03-17 23:53:51,,DARK,Xyz Monster,,Fiend,1700,,,,2600,5
Adularia of the June Moon,15464375,Monster Card,,,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Unclassified effect')",Not yet released,Unlimited,Adularia of the June Moon,https://yugipedia.com/wiki/Adularia_of_the_June_Moon,,2023-04-21 16:56:56,,WATER,Effect Monster,,Spellcaster,1000,,,,1000,5
Advance Draw,51630558,Spell Card,Normal Spell Card,,"('Cost', 'Effect')",Unlimited,Unlimited,Advance Draw,https://yugipedia.com/wiki/Advance_Draw,,2023-03-17 23:54:21,"('Any',)",,,,,,,,,,
Advance Force,38589847,Spell Card,Continuous Spell Card,,"('Continuous-like Effect',)",Unlimited,Unlimited,Advance Force,https://yugipedia.com/wiki/Advance_Force,,2023-03-17 23:54:40,,,,,,,,,,,
Advance Zone,76224717,Spell Card,Continuous Spell Card,,"('Trigger Effect',)",Unlimited,Unlimited,Advance Zone,https://yugipedia.com/wiki/Advance_Zone,,2023-03-17 23:54:55,"('Any',)",,,,,,,,,,
Advanced Crystal Beast Amber Mammoth,18847598,Monster Card,,"('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')","('Continuous Effect', 'Quick Effect', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,Advanced Crystal Beast Amber Mammoth,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Amber_Mammoth,,2023-03-17 23:55:38,,EARTH,Effect Monster,,Beast,1600,,,,1700,4
Advanced Crystal Beast Amethyst Cat,19963185,Monster Card,,"('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')","('Continuous Effect', 'Unclassified effect')",Unlimited,Unlimited,Advanced Crystal Beast Amethyst Cat,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Amethyst_Cat,,2023-03-17 23:55:47,,EARTH,Effect Monster,,Beast,400,,,,1200,3
Advanced Crystal Beast Cobalt Eagle,45236142,Monster Card,,"('Advanced Crystal Beast', 'Crystal', 'Crystal Beast', 'Field Searcher')","('Continuous Effect', 'Ignition Effect', 'Unclassified effect')",Unlimited,Unlimited,Advanced Crystal Beast Cobalt Eagle,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Cobalt_Eagle,,2023-03-17 23:55:58,,WIND,Effect Monster,,Winged Beast,800,,,,1400,4
Advanced Crystal Beast Emerald Tortoise,46358784,Monster Card,,"('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')","('Continuous Effect', 'Quick Effect', 'Unclassified effect')",Unlimited,Unlimited,Advanced Crystal Beast Emerald Tortoise,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Emerald_Tortoise,,2023-03-17 23:56:09,,WATER,Effect Monster,,Aqua,2000,,,,600,3
Advanced Crystal Beast Ruby Carbuncle,83575471,Monster Card,,"('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')","('Condition', 'Continuous Effect', 'Ignition-like Effect', 'Unclassified effect')",Unlimited,Unlimited,Advanced Crystal Beast Ruby Carbuncle,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Ruby_Carbuncle,,2023-03-17 23:56:18,,LIGHT,Effect Monster,,Fairy,300,,,,300,3
Advanced Crystal Beast Sapphire Pegasus,71620241,Monster Card,,"('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')","('Continuous Effect', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,Advanced Crystal Beast Sapphire Pegasus,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Sapphire_Pegasus,,2023-03-17 23:56:28,,WIND,Effect Monster,,Beast,1200,,,,1800,4
Advanced Crystal Beast Topaz Tiger,72843899,Monster Card,,"('Advanced Crystal Beast', 'Crystal', 'Crystal Beast')","('Continuous Effect', 'Unclassified effect')",Unlimited,Unlimited,Advanced Crystal Beast Topaz Tiger,https://yugipedia.com/wiki/Advanced_Crystal_Beast_Topaz_Tiger,,2023-03-17 23:56:39,,EARTH,Effect Monster,,Beast,1000,,,,1600,4
Advanced Dark,12644061,Spell Card,Field Spell Card,,"('Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,Advanced Dark,https://yugipedia.com/wiki/Advanced_Dark,,2023-03-17 23:56:52,"('Any',)",,,,,,,,,,
Advanced Heraldry Art,61314842,Spell Card,Normal Spell Card,"('Heraldry',)","('Effect', 'Lingering effect')",Unlimited,Unlimited,Advanced Heraldry Art,https://yugipedia.com/wiki/Advanced_Heraldry_Art,,2023-03-17 23:57:18,"('Name',)",,,,,,,,,,
Advanced Ritual Art,46052429,Spell Card,Ritual Spell Card,,"('Effect',)",Unlimited,Unlimited,Advanced Ritual Art,https://yugipedia.com/wiki/Advanced_Ritual_Art,,2023-03-17 23:57:42,"('Any',)",,,,,,,,,,
Aegaion the Sea Castrum,10678778,Monster Card,,,"('Condition', 'Quick Effect')",Unlimited,Unlimited,Aegaion the Sea Castrum,https://yugipedia.com/wiki/Aegaion_the_Sea_Castrum,,2023-03-17 23:57:56,,WATER,Xyz Monster,,Machine,3000,,,,?,8
Aegis of Gaia,47060347,Trap Card,Continuous Trap Card,,"('Continuous-like Effect', 'Effect')",Unlimited,Unlimited,Aegis of Gaia,https://yugipedia.com/wiki/Aegis_of_Gaia,,2023-04-07 20:07:09,"('Any',)",,,,,,,,,,
Aegis of the Ocean Dragon Lord,07935043,Trap Card,Normal Trap Card,,"('Effect',)",Unlimited,Unlimited,Aegis of the Ocean Dragon Lord,https://yugipedia.com/wiki/Aegis_of_the_Ocean_Dragon_Lord,,2023-03-17 23:58:16,"('Any',)",,,,,,,,,,
Aerial Recharge,70875955,Trap Card,Continuous Trap Card,,"('Maintenance cost', 'Quick-like Effect')",Unlimited,Unlimited,Aerial Recharge,https://yugipedia.com/wiki/Aerial_Recharge,,2023-03-17 23:58:32,,,,,,,,,,,
Aeropixthree,83094004,Monster Card,,,"('Continuous Effect', 'Quick Effect')",Unlimited,Unlimited,Aeropixthree,https://yugipedia.com/wiki/Aeropixthree,,2023-03-17 23:58:44,,WIND,Effect Monster,"('Tuner monster',)",Fairy,200,,,,200,1
"Aether, the Empowering Dragon",56804361,Monster Card,,"('Aether', 'Empower')","('Condition', 'Trigger Effect')",Unlimited,Unlimited,"Aether, the Empowering Dragon","https://yugipedia.com/wiki/Aether,_the_Empowering_Dragon",,2023-03-17 23:59:06,,LIGHT,Effect Monster,,Dragon,1600,,,,2300,6
"Aether, the Evil Empowering Dragon",28865322,Monster Card,,"('Aether', 'Empower')","('Ignition-like Effect', 'Trigger Effect')",Unlimited,Unlimited,"Aether, the Evil Empowering Dragon","https://yugipedia.com/wiki/Aether,_the_Evil_Empowering_Dragon",,2023-03-17 23:59:25,,DARK,Effect Monster,,Dragon,1600,4,,,2300,6
After the Storm,82263578,Spell Card,Normal Spell Card,,"('Activation condition', 'Effect')",Unlimited,Unlimited,After the Storm,https://yugipedia.com/wiki/After_the_Storm,,2023-03-17 23:59:44,,,,,,,,,,,
After the Struggle,25345186,Spell Card,Normal Spell Card,,"('Activation condition', 'Effect')",Unlimited,Unlimited,After the Struggle,https://yugipedia.com/wiki/After_the_Struggle,,2023-03-18 00:00:02,"('Name', 'Type')",,,,,,,,,,
Afterglow,43575579,Spell Card,Normal Spell Card,,"('Condition', 'Effect', 'Lingering effect')",Unlimited,Unlimited,Afterglow,https://yugipedia.com/wiki/Afterglow,,2023-03-18 00:00:19,,,,,,,,,,,
Against the Wind,64952266,Spell Card,Normal Spell Card,,"('Effect',)",Unlimited,Unlimited,Against the Wind,https://yugipedia.com/wiki/Against_the_Wind,,2023-03-18 00:00:55,,,,,,,,,,,
Agave Dragon,02411269,Monster Card,,,"('Condition', 'Trigger Effect')",Unlimited,Unlimited,Agave Dragon,https://yugipedia.com/wiki/Agave_Dragon,,2023-03-16 10:34:16,,EARTH,Link Monster,,Wyrm,,,4,"('↙', '↘', '←', '→')",3000,
"Aggiba, the Malevolent Sh'nn S'yo",,Monster Card,,"('Match winner',)","('Condition', 'Summoning condition')",Illegal,Illegal,"Aggiba, the Malevolent Sh'nn S'yo","https://yugipedia.com/wiki/Aggiba,_the_Malevolent_Sh%27nn_S%27yo",,2023-03-18 00:01:27,,LIGHT,Effect Monster,,Fiend,3000,,,,3000,10
Agido,16135253,Monster Card,,,"('Trigger Effect',)",Unlimited,Unlimited,Agido,https://yugipedia.com/wiki/Agido,,2023-03-18 00:01:36,"('Any',)",EARTH,Effect Monster,,Fairy,1300,,,,1500,4
Agido the Ancient Sentinel,62320425,Monster Card,,"('Exchange of the Spirit (series)',)","('Condition', 'Trigger Effect')",Limited,Limited,Agido the Ancient Sentinel,https://yugipedia.com/wiki/Agido_the_Ancient_Sentinel,,2023-03-18 00:01:55,,EARTH,Effect Monster,,Fairy,1300,,,,1500,4
Agnimal Candle,13014905,Monster Card,,,"('Condition', 'Trigger Effect')",,Unlimited,Agnimal Candle,https://yugipedia.com/wiki/Agnimal_Candle,,2023-04-27 02:07:24,,FIRE,Effect Monster,"('Tuner monster',)",Pyro,0,,,,1700,4
"Ahrima, the Wicked Warden",86377375,Monster Card,,"('Field Searcher',)","('Condition', 'Ignition Effect')",Unlimited,Unlimited,"Ahrima, the Wicked Warden","https://yugipedia.com/wiki/Ahrima,_the_Wicked_Warden",,2023-03-18 00:02:03,"('Name',)",DARK,Effect Monster,,Fiend,0,,,,1700,4
Aileron,96084564,Monster Card,,"('Sky Striker',)","('Condition', 'Continuous-like Effect', 'Quick Effect', 'Trigger Effect')",Unlimited,Unlimited,Aileron,https://yugipedia.com/wiki/Aileron,,2023-03-18 00:02:18,,WIND,Effect Monster,,Machine,0,,,,0,1
Air Armor Ninja,69023354,Monster Card,,"('Armor Ninja', 'Ninja')","('Trigger Effect',)",Unlimited,Unlimited,Air Armor Ninja,https://yugipedia.com/wiki/Air_Armor_Ninja,,2023-03-18 00:02:32,"('Any',)",WIND,Effect Monster,,Warrior,1400,,,,1400,4
Air Cracking Storm,98864751,Spell Card,Equip Spell Card,,"('Condition', 'Trigger Effect')",Unlimited,Unlimited,Air Cracking Storm,https://yugipedia.com/wiki/Air_Cracking_Storm,,2023-03-18 00:02:53,,,,,,,,,,,
Air Eater,08353769,Monster Card,,,,,Unlimited,Air Eater,https://yugipedia.com/wiki/Air_Eater,,2023-03-18 00:03:06,,WIND,Normal Monster,,Fiend,1600,,,,2100,6
Airknight Parshath,18036057,Monster Card,,"('Parshath',)","('Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Airknight Parshath,https://yugipedia.com/wiki/Airknight_Parshath,,2023-03-18 00:03:32,"('Any',)",LIGHT,Effect Monster,,Fairy,1400,,,,1900,5
Airorca,84747429,Monster Card,,,"('Ignition Effect',)",Unlimited,Unlimited,Airorca,https://yugipedia.com/wiki/Airorca,,2023-03-18 00:03:47,"('Any',)",WIND,Effect Monster,,Sea Serpent,300,,,,1400,3
Aitsu,48202661,Monster Card,,"('itsu',)",,Unlimited,Unlimited,Aitsu,https://yugipedia.com/wiki/Aitsu,,2023-03-18 00:04:00,,FIRE,Normal Monster,,Fairy,100,,,,100,5
"Aiwass, the Magistus Spell Spirit",35877582,Monster Card,,"('Magistus',)","('Condition', 'Continuous-like Effect', 'Quick Effect')",Unlimited,Unlimited,"Aiwass, the Magistus Spell Spirit","https://yugipedia.com/wiki/Aiwass,_the_Magistus_Spell_Spirit",,2023-03-18 00:04:18,,WIND,Fusion Monster,,Fiend,2800,,,,2000,8
Akakieisu,38035986,Monster Card,,,,,Unlimited,Akakieisu,https://yugipedia.com/wiki/Akakieisu,,2023-03-18 00:04:29,,DARK,Normal Monster,,Spellcaster,800,,,,1000,3
Akashic Magician,28776350,Monster Card,,,"('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Akashic Magician,https://yugipedia.com/wiki/Akashic_Magician,,2023-03-18 00:04:46,,DARK,Link Monster,,Spellcaster,,,2,"('↓', '↑')",1700,
Akihiron,36904469,Monster Card,,,,,Unlimited,Akihiron,https://yugipedia.com/wiki/Akihiron,,2023-03-18 00:04:56,,WATER,Normal Monster,,Aqua,1400,,,,1700,5
"Akz, the Pumer",38837163,Monster Card,,,"('Ignition Effect', 'Summoning condition')",Unlimited,Unlimited,"Akz, the Pumer","https://yugipedia.com/wiki/Akz,_the_Pumer",,2023-03-18 00:05:15,,EARTH,Effect Monster,,Beast-Warrior,1000,,,,1500,6
Al-Lumi'raj,25795273,Monster Card,,,"('Continuous Effect',)",Unlimited,Unlimited,Al-Lumi'raj,https://yugipedia.com/wiki/Al-Lumi%27raj,,2023-03-18 00:05:29,,WIND,Effect Monster,"('Tuner monster',)",Wyrm,1000,,,,1600,3
Alba-Lenatus the Abyss Dragon,03410461,Monster Card,,"('Albaz Dragon',)","('Condition', 'Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Alba-Lenatus the Abyss Dragon,https://yugipedia.com/wiki/Alba-Lenatus_the_Abyss_Dragon,,2023-03-18 00:05:45,,DARK,Fusion Monster,,Dragon,2500,,,,2500,8
