Card number,Set,Name,Rarity,Print,Page URL,Modification date,Release,Cover card,Version
AGOV-JP023,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP024,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP024,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP025,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP025,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP026,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP026,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP027,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP027,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP028,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP028,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP029,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP029,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP030,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP030,Age of Overlord,Supreme Celestial King Odd-Eyes Arc-Ray Dragon,"('Ultra Rare', 'Ultimate Rare', 'Secret Rare', 'QCScR')",,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP031,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP031,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP032,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP032,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP033,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP033,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP034,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP034,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP035,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP035,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP036,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP036,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP037,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP037,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP038,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP038,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP039,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP039,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP040,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP040,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP041,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP041,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP042,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP042,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP043,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP043,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP044,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP044,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP045,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP045,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP046,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP046,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP047,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP047,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP047,Age of Overlord,Pendulum Evolution,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP048,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP048,Age of Overlord,The Light-Winged Dragon,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP049,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP049,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP050,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP050,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP051,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP051,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP052,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP052,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP053,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP053,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP054,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP054,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP055,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP055,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP056,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP056,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP057,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP057,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP058,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP058,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP059,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP059,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP060,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP060,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP061,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP061,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP062,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP062,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP063,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP063,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP064,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP064,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP065,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP065,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP066,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP066,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP067,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP067,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP068,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP068,Age of Overlord,Miracle of the Supreme King,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP069,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP069,Age of Overlord,Soul of the Supreme Celestial King,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP070,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP070,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP071,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP071,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP072,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP072,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP073,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP073,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP074,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP074,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP075,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP075,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP076,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP076,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP077,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP077,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP078,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP078,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP079,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP079,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
AGOV-JP080,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 03:19:13,2023-07-22,,Old
AGOV-JP080,Age of Overlord,,,,https://yugipedia.com/wiki/Set_Card_Lists:Age_of_Overlord_(OCG-JP),2023-05-15 06:10:19,2023-07-22,"('Supreme Celestial King Odd-Eyes Arc-Ray Dragon',)",New
DCR-DE000,Dark Crisis (25th Anniversary Edition),Vampire Lord,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,"('Exodia Necross',)",New
DCR-DE001,Dark Crisis (25th Anniversary Edition),Battle Footballer,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,"('Exodia Necross',)",New
DCR-DE002,Dark Crisis (25th Anniversary Edition),Nin-Ken Dog,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,"('Exodia Necross',)",New
DCR-DE003,Dark Crisis (25th Anniversary Edition),Acrobat Monkey,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,"('Exodia Necross',)",New
DCR-DE004,Dark Crisis (25th Anniversary Edition),Arsenal Summoner,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,"('Exodia Necross',)",New
DCR-DE005,Dark Crisis (25th Anniversary Edition),Guardian Elma,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,"('Exodia Necross',)",New
DCR-DE006,Dark Crisis (25th Anniversary Edition),Guardian Ceal,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,"('Exodia Necross',)",New
DCR-DE007,Dark Crisis (25th Anniversary Edition),Guardian Grarl,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,"('Exodia Necross',)",New
DCR-DE008,Dark Crisis (25th Anniversary Edition),Guardian Baou,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,"('Exodia Necross',)",New
DCR-DE009,Dark Crisis (25th Anniversary Edition),Guardian Kay'est,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,"('Exodia Necross',)",New
DCR-DE010,Dark Crisis (25th Anniversary Edition),Guardian Tryce,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,"('Exodia Necross',)",New
DCR-DE011,Dark Crisis (25th Anniversary Edition),Cyber Raider,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,"('Exodia Necross',)",New
DCR-DE012,Dark Crisis (25th Anniversary Edition),Reflect Bounder,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,"('Exodia Necross',)",New
DCR-DE013,Dark Crisis (25th Anniversary Edition),Little-Winguard,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,"('Exodia Necross',)",New
DCR-DE014,Dark Crisis (25th Anniversary Edition),Des Feral Imp,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,"('Exodia Necross',)",New
