Name,Legend,Maximum mode,Modification date,Version
Pot of Avarice,True,True,2022-10-20 06:54:07,Old
Pot of Avarice,True,False,2022-10-20 06:54:07,New
Pot of Greed,True,True,2022-10-30 07:41:12,Old
Pot of Greed,True,False,2022-10-30 07:41:12,New
Power Bond,True,True,2022-11-26 13:58:09,Old
Power Bond,True,False,2022-11-26 13:58:09,New
Power Shock,True,True,2022-11-17 12:06:49,Old
Power Shock,False,False,2022-11-17 12:06:49,New
Powerful Pierce!!,True,True,2022-04-23 23:39:21,Old
Powerful Pierce!!,False,False,2022-04-23 23:39:21,New
Prectclimb of the Deadly Dirge,True,True,2023-02-02 17:03:35,Old
Prectclimb of the Deadly Dirge,False,False,2023-02-02 17:03:35,New
Predator Gunleon,True,True,2022-09-21 05:55:37,Old
Predator Gunleon,False,False,2022-09-21 05:55:37,New
Preparation of Jersey Rites,True,True,2023-02-04 14:19:51,Old
Preparation of Jersey Rites,False,False,2023-02-04 14:19:51,New
Pretty☆Witch Imprisonment,True,True,2022-09-21 06:05:59,Old
Pretty☆Witch Imprisonment,False,False,2022-09-21 06:05:59,New
Priestess of Star Salvation,True,True,2022-02-11 17:10:46,Old
Priestess of Star Salvation,False,False,2022-02-11 17:10:46,New
Prima Guitarna the Shining Superstar,True,True,2023-01-20 21:02:18,Old
Prima Guitarna the Shining Superstar,False,False,2023-01-20 21:02:18,New
Primal Howling,True,True,2022-10-20 07:19:39,Old
Primal Howling,False,False,2022-10-20 07:19:39,New
Prime Roast Beef Horseman,True,True,2022-12-27 14:34:55,Old
Prime Roast Beef Horseman,False,False,2022-12-27 14:34:55,New
Primordial Slash,True,True,2023-02-02 12:36:58,Old
Primordial Slash,False,False,2023-02-02 12:36:58,New
Princess Ladybug White,True,True,2023-01-05 22:56:34,Old
Princess Ladybug White,False,False,2023-01-05 22:56:34,New
Princess Omega the Shining Megastar,True,True,2023-01-20 21:02:08,Old
Princess Omega the Shining Megastar,False,False,2023-01-20 21:02:08,New
Princessleon,True,True,2023-01-29 19:41:31,Old
Princessleon,False,False,2023-01-29 19:41:31,New
Printing Presser,True,True,2023-01-16 02:42:25,Old
Printing Presser,False,False,2023-01-16 02:42:25,New
Prison Island - Cell Block 5 & 6,True,True,2022-12-21 09:54:42,Old
Prison Island - Cell Block 5 & 6,False,False,2022-12-21 09:54:42,New
Progress Potter,True,True,2022-10-20 07:04:49,Old
Progress Potter,False,False,2022-10-20 07:04:49,New
Prophecy Phrase of the Colors of the Wind,True,True,2023-02-06 13:36:35,Old
Prophecy Phrase of the Colors of the Wind,False,False,2023-02-06 13:36:35,New
Protector of the Throne,True,True,2023-01-31 21:11:58,Old
Protector of the Throne,False,False,2023-01-31 21:11:58,New
Proto-Cyber Dragon,True,True,2022-11-26 12:53:55,Old
Proto-Cyber Dragon,False,False,2022-11-26 12:53:55,New
Psy Stage Bouncer,True,True,2022-04-20 16:51:37,Old
Psy Stage Bouncer,False,False,2022-04-20 16:51:37,New
Psychic Burial,True,True,2022-02-09 02:41:43,Old
Psychic Burial,False,False,2022-02-09 02:41:43,New
Psychic Divergence,True,True,2022-10-20 07:03:26,Old
Psychic Divergence,False,False,2022-10-20 07:03:26,New
Psychic Introduction,True,True,2022-04-20 14:19:50,Old
Psychic Introduction,False,False,2022-04-20 14:19:50,New
Psychic Kappa,True,True,2022-08-05 23:59:45,Old
Psychic Kappa,False,False,2022-08-05 23:59:45,New
Psychic Omega Blast,True,True,2022-10-20 07:03:32,Old
Psychic Omega Blast,False,False,2022-10-20 07:03:32,New
Psychic Trap Hole,True,True,2022-10-20 07:03:13,Old
Psychic Trap Hole,False,False,2022-10-20 07:03:13,New
Psychicounter,True,True,2022-09-21 06:26:36,Old
Psychicounter,False,False,2022-09-21 06:26:36,New
Psypickupper,True,True,2023-01-16 01:07:05,Old
Psypickupper,False,False,2023-01-16 01:07:05,New
Purple-Eyes Star Cat,True,True,2023-01-21 14:01:38,Old
Purple-Eyes Star Cat,False,False,2023-01-21 14:01:38,New
QWERTY Keyblade,True,True,2023-02-04 14:20:40,Old
QWERTY Keyblade,False,False,2023-02-04 14:20:40,New
Quadcopter GA84,True,True,2022-10-05 20:19:53,Old
Quadcopter GA84,False,False,2022-10-05 20:19:53,New
Quantum Hole,True,True,2021-12-10 14:30:33,Old
Quantum Hole,False,False,2021-12-10 14:30:33,New
RB Draphone,True,True,2022-12-21 09:40:29,Old
RB Draphone,False,False,2022-12-21 09:40:29,New
Radrogue Mael,True,True,2023-02-04 14:24:53,Old
Radrogue Mael,False,False,2023-02-04 14:24:53,New
Rage Serpent of the Blaze Fiends,True,True,2023-01-03 23:09:26,Old
Rage Serpent of the Blaze Fiends,False,False,2023-01-03 23:09:26,New
Rage Wrecker Dragon Angerogue,True,True,2022-11-26 13:43:46,Old
Rage Wrecker Dragon Angerogue,False,False,2022-11-26 13:43:46,New
Rage and Conspiracy,True,True,2022-09-21 04:08:56,Old
Rage and Conspiracy,False,False,2022-09-21 04:08:56,New
Rage of the Wild Beasts,True,True,2023-02-15 13:27:39,Old
Rage of the Wild Beasts,False,False,2023-02-18 02:20:13,New
"Raidacross Ash, Hero of Chaos",True,True,2023-01-05 22:53:55,Old
"Raidacross Ash, Hero of Chaos",False,False,2023-01-05 22:53:55,New
"Raidacross, Hero of the Dawn",True,True,2022-09-18 19:43:15,Old
"Raidacross, Hero of the Dawn",False,False,2022-09-18 19:43:15,New
"Raidacross, Hero of the Dusk",True,True,2022-08-24 19:33:55,Old
"Raidacross, Hero of the Dusk",False,False,2022-08-24 19:33:55,New
Rainy Megalopolis,True,True,2022-11-17 12:08:12,Old
Rainy Megalopolis,False,False,2022-11-17 12:08:12,New
Ranga the Skysavior Knight,True,True,2023-01-21 14:08:16,Old
Ranga the Skysavior Knight,False,False,2023-01-21 14:08:16,New
Rapid Carriearth,True,True,2022-12-21 09:23:24,Old
Rapid Carriearth,False,False,2022-12-21 09:23:24,New
Ravenous Insect Matiless,True,True,2022-09-21 06:04:47,Old
Ravenous Insect Matiless,False,False,2022-09-21 06:04:47,New
Ray Dragon,True,True,2023-01-21 13:52:17,Old
Ray Dragon,False,False,2023-01-21 13:52:17,New
Rebel's Scream,True,True,2021-12-11 03:19:25,Old
Rebel's Scream,False,False,2021-12-11 03:19:25,New
Rebirth Cycle,True,True,2022-09-20 11:09:28,Old
Rebirth Cycle,False,False,2022-09-20 11:09:28,New
Recovery Force,True,True,2022-09-18 19:48:28,Old
Recovery Force,False,False,2022-09-18 19:48:28,New
Recurring Nightmare,True,True,2022-10-20 06:54:19,Old
Recurring Nightmare,True,False,2022-10-20 06:54:19,New
Red Medicine,True,True,2022-12-21 09:47:21,Old
Red Medicine,False,False,2022-12-21 09:47:21,New
Red Riser,True,True,2023-01-21 13:56:09,Old
Red Riser,False,False,2023-01-21 13:56:09,New
Red-Boot Boost Dragon,True,True,2022-12-21 09:57:16,Old
Red-Boot Boost Dragon,False,False,2022-12-21 09:57:16,New
Red-Eyes Black Cat,True,True,2022-10-30 07:37:02,Old
Red-Eyes Black Cat,False,False,2022-10-30 07:37:02,New
Red-Eyes Black Dragon,True,True,2023-02-17 12:04:32,Old
Red-Eyes Black Dragon,True,False,2023-02-17 12:04:32,New
Reporter Raccoon,True,True,2023-01-16 03:04:24,Old
Reporter Raccoon,False,False,2023-01-16 03:04:24,New
Reporting from the Scene!,True,True,2022-12-21 09:24:51,Old
Reporting from the Scene!,False,False,2022-12-21 09:24:51,New
Reprinter,True,True,2022-09-21 06:06:18,Old
Reprinter,False,False,2022-09-21 06:06:18,New
Requesting 9,True,True,2023-01-16 01:54:51,Old
Requesting 9,False,False,2023-01-16 01:54:51,New
Reset Runner,True,True,2022-09-21 06:22:09,Old
Reset Runner,False,False,2022-09-21 06:22:09,New
Resurrection of the Blaze Fiends,True,True,2022-11-26 12:35:39,Old
Resurrection of the Blaze Fiends,False,False,2022-11-26 12:35:39,New
Return of the Blaze Fiends,True,True,2022-11-26 12:34:17,Old
Return of the Blaze Fiends,False,False,2022-11-26 12:34:17,New
Revenge MAX,True,True,2023-02-04 14:17:21,Old
Revenge MAX,False,False,2023-02-04 14:17:21,New
Rhythmical Performer,True,True,2023-02-01 20:55:30,Old
Rhythmical Performer,False,False,2023-02-01 20:55:30,New
Rice Terrace Ripple,True,True,2023-01-10 18:57:08,Old
Rice Terrace Ripple,False,False,2023-01-10 18:57:08,New
Rice Terrace Secure,True,True,2022-06-09 11:26:28,Old
Rice Terrace Secure,False,False,2022-06-09 11:26:28,New
Righteous Dragon,True,True,2022-12-21 09:37:32,Old
Righteous Dragon,False,False,2022-12-21 09:37:32,New
Rightful Magic,True,True,2022-12-29 13:29:33,Old
Rightful Magic,False,False,2022-12-29 13:29:33,New
Ring of Storms,True,True,2023-01-21 14:46:26,Old
Ring of Storms,False,False,2023-01-21 14:46:26,New
Rising Luna Radiant Luster,True,True,2023-01-21 14:40:40,Old
Rising Luna Radiant Luster,False,False,2023-01-21 14:40:40,New
Rising Soldier,True,True,2022-11-26 13:45:50,Old
Rising Soldier,False,False,2022-11-26 13:45:50,New
Ritzy King Rex,True,True,2023-01-06 14:31:54,Old
Ritzy King Rex,False,False,2023-01-06 14:31:54,New
Road Arms - Sevens Lance,True,True,2023-02-04 14:19:30,Old
Road Arms - Sevens Lance,False,False,2023-02-04 14:19:30,New
Road Arms - Sword Breaker,True,True,2023-01-22 12:53:58,Old
Road Arms - Sword Breaker,False,False,2023-01-22 12:53:58,New
Road Magic - Dark Night,True,True,2022-10-20 07:08:22,Old
Road Magic - Dark Night,False,False,2022-10-20 07:08:22,New
Road Magic - Explosion,True,True,2022-08-24 14:48:04,Old
Road Magic - Explosion,False,False,2022-08-24 14:48:04,New
Road Magic - Flowback,True,True,2022-12-29 13:30:06,Old
Road Magic - Flowback,False,False,2022-12-29 13:30:06,New
Road Magic - Tectonic Shift,True,True,2023-01-30 11:40:35,Old
Road Magic - Tectonic Shift,False,False,2023-01-30 11:40:35,New
Road Magic - Tempest,True,True,2022-09-21 03:15:25,Old
Road Magic - Tempest,False,False,2022-09-21 03:15:25,New
Road Magic - Uplifter,True,True,2022-09-21 06:04:07,Old
Road Magic - Uplifter,False,False,2022-09-21 06:04:07,New
Robbarim,True,True,2023-02-04 14:26:17,Old
Robbarim,False,False,2023-02-04 14:26:17,New
Rocketortoise Modularchelon,True,True,2022-11-02 10:23:13,Old
Rocketortoise Modularchelon,False,False,2022-11-02 10:23:13,New
Rogue of Archfiend,True,True,2023-02-02 12:38:42,Old
Rogue of Archfiend,False,False,2023-02-02 12:38:42,New
Rolled Hot Arrow,True,True,2022-10-30 07:46:13,Old
Rolled Hot Arrow,False,False,2022-10-30 07:46:13,New
Rolled Sticky Save,True,True,2022-10-30 07:46:18,Old
Rolled Sticky Save,False,False,2022-10-30 07:46:18,New
Romanpick,True,True,2022-10-20 07:04:29,Old
Romanpick,False,False,2022-10-20 07:04:29,New
Romic n' Roller,True,True,2022-09-21 04:05:56,Old
Romic n' Roller,False,False,2022-09-21 04:05:56,New
Royal Rebel's Arena,True,True,2022-12-10 21:36:46,Old
Royal Rebel's Arena,False,False,2022-12-10 21:36:46,New
Royal Rebel's Blues,True,True,2021-12-11 05:59:36,Old
Royal Rebel's Blues,False,False,2021-12-11 05:59:36,New
Royal Rebel's Break,True,True,2023-01-05 22:51:48,Old
Royal Rebel's Break,False,False,2023-01-05 22:51:48,New
Royal Rebel's Command,True,True,2022-12-10 20:36:30,Old
Royal Rebel's Command,False,False,2022-12-10 20:36:30,New
Royal Rebel's Doom Metal,True,True,2022-09-21 06:04:14,Old
Royal Rebel's Doom Metal,False,False,2022-09-21 06:04:14,New
Royal Rebel's Echo,True,True,2022-09-21 06:20:22,Old
Royal Rebel's Echo,False,False,2022-09-21 06:20:22,New
Royal Rebel's Fanatic,True,True,2022-04-20 16:51:37,Old
Royal Rebel's Fanatic,False,False,2022-04-20 16:51:37,New
Royal Rebel's Growl,True,True,2022-12-21 09:14:02,Old
Royal Rebel's Growl,False,False,2022-12-21 09:14:02,New
Royal Rebel's Hard Rock,True,True,2022-09-25 03:00:18,Old
Royal Rebel's Hard Rock,False,False,2022-09-25 03:00:18,New
Royal Rebel's Heavy Metal,True,True,2022-12-29 13:31:54,Old
Royal Rebel's Heavy Metal,False,False,2022-12-29 13:31:54,New
Royal Rebel's Invasion,True,True,2021-12-11 02:11:46,Old
Royal Rebel's Invasion,False,False,2021-12-11 02:11:46,New
Royal Rebel's No Wave,True,True,2023-01-24 18:44:04,Old
Royal Rebel's No Wave,False,False,2023-01-24 18:44:04,New
Royal Rebel's Phaser,True,True,2022-12-10 20:34:32,Old
Royal Rebel's Phaser,False,False,2022-12-10 20:34:32,New
Royal Rebel's Rocker,True,True,2022-08-14 05:43:51,Old
Royal Rebel's Rocker,False,False,2022-08-14 05:43:51,New
Royal Rebel's Shout,True,True,2021-12-11 02:39:12,Old
Royal Rebel's Shout,False,False,2021-12-11 02:39:12,New
Ruler's Current,True,True,2022-09-21 06:17:49,Old
Ruler's Current,False,False,2022-09-21 06:17:49,New
Ruler's Dance,True,True,2022-04-24 14:26:22,Old
Ruler's Dance,False,False,2022-04-24 14:26:22,New
Ruler's Deadly Duel,True,True,2022-09-21 05:57:12,Old
Ruler's Deadly Duel,False,False,2022-09-21 05:57:12,New
SSD Drake,True,True,2022-12-21 09:39:06,Old
SSD Drake,False,False,2022-12-21 09:39:06,New
Sacred Arms - Strabishop,True,True,2023-02-04 14:19:08,Old
Sacred Arms - Strabishop,False,False,2023-02-04 14:19:08,New
Sacrificial Summon,True,True,2022-10-20 06:56:06,Old
Sacrificial Summon,False,False,2022-10-20 06:56:06,New
Sakakaze the Talismanic Warrior,True,True,2022-12-26 02:42:46,Old
Sakakaze the Talismanic Warrior,False,False,2022-12-26 02:42:46,New
Sakuretsu Armor,True,True,2022-02-09 03:11:43,Old
Sakuretsu Armor,True,False,2022-02-09 03:11:43,New
Sakuretsu Force,True,True,2022-09-21 06:03:16,Old
Sakuretsu Force,False,False,2022-09-21 06:03:16,New
Salary Slash,True,True,2022-12-25 17:44:14,Old
Salary Slash,False,False,2022-12-25 17:44:14,New
Salvage Wolfish,True,True,2023-02-04 14:22:14,Old
Salvage Wolfish,False,False,2023-02-04 14:22:14,New
Samba Zombie Rio,True,True,2023-01-05 22:59:37,Old
Samba Zombie Rio,False,False,2023-01-05 22:59:37,New
Samurai of the Wooden Sword,True,True,2022-12-19 09:33:48,Old
Samurai of the Wooden Sword,False,False,2022-12-19 09:33:48,New
Sannomiya Golden G Robo MK-III,True,True,2022-11-17 12:13:30,Old
Sannomiya Golden G Robo MK-III,False,False,2022-11-17 12:13:30,New
Satellite Pegasus,True,True,2022-09-21 05:56:40,Old
Satellite Pegasus,False,False,2022-09-21 05:56:40,New
Savage Claw Tiger,True,True,2022-10-20 07:38:06,Old
Savage Claw Tiger,False,False,2022-10-20 07:38:06,New
Scales of Flame,True,True,2022-12-21 09:47:16,Old
Scales of Flame,False,False,2022-12-21 09:47:16,New
Scarechair Bone,True,True,2022-09-12 09:24:22,Old
Scarechair Bone,False,False,2022-09-12 09:24:22,New
Scarechair Gear,True,True,2022-09-12 09:23:26,Old
Scarechair Gear,False,False,2022-09-12 09:23:26,New
Scarechair Relaxer,True,True,2022-10-30 07:48:56,Old
Scarechair Relaxer,False,False,2022-10-30 07:48:56,New
Scarechair Saber,True,True,2022-09-12 09:25:12,Old
Scarechair Saber,False,False,2022-09-12 09:25:12,New
Scarechair Scale,True,True,2023-01-03 23:03:22,Old
Scarechair Scale,False,False,2023-01-03 23:03:22,New
Scaredy Cats,True,True,2022-09-21 06:03:39,Old
Scaredy Cats,False,False,2022-09-21 06:03:39,New
Scoop Scooter,True,True,2023-01-16 02:42:38,Old
Scoop Scooter,False,False,2023-01-16 02:42:38,New
Screw Armadillo,True,True,2023-01-10 18:57:11,Old
Screw Armadillo,False,False,2023-01-10 18:57:11,New
Scroll of Salutation,True,True,2022-04-23 20:28:59,Old
Scroll of Salutation,False,False,2022-04-23 20:28:59,New
Scrubbing Santa Cloth,True,True,2022-10-30 07:37:38,Old
Scrubbing Santa Cloth,False,False,2022-10-30 07:37:38,New
Sea Dragon Cranedross,True,True,2022-09-21 06:04:00,Old
Sea Dragon Cranedross,False,False,2022-09-21 06:04:00,New
Sea Dragon King Granganus,True,True,2022-12-21 09:52:04,Old
Sea Dragon King Granganus,False,False,2022-12-21 09:52:04,New
Sea Dragon Knight,True,True,2022-09-21 06:24:24,Old
Sea Dragon Knight,False,False,2022-09-21 06:24:24,New
Sea Star Trooper,True,True,2022-09-21 06:17:24,Old
Sea Star Trooper,False,False,2022-09-21 06:17:24,New
Seahorse Carrier,True,True,2022-10-20 07:01:49,Old
Seahorse Carrier,False,False,2022-10-20 07:01:49,New
Seahorse Server,True,True,2022-10-20 07:37:14,Old
Seahorse Server,False,False,2022-10-20 07:37:14,New
Seal of the Ancients,True,True,2022-09-21 02:59:29,Old
Seal of the Ancients,False,False,2022-09-21 02:59:29,New
Seastorm of Iruqua,True,True,2022-12-19 20:11:07,Old
Seastorm of Iruqua,False,False,2022-12-19 20:11:07,New
Secret Order,True,True,2022-10-11 17:19:01,Old
Secret Order,False,False,2022-10-11 17:19:01,New
Security Hole,True,True,2022-09-21 06:17:11,Old
Security Hole,False,False,2022-09-21 06:17:11,New
Seedchrotron Brusselun,True,True,2022-12-13 07:41:37,Old
Seedchrotron Brusselun,False,False,2022-12-13 07:41:37,New
Seir the Skysavior Knight,True,True,2023-01-21 14:11:09,Old
Seir the Skysavior Knight,False,False,2023-01-21 14:11:09,New
Semeruler the Dark Summoner,True,True,2022-09-21 06:24:21,Old
Semeruler the Dark Summoner,False,False,2022-09-21 06:24:21,New
Semeterasu the Celestial Summoner,True,True,2023-01-16 00:37:44,Old
Semeterasu the Celestial Summoner,False,False,2023-01-16 00:37:44,New
Sensor Duckbuill,True,True,2022-09-21 06:08:38,Old
Sensor Duckbuill,False,False,2022-09-21 06:08:38,New
Seraph of Darkness,True,True,2023-02-04 14:23:14,Old
Seraph of Darkness,False,False,2023-02-04 14:23:14,New
Serpainter,True,True,2023-01-05 22:46:45,Old
Serpainter,False,False,2023-01-05 22:46:45,New
Sevens Paladin the Magical Knight,True,True,2022-12-24 23:51:40,Old
Sevens Paladin the Magical Knight,False,False,2022-12-24 23:51:40,New
Sevens Road Enchanter,True,True,2022-08-17 09:41:03,Old
Sevens Road Enchanter,False,False,2022-08-17 09:41:03,New
Sevens Road Mage,True,True,2022-11-03 14:25:20,Old
Sevens Road Mage,False,False,2022-11-03 14:25:20,New
Sevens Road Magician,True,True,2023-01-31 16:18:08,Old
Sevens Road Magician,False,False,2023-01-31 16:18:08,New
Sevens Road Protection,True,True,2022-10-20 07:08:10,Old
Sevens Road Protection,False,False,2022-10-20 07:08:10,New
Sevens Road Sorcerer,True,True,2022-09-21 06:19:45,Old
Sevens Road Sorcerer,False,False,2022-09-21 06:19:45,New
Sevens Road Warlock,True,True,2022-11-03 14:26:05,Old
Sevens Road Warlock,False,False,2022-11-03 14:26:05,New
Sevens Road Witch,True,True,2023-01-31 16:59:02,Old
Sevens Road Witch,False,False,2023-01-31 16:59:02,New
Sevens Road Wiz,True,True,2022-12-10 20:40:24,Old
Sevens Road Wiz,False,False,2022-12-10 20:40:24,New
Sevensgias the Magical Dragon Knight,True,True,2022-10-30 06:59:10,Old
Sevensgias the Magical Dragon Knight,False,False,2022-10-30 06:59:10,New
Severing Psychic Wall,True,True,2022-04-20 15:40:00,Old
Severing Psychic Wall,False,False,2022-04-20 15:40:00,New
Shadow Buyer,True,True,2023-02-04 14:23:00,Old
Shadow Buyer,False,False,2023-02-04 14:23:00,New
Shadow Flower Duplication,True,True,2023-02-04 14:19:38,Old
Shadow Flower Duplication,False,False,2023-02-04 14:19:38,New
Shadow Flower Purple Smoke Spray,True,True,2022-09-21 06:00:37,Old
Shadow Flower Purple Smoke Spray,False,False,2022-09-21 06:00:37,New
Shadow Flower Return,True,True,2022-09-21 05:58:31,Old
Shadow Flower Return,False,False,2022-09-21 05:58:31,New
Shadow Flower Sewing,True,True,2023-02-04 14:19:45,Old
Shadow Flower Sewing,False,False,2023-02-04 14:19:45,New
Shadow Flower Spore,True,True,2023-01-30 17:28:11,Old
Shadow Flower Spore,False,False,2023-01-30 17:28:11,New
Shadow Flower Stance,True,True,2022-09-21 06:17:51,Old
Shadow Flower Stance,False,False,2022-09-21 06:17:51,New
Shadow Flower Wish,True,True,2022-11-16 04:07:48,Old
Shadow Flower Wish,False,False,2022-11-16 04:07:48,New
Shadow Ghoul,True,True,2022-10-30 06:16:04,Old
Shadow Ghoul,False,False,2022-10-30 06:16:04,New
Shadow Sentinel,True,True,2022-12-21 09:15:46,Old
Shadow Sentinel,False,False,2022-12-21 09:15:46,New
Shaman Octopus,True,True,2022-09-21 04:01:20,Old
Shaman Octopus,False,False,2022-09-21 04:01:20,New
Shape of Aqua,True,True,2022-12-10 20:58:13,Old
Shape of Aqua,False,False,2022-12-10 20:58:13,New
"Shariel, the Novice Sushi Fairy",True,True,2023-02-04 14:23:24,Old
"Shariel, the Novice Sushi Fairy",False,False,2023-02-04 14:23:24,New
Shichirin Samurai - Kushiro the Skewer Master,True,True,2022-12-25 17:41:20,Old
Shichirin Samurai - Kushiro the Skewer Master,False,False,2022-12-25 17:41:20,New
Shield & Sword,True,True,2021-12-11 20:01:01,Old
Shield & Sword,True,False,2021-12-11 20:01:01,New
Shield Boring Kong,True,True,2022-12-21 09:21:41,Old
Shield Boring Kong,False,False,2022-12-21 09:21:41,New
Shining City Nights,True,True,2022-12-21 09:17:26,Old
Shining City Nights,False,False,2022-12-21 09:17:26,New
Shining Shaman,True,True,2021-12-03 04:08:05,Old
Shining Shaman,False,False,2021-12-03 04:08:05,New
Ship of Seven Treasures,True,True,2022-09-21 05:57:28,Old
Ship of Seven Treasures,False,False,2022-09-21 05:57:28,New
Shitotsu the Talismanic Warrior,True,True,2022-10-03 13:36:17,Old
Shitotsu the Talismanic Warrior,False,False,2022-10-03 13:36:17,New
Shock Dragon,True,True,2022-09-21 03:35:00,Old
Shock Dragon,False,False,2022-09-21 03:35:00,New
Shocking Comeback!!,True,True,2023-01-30 10:06:23,Old
Shocking Comeback!!,False,False,2023-01-30 10:06:23,New
Shoulder Phone Nyan Nyan,True,True,2022-10-20 07:02:06,Old
Shoulder Phone Nyan Nyan,False,False,2022-10-20 07:02:06,New
Shovel Crusher,True,True,2022-04-23 23:53:50,Old
Shovel Crusher,False,False,2022-04-23 23:53:50,New
Showering Seaferno,True,True,2023-01-12 19:30:31,Old
Showering Seaferno,False,False,2023-01-12 19:30:31,New
Shrinker Shrimp,True,True,2023-01-30 11:37:55,Old
Shrinker Shrimp,False,False,2023-01-30 11:37:55,New
Sickleon,True,True,2022-09-21 06:22:21,Old
Sickleon,False,False,2022-09-21 06:22:21,New
Siesta Hold,True,True,2023-01-10 18:59:10,Old
Siesta Hold,False,False,2023-01-10 18:59:10,New
Siesta Torero,True,True,2023-01-10 18:57:18,Old
Siesta Torero,False,False,2023-01-10 18:57:18,New
"Sieth, the Scabbard of Noble Arms",True,True,2022-10-20 07:38:16,Old
"Sieth, the Scabbard of Noble Arms",False,False,2022-10-20 07:38:16,New
Sigilstate Sol,True,True,2021-12-17 12:20:39,Old
Sigilstate Sol,False,False,2021-12-17 12:20:39,New
Silent Assailant,True,True,2022-10-20 07:04:17,Old
Silent Assailant,False,False,2022-10-20 07:04:17,New
Silent Doom,True,True,2022-12-19 12:39:02,Old
Silent Doom,False,False,2022-12-19 12:39:02,New
Silent Learning,True,True,2022-08-25 01:02:32,Old
Silent Learning,False,False,2022-08-25 01:02:32,New
Silver Fang,True,True,2022-09-21 03:03:29,Old
Silver Fang,False,False,2022-09-21 03:03:29,New
Silver Seyfert,True,True,2022-12-21 09:14:22,Old
Silver Seyfert,False,False,2022-12-21 09:14:22,New
Silver Wolf,True,True,2022-09-21 04:39:39,Old
Silver Wolf,False,False,2022-09-21 04:39:39,New
Silver-Eyes Star Cat,True,True,2023-01-21 13:54:08,Old
Silver-Eyes Star Cat,False,False,2023-01-21 13:54:08,New
Silvermountain of Blisstopia,True,True,2022-12-13 15:35:00,Old
Silvermountain of Blisstopia,False,False,2022-12-13 15:35:00,New
Site Preview,True,True,2023-02-04 14:18:03,Old
Site Preview,False,False,2023-02-04 14:18:03,New
Skull Servant,True,True,2022-09-21 03:21:22,Old
Skull Servant,False,False,2022-09-21 03:21:22,New
Sky Dragon,True,True,2022-02-09 02:41:56,Old
Sky Dragon,False,False,2022-02-09 02:41:56,New
Skysavior Prayer,True,True,2023-01-21 14:43:02,Old
Skysavior Prayer,False,False,2023-01-21 14:43:02,New
Skysavior Symbol,True,True,2023-01-21 14:45:31,Old
Skysavior Symbol,False,False,2023-01-21 14:45:31,New
Skysavior Witnesses,True,True,2023-01-21 14:44:39,Old
Skysavior Witnesses,False,False,2023-01-21 14:44:39,New
Slash Halo,True,True,2023-02-04 14:17:46,Old
Slash Halo,False,False,2023-02-04 14:17:46,New
Slot Machine PG-7,True,True,2023-02-06 12:23:19,Old
Slot Machine PG-7,False,False,2023-02-06 12:23:19,New
Smashing Ground,True,True,2022-09-25 03:01:09,Old
Smashing Ground,True,False,2022-09-25 03:01:09,New
Snake Clown,True,True,2022-12-30 01:32:44,Old
Snake Clown,False,False,2022-12-30 01:32:44,New
Sneezing Greedizauls,True,True,2022-12-13 07:15:45,Old
Sneezing Greedizauls,False,False,2022-12-13 07:15:45,New
Sogen,True,True,2022-10-20 07:19:00,Old
Sogen,False,False,2022-10-20 07:19:00,New
Solcier the Skysavior Lightflash,True,True,2023-01-21 14:28:24,Old
Solcier the Skysavior Lightflash,False,False,2023-01-21 14:28:24,New
Soleil the Skysavior Angel,True,True,2023-01-21 14:06:59,Old
Soleil the Skysavior Angel,False,False,2023-01-21 14:06:59,New
Sonic Attacker,True,True,2022-09-21 03:07:51,Old
Sonic Attacker,False,False,2022-09-21 03:07:51,New
Sorapuyo,True,True,2022-09-20 11:07:13,Old
Sorapuyo,False,False,2022-09-20 11:07:13,New
Soul of a Reporter,True,True,2022-10-20 07:34:09,Old
Soul of a Reporter,False,False,2022-10-20 07:34:09,New
Sparkhearts Girl,True,True,2022-10-20 07:08:44,Old
Sparkhearts Girl,False,False,2022-10-20 07:08:44,New
Sparks,True,True,2022-09-21 03:18:07,Old
Sparks,False,False,2022-09-21 03:18:07,New
Spectral Swords of the Everloyal Guard,True,True,2022-02-11 17:09:41,Old
Spectral Swords of the Everloyal Guard,False,False,2022-02-11 17:09:41,New
Speedy Performer,True,True,2023-01-05 22:41:28,Old
Speedy Performer,False,False,2023-01-05 22:41:28,New
Spell Archer,True,True,2022-08-24 13:10:35,Old
Spell Archer,False,False,2022-08-24 13:10:35,New
Spice the Elite Noodle Ninja,True,True,2022-12-21 09:44:39,Old
Spice the Elite Noodle Ninja,False,False,2022-12-21 09:44:39,New
Spider Roll the Sushi Fairy,True,True,2022-10-30 07:46:36,Old
Spider Roll the Sushi Fairy,False,False,2022-10-30 07:46:36,New
Spike Seadra,True,True,2022-04-23 01:19:18,Old
Spike Seadra,False,False,2022-04-23 01:19:18,New
Spiral Geyser,True,True,2022-09-21 06:17:44,Old
Spiral Geyser,False,False,2022-09-21 06:17:44,New
Spirit of Bolt of Inspiration,True,True,2022-09-21 06:18:21,Old
Spirit of Bolt of Inspiration,False,False,2022-09-21 06:18:21,New
Spirit of the Mini Harp,True,True,2022-07-12 15:12:17,Old
Spirit of the Mini Harp,False,False,2022-07-12 15:12:17,New
Splendid Floor Master,True,True,2022-11-17 12:08:58,Old
Splendid Floor Master,False,False,2022-11-17 12:08:58,New
