Card number,Set,Name,Rarity,Print,Page URL,Modification date,Series,Set type,Cover card,Version
CP19-JP038,Collection Pack: Duelist of Revolution Version,Battlewasp - Arbalest the Rapidfire,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-JP038,Collection Pack: Duelist of Revolution Version,Battlewasp - Arbalest the Rapidfire,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-JP039,Collection Pack: Duelist of Revolution Version,Battlewasp - Azusa the Ghost Bow,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-JP039,Collection Pack: Duelist of Revolution Version,Battlewasp - Azusa the Ghost Bow,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-JP040,Collection Pack: Duelist of Revolution Version,Battlewasp - Halberd the Charge,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-JP040,Collection Pack: Duelist of Revolution Version,Battlewasp - Halberd the Charge,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-JP041,Collection Pack: Duelist of Revolution Version,Battlewasp - Hama the Conquering Bow,"('Ultra Rare', 'Collectors Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-JP041,Collection Pack: Duelist of Revolution Version,Battlewasp - Hama the Conquering Bow,"('Ultra Rare', 'Collectors Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-JP042,Collection Pack: Duelist of Revolution Version,Battlewasp - Ballista the Armageddon,"('Super Rare', 'Collectors Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-JP042,Collection Pack: Duelist of Revolution Version,Battlewasp - Ballista the Armageddon,"('Super Rare', 'Collectors Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-JP043,Collection Pack: Duelist of Revolution Version,Summoning Swarm,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-JP043,Collection Pack: Duelist of Revolution Version,Summoning Swarm,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-JP044,Collection Pack: Duelist of Revolution Version,Revival Swarm,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-JP044,Collection Pack: Duelist of Revolution Version,Revival Swarm,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-JP045,Collection Pack: Duelist of Revolution Version,Battlewasp - Nest,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-JP045,Collection Pack: Duelist of Revolution Version,Battlewasp - Nest,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-JP),2023-03-22 16:53:20,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR000,Collection Pack: Duelist of Revolution Version,Five-Headed Dragon,"('Extra Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR000,Collection Pack: Duelist of Revolution Version,Five-Headed Dragon,"('Extra Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR001,Collection Pack: Duelist of Revolution Version,Ipiria,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR001,Collection Pack: Duelist of Revolution Version,Ipiria,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR002,Collection Pack: Duelist of Revolution Version,Water of Life,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR002,Collection Pack: Duelist of Revolution Version,Water of Life,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR003,Collection Pack: Duelist of Revolution Version,Gold Moon Coin,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR003,Collection Pack: Duelist of Revolution Version,Gold Moon Coin,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR004,Collection Pack: Duelist of Revolution Version,Gingerbread House,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR004,Collection Pack: Duelist of Revolution Version,Gingerbread House,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR005,Collection Pack: Duelist of Revolution Version,Vision HERO Minimum Ray,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR005,Collection Pack: Duelist of Revolution Version,Vision HERO Minimum Ray,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR006,Collection Pack: Duelist of Revolution Version,Vision HERO Multiply Guy,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR006,Collection Pack: Duelist of Revolution Version,Vision HERO Multiply Guy,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR007,Collection Pack: Duelist of Revolution Version,Vision HERO Increase,"('Super Rare', 'Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR007,Collection Pack: Duelist of Revolution Version,Vision HERO Increase,"('Super Rare', 'Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR008,Collection Pack: Duelist of Revolution Version,Vision HERO Poisoner,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR008,Collection Pack: Duelist of Revolution Version,Vision HERO Poisoner,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR009,Collection Pack: Duelist of Revolution Version,Vision HERO Gravito,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR009,Collection Pack: Duelist of Revolution Version,Vision HERO Gravito,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR010,Collection Pack: Duelist of Revolution Version,Vision HERO Faris,"('Ultra Rare', 'Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR010,Collection Pack: Duelist of Revolution Version,Vision HERO Faris,"('Ultra Rare', 'Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR011,Collection Pack: Duelist of Revolution Version,Vision Release,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR011,Collection Pack: Duelist of Revolution Version,Vision Release,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR012,Collection Pack: Duelist of Revolution Version,Vision Fusion,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR012,Collection Pack: Duelist of Revolution Version,Vision Fusion,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR013,Collection Pack: Duelist of Revolution Version,Apparition,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR013,Collection Pack: Duelist of Revolution Version,Apparition,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR014,Collection Pack: Duelist of Revolution Version,Elemental HERO Avian,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR014,Collection Pack: Duelist of Revolution Version,Elemental HERO Avian,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR015,Collection Pack: Duelist of Revolution Version,Elemental HERO Burstinatrix,"('Normal Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR015,Collection Pack: Duelist of Revolution Version,Elemental HERO Burstinatrix,"('Normal Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR016,Collection Pack: Duelist of Revolution Version,Elemental HERO Sparkman,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR016,Collection Pack: Duelist of Revolution Version,Elemental HERO Sparkman,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR017,Collection Pack: Duelist of Revolution Version,Fortune Fairy Hikari,"('Super Rare', 'Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR017,Collection Pack: Duelist of Revolution Version,Fortune Fairy Hikari,"('Super Rare', 'Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR018,Collection Pack: Duelist of Revolution Version,Fortune Fairy En,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
CP19-KR018,Collection Pack: Duelist of Revolution Version,Fortune Fairy En,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collectors Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",New
CP19-KR019,Collection Pack: Duelist of Revolution Version,Fortune Fairy Hu,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack:_Duelist_of_Revolution_Version_(OCG-KR),2023-04-23 19:58:56,Collection Pack,Booster pack,"('Battlewasp - Hama the Conquering Bow', 'Number 97: Draglubion', 'Vision HERO Increase')",Old
