Card number,Set,Name,Rarity,Print,Page URL,Modification date,Set type,Version
SD46-JPP03,Structure Deck: Pulse of the King Rumbling of Heaven and Earth Pack,,"('Super Rare', 'Secret Rare')",Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_Rumbling_of_Heaven_and_Earth_Pack_(OCG-JP),2023-05-28 11:56:31,Enhancement Pack,Old
SD46-JPP03,Structure Deck: Pulse of the King Rumbling of Heaven and Earth Pack,Hot Red Dragon Archfiend King Calamity,"('Super Rare', 'Secret Rare')",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_Rumbling_of_Heaven_and_Earth_Pack_(OCG-JP),2023-06-09 17:52:11,Enhancement Pack,New
SD46-JPP03,Structure Deck: Pulse of the King,Hot Red Dragon Archfiend King Calamity,"('Super Rare', 'Secret Rare')",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JPP04,Structure Deck: Pulse of the King Rumbling of Heaven and Earth Pack,,"('Super Rare', 'Secret Rare')",Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_Rumbling_of_Heaven_and_Earth_Pack_(OCG-JP),2023-05-28 11:56:31,Enhancement Pack,Old
SD46-JPP04,Structure Deck: Pulse of the King,,"('Super Rare', 'Secret Rare')",Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JPP04,Structure Deck: Pulse of the King Rumbling of Heaven and Earth Pack,Red Rising Dragon,"('Super Rare', 'Secret Rare')",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_Rumbling_of_Heaven_and_Earth_Pack_(OCG-JP),2023-06-09 17:52:11,Enhancement Pack,New
SD46-JPP04,Structure Deck: Pulse of the King,Red Rising Dragon,"('Super Rare', 'Secret Rare')",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JPP05,Structure Deck: Pulse of the King,Scar-Red Dragon Archfiend,"('Ultra Rare', 'Secret Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:16,Structure Deck,Old
SD46-JPP05,Structure Deck: Pulse of the King Rumbling of Heaven and Earth Pack,Scar-Red Dragon Archfiend,"('Ultra Rare', 'Secret Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_Rumbling_of_Heaven_and_Earth_Pack_(OCG-JP),2023-05-28 11:56:31,Enhancement Pack,Old
SD46-JPP05,Structure Deck: Pulse of the King,Scar-Red Dragon Archfiend,"('Ultra Rare', 'Secret Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-06-08 03:14:49,Structure Deck,New
SD46-JPP05,Structure Deck: Pulse of the King Rumbling of Heaven and Earth Pack,Scar-Red Dragon Archfiend,"('Ultra Rare', 'Secret Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_Rumbling_of_Heaven_and_Earth_Pack_(OCG-JP),2023-06-09 17:52:11,Enhancement Pack,New
YO07-JP001,Yu-Gi-Oh! OCG Structures Volume 7 promotional card,Flametongue the Blazing Magical Blade,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Yu-Gi-Oh!_OCG_Structures_Volume_7_promotional_card_(OCG-JP),2023-06-07 05:08:46,Manga promotional card,New
