Card number,Set,Name,Rarity,Print,Quantity,Page URL,Modification date,Release,Set type,Cover card,Version
DT01-JP024,Duel Terminal - Synchro Awakening!!,Ally of Justice - Garadholg,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP024,Duel Terminal - Synchro Awakening!!,Ally of Justice - Garadholg,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP025,Duel Terminal - Synchro Awakening!!,Ally of Justice - Rudra,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP025,Duel Terminal - Synchro Awakening!!,Ally of Justice - Rudra,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP026,Duel Terminal - Synchro Awakening!!,Worm Apocalypse,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP026,Duel Terminal - Synchro Awakening!!,Worm Apocalypse,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP027,Duel Terminal - Synchro Awakening!!,Worm Barses,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP027,Duel Terminal - Synchro Awakening!!,Worm Barses,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP028,Duel Terminal - Synchro Awakening!!,Worm Cartaros,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP028,Duel Terminal - Synchro Awakening!!,Worm Cartaros,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP029,Duel Terminal - Synchro Awakening!!,Worm Dimikles,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP029,Duel Terminal - Synchro Awakening!!,Worm Dimikles,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP030,Duel Terminal - Synchro Awakening!!,Worm Erokin,"('Duel Terminal Super Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP030,Duel Terminal - Synchro Awakening!!,Worm Erokin,"('Duel Terminal Super Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP031,Duel Terminal - Synchro Awakening!!,"Brionac, Dragon of the Ice Barrier","('Duel Terminal Ultra Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP031,Duel Terminal - Synchro Awakening!!,"Brionac, Dragon of the Ice Barrier","('Duel Terminal Ultra Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP032,Duel Terminal - Synchro Awakening!!,Mist Wurm,"('Duel Terminal Ultra Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP032,Duel Terminal - Synchro Awakening!!,Mist Wurm,"('Duel Terminal Ultra Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP033,Duel Terminal - Synchro Awakening!!,Flamvell Uruquizas,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP033,Duel Terminal - Synchro Awakening!!,Flamvell Uruquizas,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP034,Duel Terminal - Synchro Awakening!!,X-Saber Urbellum,"('Duel Terminal Ultra Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP034,Duel Terminal - Synchro Awakening!!,X-Saber Urbellum,"('Duel Terminal Ultra Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP035,Duel Terminal - Synchro Awakening!!,Ally of Justice Catastor,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP035,Duel Terminal - Synchro Awakening!!,Ally of Justice Catastor,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP036,Duel Terminal - Synchro Awakening!!,Soul Exchange,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP036,Duel Terminal - Synchro Awakening!!,Soul Exchange,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP037,Duel Terminal - Synchro Awakening!!,Malevolent Nuzzler,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP037,Duel Terminal - Synchro Awakening!!,Malevolent Nuzzler,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP038,Duel Terminal - Synchro Awakening!!,Nobleman of Extermination,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP038,Duel Terminal - Synchro Awakening!!,Nobleman of Extermination,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP039,Duel Terminal - Synchro Awakening!!,Burst Stream of Destruction,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP039,Duel Terminal - Synchro Awakening!!,Burst Stream of Destruction,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP040,Duel Terminal - Synchro Awakening!!,Dark Magic Attack,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP040,Duel Terminal - Synchro Awakening!!,Dark Magic Attack,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP041,Duel Terminal - Synchro Awakening!!,Inferno Fire Blast,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP041,Duel Terminal - Synchro Awakening!!,Inferno Fire Blast,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP042,Duel Terminal - Synchro Awakening!!,Wrath of Neos,"('Duel Terminal Ultra Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP042,Duel Terminal - Synchro Awakening!!,Wrath of Neos,"('Duel Terminal Ultra Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP043,Duel Terminal - Synchro Awakening!!,Detonate,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP043,Duel Terminal - Synchro Awakening!!,Detonate,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP044,Duel Terminal - Synchro Awakening!!,Berserker Crush,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP044,Duel Terminal - Synchro Awakening!!,Berserker Crush,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP045,Duel Terminal - Synchro Awakening!!,Evolution Burst,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP045,Duel Terminal - Synchro Awakening!!,Evolution Burst,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP046,Duel Terminal - Synchro Awakening!!,Dust Tornado,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP046,Duel Terminal - Synchro Awakening!!,Dust Tornado,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP047,Duel Terminal - Synchro Awakening!!,Mask of Weakness,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP047,Duel Terminal - Synchro Awakening!!,Mask of Weakness,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP048,Duel Terminal - Synchro Awakening!!,Magic Jammer,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP048,Duel Terminal - Synchro Awakening!!,Magic Jammer,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP049,Duel Terminal - Synchro Awakening!!,Reinforcements,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP049,Duel Terminal - Synchro Awakening!!,Reinforcements,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
DT01-JP050,Duel Terminal - Synchro Awakening!!,Negate Attack,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-04-12,Duel Terminal,,Old
DT01-JP050,Duel Terminal - Synchro Awakening!!,Negate Attack,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Synchro_Awakening!!_(OCG-JP),2023-04-28 12:49:42,2008-03-12,Duel Terminal,,New
LC01-EN001,Legendary Collection: 25th Anniversary Edition,Obelisk the Tormentor,"('Ultra Rare', 'Quarter Century Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Legendary_Collection:_25th_Anniversary_Edition_(TCG-EN),2023-04-01 18:12:12,2023-04-20,Collector's Set,,Old
LC01-EN001,Legendary Collection: 25th Anniversary Edition,Obelisk the Tormentor,"('Ultra Rare', 'Quarter Century Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Legendary_Collection:_25th_Anniversary_Edition_(TCG-EN),2023-04-01 18:12:12,2023-04-20,Collector's Set,"('Obelisk the Tormentor', 'Slifer the Sky Dragon', 'The Winged Dragon of Ra')",New
LC01-EN002,Legendary Collection: 25th Anniversary Edition,Slifer the Sky Dragon,"('Ultra Rare', 'Quarter Century Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Legendary_Collection:_25th_Anniversary_Edition_(TCG-EN),2023-04-01 18:12:12,2023-04-20,Collector's Set,,Old
LC01-EN002,Legendary Collection: 25th Anniversary Edition,Slifer the Sky Dragon,"('Ultra Rare', 'Quarter Century Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Legendary_Collection:_25th_Anniversary_Edition_(TCG-EN),2023-04-01 18:12:12,2023-04-20,Collector's Set,"('Obelisk the Tormentor', 'Slifer the Sky Dragon', 'The Winged Dragon of Ra')",New
LC01-EN003,Legendary Collection: 25th Anniversary Edition,The Winged Dragon of Ra,"('Ultra Rare', 'Quarter Century Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Legendary_Collection:_25th_Anniversary_Edition_(TCG-EN),2023-04-01 18:12:12,2023-04-20,Collector's Set,,Old
LC01-EN003,Legendary Collection: 25th Anniversary Edition,The Winged Dragon of Ra,"('Ultra Rare', 'Quarter Century Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Legendary_Collection:_25th_Anniversary_Edition_(TCG-EN),2023-04-01 18:12:12,2023-04-20,Collector's Set,"('Obelisk the Tormentor', 'Slifer the Sky Dragon', 'The Winged Dragon of Ra')",New
LC01-EN004,Legendary Collection: 25th Anniversary Edition,Blue-Eyes White Dragon,"('Ultra Rare', 'Quarter Century Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Legendary_Collection:_25th_Anniversary_Edition_(TCG-EN),2023-04-01 18:12:12,2023-04-20,Collector's Set,,Old
LC01-EN004,Legendary Collection: 25th Anniversary Edition,Blue-Eyes White Dragon,"('Ultra Rare', 'Quarter Century Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Legendary_Collection:_25th_Anniversary_Edition_(TCG-EN),2023-04-01 18:12:12,2023-04-20,Collector's Set,"('Obelisk the Tormentor', 'Slifer the Sky Dragon', 'The Winged Dragon of Ra')",New
LC01-EN005,Legendary Collection: 25th Anniversary Edition,Dark Magician,"('Ultra Rare', 'Quarter Century Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Legendary_Collection:_25th_Anniversary_Edition_(TCG-EN),2023-04-01 18:12:12,2023-04-20,Collector's Set,,Old
LC01-EN005,Legendary Collection: 25th Anniversary Edition,Dark Magician,"('Ultra Rare', 'Quarter Century Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Legendary_Collection:_25th_Anniversary_Edition_(TCG-EN),2023-04-01 18:12:12,2023-04-20,Collector's Set,"('Obelisk the Tormentor', 'Slifer the Sky Dragon', 'The Winged Dragon of Ra')",New
LC01-EN006,Legendary Collection: 25th Anniversary Edition,Red-Eyes Black Dragon,"('Ultra Rare', 'Quarter Century Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Legendary_Collection:_25th_Anniversary_Edition_(TCG-EN),2023-04-01 18:12:12,2023-04-20,Collector's Set,,Old
LC01-EN006,Legendary Collection: 25th Anniversary Edition,Red-Eyes Black Dragon,"('Ultra Rare', 'Quarter Century Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Legendary_Collection:_25th_Anniversary_Edition_(TCG-EN),2023-04-01 18:12:12,2023-04-20,Collector's Set,"('Obelisk the Tormentor', 'Slifer the Sky Dragon', 'The Winged Dragon of Ra')",New
MAZE-EN001,Maze of Memories,Labyrinth Heavy Tank,"('Super Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Maze_of_Memories_(TCG-EN),2023-04-22 18:28:22,2023-03-09,Booster pack,"('Accel Synchro Stardust Dragon', 'Angel of Blue Tears', 'Barian Untopia', 'Baronne de Fleur', 'Battle Royal Mode - Joining', 'Black Luster Soldier - Legendary Swordsman', 'Duel Academy (card)', 'Evolution End Burst', 'Firewall Dragon Darkfluid - Neo Tempest Terahertz', 'Forge a New Future', 'Gate Guardians Combined', 'Guardian Chimera', 'Kahyoreigetsu', 'Labyrinth Heavy Tank', 'Labyrinth Wall Shadow', 'Mekk-Knight Crusadia Avramax', 'Number 39: Utopia Rising', 'Overlay Network (card)', 'Red-Eyes Soul', 'Saga of the Dragon Emperor', 'Soul of the Supreme King', 'Spellbook of Fate', 'Teardrop the Rikka Queen', 'This Creepy Little Punk', 'Time to Stand Up', 'Wake Up Your Elemental HERO', 'Wind-Up Kitten')",Old
MAZE-EN001,Maze of Memories,Labyrinth Heavy Tank,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Maze_of_Memories_(TCG-EN),2023-05-04 22:14:23,2023-03-09,Booster pack,"('Accel Synchro Stardust Dragon', 'Angel of Blue Tears', 'Barian Untopia', 'Baronne de Fleur', 'Battle Royal Mode - Joining', 'Black Luster Soldier - Legendary Swordsman', 'Duel Academy (card)', 'Evolution End Burst', 'Firewall Dragon Darkfluid - Neo Tempest Terahertz', 'Forge a New Future', 'Gate Guardians Combined', 'Guardian Chimera', 'Kahyoreigetsu', 'Labyrinth Heavy Tank', 'Labyrinth Wall Shadow', 'Mekk-Knight Crusadia Avramax', 'Number 39: Utopia Rising', 'Overlay Network (card)', 'Red-Eyes Soul', 'Saga of the Dragon Emperor', 'Soul of the Supreme King', 'Spellbook of Fate', 'Teardrop the Rikka Queen', 'This Creepy Little Punk', 'Time to Stand Up', 'Wake Up Your Elemental HERO', 'Wind-Up Kitten')",New
MAZE-EN002,Maze of Memories,Shadow Ghoul of the Labyrinth,"('Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Maze_of_Memories_(TCG-EN),2023-04-22 18:28:22,2023-03-09,Booster pack,"('Accel Synchro Stardust Dragon', 'Angel of Blue Tears', 'Barian Untopia', 'Baronne de Fleur', 'Battle Royal Mode - Joining', 'Black Luster Soldier - Legendary Swordsman', 'Duel Academy (card)', 'Evolution End Burst', 'Firewall Dragon Darkfluid - Neo Tempest Terahertz', 'Forge a New Future', 'Gate Guardians Combined', 'Guardian Chimera', 'Kahyoreigetsu', 'Labyrinth Heavy Tank', 'Labyrinth Wall Shadow', 'Mekk-Knight Crusadia Avramax', 'Number 39: Utopia Rising', 'Overlay Network (card)', 'Red-Eyes Soul', 'Saga of the Dragon Emperor', 'Soul of the Supreme King', 'Spellbook of Fate', 'Teardrop the Rikka Queen', 'This Creepy Little Punk', 'Time to Stand Up', 'Wake Up Your Elemental HERO', 'Wind-Up Kitten')",Old
MAZE-EN002,Maze of Memories,Shadow Ghoul of the Labyrinth,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Maze_of_Memories_(TCG-EN),2023-05-04 22:14:23,2023-03-09,Booster pack,"('Accel Synchro Stardust Dragon', 'Angel of Blue Tears', 'Barian Untopia', 'Baronne de Fleur', 'Battle Royal Mode - Joining', 'Black Luster Soldier - Legendary Swordsman', 'Duel Academy (card)', 'Evolution End Burst', 'Firewall Dragon Darkfluid - Neo Tempest Terahertz', 'Forge a New Future', 'Gate Guardians Combined', 'Guardian Chimera', 'Kahyoreigetsu', 'Labyrinth Heavy Tank', 'Labyrinth Wall Shadow', 'Mekk-Knight Crusadia Avramax', 'Number 39: Utopia Rising', 'Overlay Network (card)', 'Red-Eyes Soul', 'Saga of the Dragon Emperor', 'Soul of the Supreme King', 'Spellbook of Fate', 'Teardrop the Rikka Queen', 'This Creepy Little Punk', 'Time to Stand Up', 'Wake Up Your Elemental HERO', 'Wind-Up Kitten')",New
MAZE-EN003,Maze of Memories,Gate Guardians Combined,"('Super Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Maze_of_Memories_(TCG-EN),2023-04-22 18:28:22,2023-03-09,Booster pack,"('Accel Synchro Stardust Dragon', 'Angel of Blue Tears', 'Barian Untopia', 'Baronne de Fleur', 'Battle Royal Mode - Joining', 'Black Luster Soldier - Legendary Swordsman', 'Duel Academy (card)', 'Evolution End Burst', 'Firewall Dragon Darkfluid - Neo Tempest Terahertz', 'Forge a New Future', 'Gate Guardians Combined', 'Guardian Chimera', 'Kahyoreigetsu', 'Labyrinth Heavy Tank', 'Labyrinth Wall Shadow', 'Mekk-Knight Crusadia Avramax', 'Number 39: Utopia Rising', 'Overlay Network (card)', 'Red-Eyes Soul', 'Saga of the Dragon Emperor', 'Soul of the Supreme King', 'Spellbook of Fate', 'Teardrop the Rikka Queen', 'This Creepy Little Punk', 'Time to Stand Up', 'Wake Up Your Elemental HERO', 'Wind-Up Kitten')",Old
MAZE-EN003,Maze of Memories,Gate Guardians Combined,"('Super Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Maze_of_Memories_(TCG-EN),2023-05-04 22:14:23,2023-03-09,Booster pack,"('Accel Synchro Stardust Dragon', 'Angel of Blue Tears', 'Barian Untopia', 'Baronne de Fleur', 'Battle Royal Mode - Joining', 'Black Luster Soldier - Legendary Swordsman', 'Duel Academy (card)', 'Evolution End Burst', 'Firewall Dragon Darkfluid - Neo Tempest Terahertz', 'Forge a New Future', 'Gate Guardians Combined', 'Guardian Chimera', 'Kahyoreigetsu', 'Labyrinth Heavy Tank', 'Labyrinth Wall Shadow', 'Mekk-Knight Crusadia Avramax', 'Number 39: Utopia Rising', 'Overlay Network (card)', 'Red-Eyes Soul', 'Saga of the Dragon Emperor', 'Soul of the Supreme King', 'Spellbook of Fate', 'Teardrop the Rikka Queen', 'This Creepy Little Punk', 'Time to Stand Up', 'Wake Up Your Elemental HERO', 'Wind-Up Kitten')",New
