Name,Card type,Property,Archseries,Legend,Maximum mode,Attribute,Primary type,Monster type,Effect type,DEF,ATK,MAXIMUM ATK,Level/Rank,Page name,Page URL,Artwork,Modification date,Errata
Back Jersey,Trap Card,Normal Trap Card,"('Jersey',)",False,False,,,,"('Effect',)",,,,,Back Jersey,https://yugipedia.com/wiki/Back_Jersey,,2023-03-18 03:39:04,
Back To The Fusion,Spell Card,Normal Spell Card,"('Fusion (archetype)', 'The')",False,False,,,,"('Effect',)",,,,,Back To The Fusion,https://yugipedia.com/wiki/Back_To_The_Fusion,,2023-07-27 18:52:40,
Bait Bite Ball,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Bait Bite Ball,https://yugipedia.com/wiki/Bait_Bite_Ball,,2023-03-18 03:45:14,
Baked Bean Soldier,Monster Card,,,False,False,FIRE,Normal Monster,Plant,,0,1500,,4,Baked Bean Soldier,https://yugipedia.com/wiki/Baked_Bean_Soldier,,2023-03-18 03:45:29,
Bandijo of the Battle Ballad,Monster Card,,"('Shaman Bandit',)",False,False,WIND,Effect Monster,Psychic,"('Effect',)",1500,2500,,7,Bandijo of the Battle Ballad,https://yugipedia.com/wiki/Bandijo_of_the_Battle_Ballad,"('Edited',)",2023-08-15 23:33:38,
Barbeque Ox,Monster Card,,"('Yakiniku',)",False,False,FIRE,Normal Monster,Beast,,1000,1000,,3,Barbeque Ox,https://yugipedia.com/wiki/Barbeque_Ox,,2023-03-18 03:50:32,
Barrel Dragon,Monster Card,,,True,False,DARK,Effect Monster,Machine,"('Effect',)",2200,2600,,7,Barrel Dragon (Rush Duel),https://yugipedia.com/wiki/Barrel_Dragon_(Rush_Duel),"('Edited',)",2023-03-18 03:53:43,"('Any',)"
The Barrier,Trap Card,Normal Trap Card,"('The',)",False,False,,,,"('Effect',)",,,,,The Barrier,https://yugipedia.com/wiki/The_Barrier,,2023-08-02 18:47:38,
Barrier Armordillo,Monster Card,,,False,False,EARTH,Normal Monster,Beast,,1300,200,,1,Barrier Armordillo,https://yugipedia.com/wiki/Barrier_Armordillo,,2023-03-18 03:54:37,
Barrier Statue of the Inferno,Monster Card,,,False,False,FIRE,Effect Monster,Pyro,"('Continuous Effect',)",1000,1000,,4,Barrier Statue of the Inferno (Rush Duel),https://yugipedia.com/wiki/Barrier_Statue_of_the_Inferno_(Rush_Duel),,2023-03-18 03:56:04,"('Any',)"
Bascule the Moving Fortress,Monster Card,,,False,False,EARTH,Effect Monster,Machine,"('Effect',)",2500,0,,7,Bascule the Moving Fortress,https://yugipedia.com/wiki/Bascule_the_Moving_Fortress,,2023-03-18 03:57:05,
Battle Demotion,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Battle Demotion,https://yugipedia.com/wiki/Battle_Demotion,,2023-08-16 03:50:38,
Battle Shark Samegalon,Monster Card,,,False,False,WATER,Effect Monster,Fish,"('Effect',)",500,2300,,7,Battle Shark Samegalon,https://yugipedia.com/wiki/Battle_Shark_Samegalon,,2023-03-18 04:04:28,
Bean Soldier,Monster Card,,,False,False,EARTH,Normal Monster,Plant,,1300,1400,,4,Bean Soldier (Rush Duel),https://yugipedia.com/wiki/Bean_Soldier_(Rush_Duel),,2023-03-18 04:23:33,"('Name',)"
Bean Soljersey,Monster Card,,"('Jersey',)",False,False,EARTH,Normal Monster,Plant,,500,1500,,4,Bean Soljersey,https://yugipedia.com/wiki/Bean_Soljersey,,2023-03-18 04:23:42,
Beast Battlefield Barrier,Spell Card,Field Spell Card,,False,False,,,,"('Effect',)",,,,,Beast Battlefield Barrier,https://yugipedia.com/wiki/Beast_Battlefield_Barrier,,2023-06-15 16:11:41,
Beast Drive Mega Elephant,Monster Card,,,False,False,EARTH,Effect Monster,Beast,"('Effect',)",2500,1700,,8,Beast Drive Mega Elephant,https://yugipedia.com/wiki/Beast_Drive_Mega_Elephant,,2023-03-18 04:24:50,
Beast Gear Buggy Dog,Monster Card,,"('Beast Gear',)",False,False,FIRE,Normal Monster,Beast-Warrior,,1000,1200,,4,Beast Gear Buggy Dog,https://yugipedia.com/wiki/Beast_Gear_Buggy_Dog,,2023-03-18 04:25:19,
Beast Gear Emperor Catapult Kong,Monster Card,,"('Beast Gear',)",False,False,DARK,Effect Monster,Beast-Warrior,"('Effect',)",1700,2200,,7,Beast Gear Emperor Catapult Kong,https://yugipedia.com/wiki/Beast_Gear_Emperor_Catapult_Kong,,2023-03-18 04:25:28,
Beast Gear Emperor Glider Fox,Monster Card,,"('Beast Gear',)",False,False,EARTH,Effect Monster,Beast-Warrior,"('Effect',)",1500,2400,,7,Beast Gear Emperor Glider Fox,https://yugipedia.com/wiki/Beast_Gear_Emperor_Glider_Fox,,2023-03-18 04:25:38,
Beast Gear Gyro Jackal,Monster Card,,"('Beast Gear',)",False,False,WIND,Normal Monster,Beast-Warrior,,800,1100,,3,Beast Gear Gyro Jackal,https://yugipedia.com/wiki/Beast_Gear_Gyro_Jackal,,2023-03-18 04:25:46,
Beast Gear King Convoy Liogon,Monster Card,,"('Beast Gear',)",False,False,EARTH,Effect Monster,Beast-Warrior,"('Effect',)",2000,2300,,8,Beast Gear King Convoy Liogon,https://yugipedia.com/wiki/Beast_Gear_King_Convoy_Liogon,,2023-03-18 04:25:55,
Beast Gear Moto Wolf,Monster Card,,"('Beast Gear',)",False,False,EARTH,Normal Monster,Beast-Warrior,,400,1400,,4,Beast Gear Moto Wolf,https://yugipedia.com/wiki/Beast_Gear_Moto_Wolf,,2023-03-18 04:26:02,
Beast Gear Sage Roller Stag,Monster Card,,"('Beast Gear',)",False,False,EARTH,Effect Monster,Beast-Warrior,"('Effect',)",2400,1700,,7,Beast Gear Sage Roller Stag,https://yugipedia.com/wiki/Beast_Gear_Sage_Roller_Stag,,2023-06-27 20:02:29,
Beast Gear Secret Art - Primal Fist,Trap Card,Normal Trap Card,"('Beast Gear',)",False,False,,,,"('Effect',)",,,,,Beast Gear Secret Art - Primal Fist,https://yugipedia.com/wiki/Beast_Gear_Secret_Art_-_Primal_Fist,,2023-08-25 19:28:30,
Beast Gear Side Fennec,Monster Card,,"('Beast Gear',)",False,False,EARTH,Effect Monster,Beast-Warrior,"('Effect',)",1000,1000,,4,Beast Gear Side Fennec,https://yugipedia.com/wiki/Beast_Gear_Side_Fennec,,2023-03-18 04:26:23,
Beast Gear Trike Fox,Monster Card,,"('Beast Gear',)",False,False,EARTH,Effect Monster,Beast-Warrior,"('Effect',)",900,400,,2,Beast Gear Trike Fox,https://yugipedia.com/wiki/Beast_Gear_Trike_Fox,,2023-03-18 04:26:31,
Beast Summoner,Monster Card,,,False,False,DARK,Effect Monster,Spellcaster,"('Effect',)",700,900,,4,Beast Summoner,https://yugipedia.com/wiki/Beast_Summoner,,2023-03-18 04:28:37,
Beast Swords - Tiger Sabre,Spell Card,Equip Spell Card,,False,False,,,,"('Effect',)",,,,,Beast Swords - Tiger Sabre,https://yugipedia.com/wiki/Beast_Swords_-_Tiger_Sabre,,2023-08-16 00:14:44,
Beaver Warrior,Monster Card,,,False,False,EARTH,Normal Monster,Beast-Warrior,,1500,1200,,4,Beaver Warrior (Rush Duel),https://yugipedia.com/wiki/Beaver_Warrior_(Rush_Duel),,2023-03-18 04:33:53,"('Type',)"
Begonia the Pressed Shadow Flower,Monster Card,,"('Shadow Flower',)",False,False,EARTH,Normal Monster,Plant,,100,800,,1,Begonia the Pressed Shadow Flower,https://yugipedia.com/wiki/Begonia_the_Pressed_Shadow_Flower,,2023-03-18 04:39:46,
Behemoth the King of All Animals,Monster Card,,,True,False,EARTH,Effect Monster,Beast,"('Effect', 'Summoning condition')",1500,2700,,7,Behemoth the King of All Animals (Rush Duel),https://yugipedia.com/wiki/Behemoth_the_King_of_All_Animals_(Rush_Duel),,2023-08-26 19:01:46,"('Any',)"
Bendorbreak the Conqueror,Monster Card,,,False,False,WIND,Effect Monster,Beast,"('Effect',)",2500,1900,,7,Bendorbreak the Conqueror,https://yugipedia.com/wiki/Bendorbreak_the_Conqueror,,2023-03-18 04:42:27,
Berceptacle Mani,Monster Card,,,False,False,DARK,Effect Monster,Cyberse,"('Effect',)",0,2300,,7,Berceptacle Mani,https://yugipedia.com/wiki/Berceptacle_Mani,,2023-03-18 04:42:55,
Berry Bassist,Monster Card,,"('Band Group',)",False,False,DARK,Effect Monster,Psychic,"('Effect',)",0,1600,,6,Berry Bassist,https://yugipedia.com/wiki/Berry_Bassist,,2023-03-16 12:50:00,
Berry Fresh Happiness,Monster Card,,,False,False,WATER,Effect Monster,Aqua,"('Effect',)",500,100,,1,Berry Fresh Happiness,https://yugipedia.com/wiki/Berry_Fresh_Happiness,,2023-03-18 04:43:45,
Berserker Colosseum,Spell Card,Field Spell Card,,False,False,,,,"('Effect',)",,,,,Berserker Colosseum,https://yugipedia.com/wiki/Berserker_Colosseum,,2023-03-18 04:44:57,
Best Bite,Spell Card,Normal Spell Card,"('Yakiniku',)",False,False,,,,"('Effect',)",,,,,Best Bite,https://yugipedia.com/wiki/Best_Bite,,2023-03-18 04:46:31,
Beta Burn Dragon,Monster Card,,"('High Tech Dragon',)",False,False,LIGHT,Effect Monster,Dragon,"('Effect',)",0,1400,,4,Beta Burn Dragon,https://yugipedia.com/wiki/Beta_Burn_Dragon,,2023-03-18 04:46:37,
Betrayer of Peace,Monster Card,,,False,False,LIGHT,Effect Monster,Warrior,"('Effect',)",1000,1200,,4,Betrayer of Peace,https://yugipedia.com/wiki/Betrayer_of_Peace,,2023-03-18 04:47:33,
Big Bang Egger,Monster Card,,,False,False,DARK,Normal Monster,Pyro,,0,600,,1,Big Bang Egger,https://yugipedia.com/wiki/Big_Bang_Egger,,2023-03-18 04:49:24,
Big Umi,Spell Card,Field Spell Card,,False,False,,,,"('Effect',)",,,,,Big Umi,https://yugipedia.com/wiki/Big_Umi,,2023-07-05 03:10:52,
Binding Chain,Monster Card,,,False,False,LIGHT,Normal Monster,Fairy,,1100,1000,,3,Binding Chain (Rush Duel),https://yugipedia.com/wiki/Binding_Chain_(Rush_Duel),,2023-03-18 04:55:01,
Bio Mechamantis,Monster Card,,,False,False,EARTH,Effect Monster,Insect,"('Effect',)",0,1200,,4,Bio Mechamantis,https://yugipedia.com/wiki/Bio_Mechamantis,,2023-03-18 04:55:26,
Bizarrmor,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Bizarrmor,https://yugipedia.com/wiki/Bizarrmor,,2023-08-27 19:57:40,
Black Dragon's Chick,Monster Card,,,False,False,DARK,Effect Monster,Dragon,"('Effect',)",500,800,,1,Black Dragon's Chick (Rush Duel),https://yugipedia.com/wiki/Black_Dragon%27s_Chick_(Rush_Duel),,2023-08-17 17:51:35,"('Name',)"
Black Dragon's Roar,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Black Dragon's Roar,https://yugipedia.com/wiki/Black_Dragon%27s_Roar,,2023-08-17 17:56:04,
Black Handshaker,Monster Card,,,False,False,DARK,Effect Monster,Galaxy (Type),"('Effect',)",1000,800,,2,Black Handshaker,https://yugipedia.com/wiki/Black_Handshaker,,2023-03-18 05:03:39,
Black Luster Jersey Ritual,Spell Card,Normal Spell Card,"('Jersey',)",False,False,,,,"('Effect',)",,,,,Black Luster Jersey Ritual,https://yugipedia.com/wiki/Black_Luster_Jersey_Ritual,,2023-03-18 05:04:44,
Black Luster Soljersey,Monster Card,,"('Jersey',)",False,False,EARTH,Normal Monster,Warrior,,500,2500,,8,Black Luster Soljersey,https://yugipedia.com/wiki/Black_Luster_Soljersey,,2023-03-18 05:07:13,
Black Luster Soljersey - Envoy of the Drying,Monster Card,,"('Jersey',)",False,False,LIGHT,Effect Monster,Warrior,"('Effect',)",500,2500,,8,Black Luster Soljersey - Envoy of the Drying,https://yugipedia.com/wiki/Black_Luster_Soljersey_-_Envoy_of_the_Drying,,2023-03-18 05:07:20,
Bladearmor King Dynas Dorcus,Monster Card,,,False,False,EARTH,Effect Monster,Insect,"('Effect',)",1700,2500,,8,Bladearmor King Dynas Dorcus,https://yugipedia.com/wiki/Bladearmor_King_Dynas_Dorcus,,2023-03-18 05:34:02,
Blades of Divine Wind,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Blades of Divine Wind,https://yugipedia.com/wiki/Blades_of_Divine_Wind,,2023-03-18 05:34:24,
Bladesaurus,Monster Card,,,False,False,EARTH,Effect Monster,Dinosaur,"('Effect',)",800,1700,,6,Bladesaurus,https://yugipedia.com/wiki/Bladesaurus,,2023-08-27 21:05:21,
Blanc de Blanc the Snow Shadow Flower,Monster Card,,"('Shadow Flower',)",False,False,EARTH,Normal Monster,Plant,,1000,1900,,5,Blanc de Blanc the Snow Shadow Flower,https://yugipedia.com/wiki/Blanc_de_Blanc_the_Snow_Shadow_Flower,,2023-03-18 05:34:37,
Blast Examiner,Monster Card,,"('Chemistry',)",False,False,FIRE,Normal Monster,Pyro,,1500,1700,,5,Blast Examiner,https://yugipedia.com/wiki/Blast_Examiner,,2023-03-18 05:34:57,
Blast Jaws,Monster Card,,,False,False,WATER,Effect Monster,Thunder,"('Effect',)",0,1200,,3,Blast Jaws,https://yugipedia.com/wiki/Blast_Jaws,,2023-03-18 05:35:27,
Blasting Bird,Monster Card,,,False,False,LIGHT,Effect Monster,Winged Beast,"('Effect',)",1000,800,,3,Blasting Bird,https://yugipedia.com/wiki/Blasting_Bird,,2023-03-18 05:36:45,
Blaze Fiend Assault,Spell Card,Normal Spell Card,"('Blaze Fiend',)",False,False,,,,"('Effect',)",,,,,Blaze Fiend Assault,https://yugipedia.com/wiki/Blaze_Fiend_Assault,,2023-05-25 11:23:18,
Blaze Fiend Overlords Beelucitaroth,Monster Card,,"('Blaze Fiend',)",False,True,FIRE,Effect Monster,Fiend,"('Continuous Effect', 'Summoning condition')",0,1200,3000,4,Blaze Fiend Overlords Beelucitaroth,https://yugipedia.com/wiki/Blaze_Fiend_Overlords_Beelucitaroth,,2023-06-27 20:02:12,
Blaze Fiend Overlords Beelucitaroth [L],Monster Card,,"('Blaze Fiend',)",False,True,FIRE,Effect Monster,Fiend,"('Continuous Effect',)",0,1100,,4,Blaze Fiend Overlords Beelucitaroth (L),https://yugipedia.com/wiki/Blaze_Fiend_Overlords_Beelucitaroth_(L),,2023-03-18 05:38:53,
Blaze Fiend Overlords Beelucitaroth [R],Monster Card,,"('Blaze Fiend',)",False,True,FIRE,Effect Monster,Fiend,"('Effect',)",0,1000,,4,Blaze Fiend Overlords Beelucitaroth (R),https://yugipedia.com/wiki/Blaze_Fiend_Overlords_Beelucitaroth_(R),,2023-03-18 05:39:00,
Blazebolt Chemistorm Fenghuang Volcalize Phoenix,Monster Card,,"('Chemistry',)",False,True,FIRE,Effect Monster,Pyro,"('Effect',)",0,2400,3500,10,Blazebolt Chemistorm Fenghuang Volcalize Phoenix,https://yugipedia.com/wiki/Blazebolt_Chemistorm_Fenghuang_Volcalize_Phoenix,,2023-08-11 06:07:19,
Blazebolt Chemistorm Fenghuang Volcalize Phoenix [L],Monster Card,,"('Chemistry',)",False,True,FIRE,Effect Monster,Thunder,"('Effect',)",0,2000,,10,Blazebolt Chemistorm Fenghuang Volcalize Phoenix (L),https://yugipedia.com/wiki/Blazebolt_Chemistorm_Fenghuang_Volcalize_Phoenix_(L),,2023-09-03 03:41:02,
Blazebolt Chemistorm Fenghuang Volcalize Phoenix [R],Monster Card,,"('Chemistry',)",False,True,FIRE,Effect Monster,Aqua,"('Effect',)",0,2000,,10,Blazebolt Chemistorm Fenghuang Volcalize Phoenix (R),https://yugipedia.com/wiki/Blazebolt_Chemistorm_Fenghuang_Volcalize_Phoenix_(R),,2023-09-03 03:41:12,
Blazing Chestnut,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Blazing Chestnut,https://yugipedia.com/wiki/Blazing_Chestnut,,2023-03-18 05:39:28,
Bleach Mortar,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Bleach Mortar,https://yugipedia.com/wiki/Bleach_Mortar,,2023-03-18 05:40:25,
Blitzkrieg Cavalry Triggerdrago,Monster Card,,,False,False,LIGHT,Effect Monster,Thunder,"('Effect',)",1500,2500,,7,Blitzkrieg Cavalry Triggerdrago,https://yugipedia.com/wiki/Blitzkrieg_Cavalry_Triggerdrago,,2023-05-31 06:49:18,
Block Attack,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Block Attack (Rush Duel),https://yugipedia.com/wiki/Block_Attack_(Rush_Duel),,2023-03-18 05:44:40,"('Type',)"
Blue Falcon Tengu,Monster Card,,,False,False,WATER,Normal Monster,Winged Beast,,1800,1800,,6,Blue Falcon Tengu,https://yugipedia.com/wiki/Blue_Falcon_Tengu,,2023-03-18 05:50:29,
Blue Medicine,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Blue Medicine (Rush Duel),https://yugipedia.com/wiki/Blue_Medicine_(Rush_Duel),,2023-03-18 05:51:20,"('Type',)"
Blue Tooth Burst Dragon,Monster Card,,"('High Tech Dragon',)",False,False,LIGHT,Effect Monster,Dragon,"('Effect',)",1500,2500,,7,Blue Tooth Burst Dragon,https://yugipedia.com/wiki/Blue_Tooth_Burst_Dragon,"('Alternate',)",2023-08-06 19:15:44,
Blue Tooth Enhanced Burst Dragon,Monster Card,,"('High Tech Dragon',)",False,False,LIGHT,Fusion Monster,Dragon,"('Effect',)",2000,3000,,9,Blue Tooth Enhanced Burst Dragon,https://yugipedia.com/wiki/Blue_Tooth_Enhanced_Burst_Dragon,,2023-08-18 08:27:23,
Blue-Eyed Silver Zombie,Monster Card,,,False,False,DARK,Normal Monster,Zombie,,700,900,,3,Blue-Eyed Silver Zombie (Rush Duel),https://yugipedia.com/wiki/Blue-Eyed_Silver_Zombie_(Rush_Duel),,2023-03-18 05:52:55,
Blue-Eyes Bright Dragon,Monster Card,,"('Blue-Eyes (Rush Duel)',)",False,False,LIGHT,Effect Monster,Dragon,"('Effect',)",2500,2500,,8,Blue-Eyes Bright Dragon,https://yugipedia.com/wiki/Blue-Eyes_Bright_Dragon,,2023-08-14 19:43:29,
Blue-Eyes Ultimate Dragon,Monster Card,,"('Blue-Eyes (Rush Duel)',)",False,False,LIGHT,Fusion Monster,Dragon,,3800,4500,,12,Blue-Eyes Ultimate Dragon (Rush Duel),https://yugipedia.com/wiki/Blue-Eyes_Ultimate_Dragon_(Rush_Duel),,2023-08-15 23:25:42,"('Type',)"
Blue-Eyes Vision Dragon,Monster Card,,"('Blue-Eyes (Rush Duel)',)",False,False,LIGHT,Effect Monster,Dragon,"('Effect', 'Summoning condition')",2000,2500,,8,Blue-Eyes Vision Dragon,https://yugipedia.com/wiki/Blue-Eyes_Vision_Dragon,,2023-08-26 18:56:19,
Blue-Eyes White Cat,Monster Card,,"('Cat (Rush Duel series)',)",False,False,LIGHT,Normal Monster,Beast,,200,600,,1,Blue-Eyes White Cat,https://yugipedia.com/wiki/Blue-Eyes_White_Cat,,2023-03-18 05:56:20,
Blue-Eyes White Dragon,Monster Card,,"('Blue-Eyes (Rush Duel)',)",True,False,LIGHT,Normal Monster,Dragon,,2500,3000,,8,Blue-Eyes White Dragon (Rush Duel),https://yugipedia.com/wiki/Blue-Eyes_White_Dragon_(Rush_Duel),"('Alternate',)",2023-08-14 04:17:04,"('Name', 'Type')"
Bluegrass Stealer,Monster Card,,"('Shaman Bandit',)",False,False,WIND,Effect Monster,Psychic,"('Effect',)",0,1200,,4,Bluegrass Stealer,https://yugipedia.com/wiki/Bluegrass_Stealer,,2023-03-18 05:58:10,
Bobble Header,Spell Card,Normal Spell Card,"('Baseball',)",False,False,,,,"('Effect',)",,,,,Bobble Header,https://yugipedia.com/wiki/Bobble_Header,,2023-06-27 20:02:08,
Bolt the Conduction Spirit,Monster Card,,"('Chemistry',)",False,False,FIRE,Effect Monster,Thunder,"('Effect',)",0,400,,2,Bolt the Conduction Spirit,https://yugipedia.com/wiki/Bolt_the_Conduction_Spirit,,2023-08-11 00:42:40,
Bombing Bird,Monster Card,,,False,False,FIRE,Normal Monster,Winged Beast,,1200,1300,,4,Bombing Bird,https://yugipedia.com/wiki/Bombing_Bird,,2023-03-15 04:45:10,
Bonded Bowing,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Bonded Bowing,https://yugipedia.com/wiki/Bonded_Bowing,,2023-03-18 05:59:26,
Boost Rescue,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Boost Rescue,https://yugipedia.com/wiki/Boost_Rescue,,2023-03-18 06:05:17,
Booster Wyvern,Monster Card,,"('High Tech Dragon',)",False,False,LIGHT,Effect Monster,Dragon,"('Effect',)",300,300,,1,Booster Wyvern,https://yugipedia.com/wiki/Booster_Wyvern,,2023-08-18 08:22:54,
Boosturtle,Monster Card,,,False,False,FIRE,Normal Monster,Reptile,,500,1000,,3,Boosturtle,https://yugipedia.com/wiki/Boosturtle,,2023-07-14 10:38:43,
Boton the Music Princess,Monster Card,,"('Music Princess',)",False,False,WIND,Normal Monster,Warrior,,500,0,,1,Boton the Music Princess,https://yugipedia.com/wiki/Boton_the_Music_Princess,,2023-08-22 16:39:14,
Bowing Brotherhood,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Bowing Brotherhood,https://yugipedia.com/wiki/Bowing_Brotherhood,,2023-03-18 06:15:03,
Braid Blade Reader,Monster Card,,,False,False,LIGHT,Effect Monster,Spellcaster,"('Effect',)",1300,300,,3,Braid Blade Reader,https://yugipedia.com/wiki/Braid_Blade_Reader,,2023-08-18 08:24:06,
Brain Harvester,Monster Card,,,False,False,DARK,Effect Monster,Fairy,"('Effect',)",0,1000,,3,Brain Harvester,https://yugipedia.com/wiki/Brain_Harvester,,2023-03-18 06:17:34,
Brassaxophone the Music Princess,Monster Card,,"('Music Princess',)",False,False,WIND,Normal Monster,Warrior,,1200,1000,,3,Brassaxophone the Music Princess,https://yugipedia.com/wiki/Brassaxophone_the_Music_Princess,,2023-06-24 12:29:59,
Breaking News!,Trap Card,Normal Trap Card,"('Newspaper',)",False,False,,,,"('Effect',)",,,,,Breaking News!,https://yugipedia.com/wiki/Breaking_News!,,2023-06-27 20:02:02,"('Any',)"
Bright Sentinel,Monster Card,,,False,False,LIGHT,Normal Monster,Galaxy (Type),,100,1500,,4,Bright Sentinel,https://yugipedia.com/wiki/Bright_Sentinel,,2023-03-18 06:46:05,
Brocoohearted Pigeon,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Brocoohearted Pigeon,https://yugipedia.com/wiki/Brocoohearted_Pigeon,,2023-06-24 13:05:49,
Brutal Retribution,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Brutal Retribution,https://yugipedia.com/wiki/Brutal_Retribution,,2023-03-18 06:53:55,
Bubble Kingdom,Spell Card,Field Spell Card,"('Bubble Actress',)",False,False,,,,"('Effect',)",,,,,Bubble Kingdom,https://yugipedia.com/wiki/Bubble_Kingdom,"('Edited',)",2023-03-18 06:55:01,
Bubbleburst Shock!,Spell Card,Normal Spell Card,"('Bubble Era',)",False,False,,,,"('Effect',)",,,,,Bubbleburst Shock!,https://yugipedia.com/wiki/Bubbleburst_Shock!,,2023-03-18 06:55:29,
Bubbly Elf,Monster Card,,"('Bubble Era',)",False,False,LIGHT,Normal Monster,Aqua,,0,800,,2,Bubbly Elf,https://yugipedia.com/wiki/Bubbly_Elf,,2023-03-18 06:55:50,
Buffered Slime,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Buffered Slime,https://yugipedia.com/wiki/Buffered_Slime,,2023-05-25 11:21:44,
Bull Breaker,Monster Card,,,False,False,EARTH,Normal Monster,Machine,,800,1200,,4,Bull Breaker,https://yugipedia.com/wiki/Bull_Breaker,,2023-03-18 07:04:59,
Buried Shield,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Buried Shield,https://yugipedia.com/wiki/Buried_Shield,,2023-05-24 15:03:53,
Burning Blaze Dragon,Monster Card,,,False,False,FIRE,Effect Monster,Dragon,"('Effect',)",0,1800,,6,Burning Blaze Dragon,https://yugipedia.com/wiki/Burning_Blaze_Dragon,,2023-03-18 07:07:00,
Burst Breath of Destruction,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Burst Breath of Destruction,https://yugipedia.com/wiki/Burst_Breath_of_Destruction,,2023-08-14 10:15:28,
Burstray Gunman,Monster Card,,,False,False,DARK,Effect Monster,Galaxy (Type),"('Effect',)",200,1200,,4,Burstray Gunman,https://yugipedia.com/wiki/Burstray_Gunman,,2023-05-05 14:17:58,
Business Card Barrage,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Business Card Barrage,https://yugipedia.com/wiki/Business_Card_Barrage,,2023-08-16 03:48:26,
