Name,Card type,Property,Effect type,Legend,Maximum mode,Page name,Page URL,Modification date,Version
Arts Angel Guard Dolby,Monster Card,,,False,False,Arts Angel Guard Dolby,https://yugipedia.com/wiki/Arts_Angel_Guard_Dolby,2023-02-04 14:26:54,New
Arts Angel Metal Position,Monster Card,,"('Effect',)",True,True,Arts Angel Metal Position,https://yugipedia.com/wiki/Arts_Angel_Metal_Position,2023-02-04 14:25:44,Old
Arts Angel Metal Position,Monster Card,,"('Effect',)",False,False,Arts Angel Metal Position,https://yugipedia.com/wiki/Arts_Angel_Metal_Position,2023-02-04 14:25:44,New
Arzareth the Sweeping Wind,Monster Card,,"('Effect',)",True,True,Arzareth the Sweeping Wind,https://yugipedia.com/wiki/Arzareth_the_Sweeping_Wind,2022-09-21 05:41:23,Old
Arzareth the Sweeping Wind,Monster Card,,"('Effect',)",False,False,Arzareth the Sweeping Wind,https://yugipedia.com/wiki/Arzareth_the_Sweeping_Wind,2022-09-21 05:41:23,New
Asbolus the Star Knight,Monster Card,,"('Effect',)",True,True,Asbolus the Star Knight,https://yugipedia.com/wiki/Asbolus_the_Star_Knight,2022-12-29 13:31:11,Old
Asbolus the Star Knight,Monster Card,,"('Effect',)",False,False,Asbolus the Star Knight,https://yugipedia.com/wiki/Asbolus_the_Star_Knight,2022-12-29 13:31:11,New
Ascending Evolution,Trap Card,Normal Trap Card,"('Effect',)",True,True,Ascending Evolution,https://yugipedia.com/wiki/Ascending_Evolution,2022-10-30 07:49:39,Old
Ascending Evolution,Trap Card,Normal Trap Card,"('Effect',)",False,False,Ascending Evolution,https://yugipedia.com/wiki/Ascending_Evolution,2022-10-30 07:49:39,New
Asport Pirate the Wind Crusher,Monster Card,,"('Effect',)",True,True,Asport Pirate the Wind Crusher,https://yugipedia.com/wiki/Asport_Pirate_the_Wind_Crusher,2023-02-04 14:23:54,Old
Asport Pirate the Wind Crusher,Monster Card,,"('Effect',)",False,False,Asport Pirate the Wind Crusher,https://yugipedia.com/wiki/Asport_Pirate_the_Wind_Crusher,2023-02-04 14:23:54,New
Assault & Infringement Reporter Masa,Monster Card,,,True,True,Assault & Infringement Reporter Masa,https://yugipedia.com/wiki/Assault_%26_Infringement_Reporter_Masa,2023-01-31 13:24:00,Old
Assault & Infringement Reporter Masa,Monster Card,,,False,False,Assault & Infringement Reporter Masa,https://yugipedia.com/wiki/Assault_%26_Infringement_Reporter_Masa,2023-01-31 13:24:00,New
Assault Armato,Monster Card,,"('Effect',)",True,True,Assault Armato,https://yugipedia.com/wiki/Assault_Armato,2022-09-21 05:28:37,Old
Assault Armato,Monster Card,,"('Effect',)",False,False,Assault Armato,https://yugipedia.com/wiki/Assault_Armato,2022-09-21 05:28:37,New
Asteroeva,Monster Card,,,True,True,Asteroeva,https://yugipedia.com/wiki/Asteroeva,2022-12-21 09:16:34,Old
Asteroeva,Monster Card,,,False,False,Asteroeva,https://yugipedia.com/wiki/Asteroeva,2022-12-21 09:16:34,New
Astrobio Drake,Monster Card,,"('Effect',)",True,True,Astrobio Drake,https://yugipedia.com/wiki/Astrobio_Drake,2023-01-21 16:38:04,Old
Astrobio Drake,Monster Card,,"('Effect',)",False,False,Astrobio Drake,https://yugipedia.com/wiki/Astrobio_Drake,2023-01-21 16:38:04,New
Astrorescue,Monster Card,,"('Effect',)",True,True,Astrorescue,https://yugipedia.com/wiki/Astrorescue,2022-09-21 05:31:51,Old
Astrorescue,Monster Card,,"('Effect',)",False,False,Astrorescue,https://yugipedia.com/wiki/Astrorescue,2022-09-21 05:31:51,New
Astrosoldier,Monster Card,,"('Continuous Effect',)",True,True,Astrosoldier,https://yugipedia.com/wiki/Astrosoldier,2023-02-04 14:26:06,Old
Astrosoldier,Monster Card,,"('Continuous Effect',)",False,False,Astrosoldier,https://yugipedia.com/wiki/Astrosoldier,2023-02-04 14:26:06,New
Atlas Combat Beetle,Monster Card,,,True,True,Atlas Combat Beetle,https://yugipedia.com/wiki/Atlas_Combat_Beetle,2022-09-21 05:43:32,Old
Atlas Combat Beetle,Monster Card,,,False,False,Atlas Combat Beetle,https://yugipedia.com/wiki/Atlas_Combat_Beetle,2022-09-21 05:43:32,New
Attolashoot Highdron,Monster Card,,"('Effect',)",True,True,Attolashoot Highdron,https://yugipedia.com/wiki/Attolashoot_Highdron,2022-09-25 03:00:23,Old
Attolashoot Highdron,Monster Card,,"('Effect',)",False,False,Attolashoot Highdron,https://yugipedia.com/wiki/Attolashoot_Highdron,2022-09-25 03:00:23,New
Attribute Shift Bomb,Spell Card,Normal Spell Card,"('Effect',)",True,True,Attribute Shift Bomb,https://yugipedia.com/wiki/Attribute_Shift_Bomb,2022-09-21 03:36:31,Old
Attribute Shift Bomb,Spell Card,Normal Spell Card,"('Effect',)",False,False,Attribute Shift Bomb,https://yugipedia.com/wiki/Attribute_Shift_Bomb,2022-09-21 03:36:31,New
Attron,Monster Card,,"('Effect',)",True,True,Attron,https://yugipedia.com/wiki/Attron,2023-01-03 23:09:37,Old
Attron,Monster Card,,"('Effect',)",False,False,Attron,https://yugipedia.com/wiki/Attron,2023-01-03 23:09:37,New
Auguste Dragon's Counterattack,Trap Card,Normal Trap Card,,True,True,Auguste Dragon's Counterattack,https://yugipedia.com/wiki/Auguste_Dragon%27s_Counterattack,2023-02-04 00:15:59,Old
Auguste Dragon's Counterattack,Trap Card,Normal Trap Card,,False,False,Auguste Dragon's Counterattack,https://yugipedia.com/wiki/Auguste_Dragon%27s_Counterattack,2023-02-04 00:15:59,New
Aura Buster,Spell Card,Equip Spell Card,,True,True,Aura Buster,https://yugipedia.com/wiki/Aura_Buster,2023-01-26 18:04:59,Old
Aura Buster,Spell Card,Equip Spell Card,,False,False,Aura Buster,https://yugipedia.com/wiki/Aura_Buster,2023-01-26 18:04:59,New
Auto Reverse,Spell Card,Normal Spell Card,"('Effect',)",True,True,Auto Reverse,https://yugipedia.com/wiki/Auto_Reverse,2023-02-04 14:20:05,Old
Auto Reverse,Spell Card,Normal Spell Card,"('Effect',)",False,False,Auto Reverse,https://yugipedia.com/wiki/Auto_Reverse,2023-02-04 14:20:05,New
Avian Spell Strategy,Spell Card,Normal Spell Card,"('Effect',)",True,True,Avian Spell Strategy,https://yugipedia.com/wiki/Avian_Spell_Strategy,2022-09-21 05:36:15,Old
Avian Spell Strategy,Spell Card,Normal Spell Card,"('Effect',)",False,False,Avian Spell Strategy,https://yugipedia.com/wiki/Avian_Spell_Strategy,2022-09-21 05:36:15,New
Baby Dragon,Monster Card,,,True,True,Baby Dragon (Rush Duel),https://yugipedia.com/wiki/Baby_Dragon_(Rush_Duel),2022-09-21 04:55:27,Old
Baby Dragon,Monster Card,,,False,False,Baby Dragon (Rush Duel),https://yugipedia.com/wiki/Baby_Dragon_(Rush_Duel),2022-09-21 04:55:27,New
Babysitter Goat,Monster Card,,,True,True,Babysitter Goat,https://yugipedia.com/wiki/Babysitter_Goat,2022-04-23 21:03:02,Old
Babysitter Goat,Monster Card,,,False,False,Babysitter Goat,https://yugipedia.com/wiki/Babysitter_Goat,2022-04-23 21:03:02,New
Back Beat,Spell Card,Normal Spell Card,"('Effect',)",True,True,Back Beat,https://yugipedia.com/wiki/Back_Beat,2022-09-21 05:30:02,Old
Back Beat,Spell Card,Normal Spell Card,"('Effect',)",False,False,Back Beat,https://yugipedia.com/wiki/Back_Beat,2022-09-21 05:30:02,New
Back Jersey,Trap Card,Normal Trap Card,"('Effect',)",True,True,Back Jersey,https://yugipedia.com/wiki/Back_Jersey,2023-02-04 14:17:39,Old
Back Jersey,Trap Card,Normal Trap Card,"('Effect',)",False,False,Back Jersey,https://yugipedia.com/wiki/Back_Jersey,2023-02-04 14:17:39,New
Back To The Fusion,Spell Card,Normal Spell Card,"('Effect',)",True,True,Back To The Fusion,https://yugipedia.com/wiki/Back_To_The_Fusion,2023-01-21 14:37:05,Old
Back To The Fusion,Spell Card,Normal Spell Card,"('Effect',)",False,False,Back To The Fusion,https://yugipedia.com/wiki/Back_To_The_Fusion,2023-01-21 14:37:05,New
Bait Bite Ball,Trap Card,Normal Trap Card,"('Effect',)",True,True,Bait Bite Ball,https://yugipedia.com/wiki/Bait_Bite_Ball,2022-10-20 07:34:03,Old
Bait Bite Ball,Trap Card,Normal Trap Card,"('Effect',)",False,False,Bait Bite Ball,https://yugipedia.com/wiki/Bait_Bite_Ball,2022-10-20 07:34:03,New
Baked Bean Soldier,Monster Card,,,True,True,Baked Bean Soldier,https://yugipedia.com/wiki/Baked_Bean_Soldier,2022-09-21 05:40:22,Old
Baked Bean Soldier,Monster Card,,,False,False,Baked Bean Soldier,https://yugipedia.com/wiki/Baked_Bean_Soldier,2022-09-21 05:40:22,New
Balance Stone the Miraculous Stone Tool,Trap Card,Normal Trap Card,,True,True,Balance Stone the Miraculous Stone Tool,https://yugipedia.com/wiki/Balance_Stone_the_Miraculous_Stone_Tool,2022-10-19 18:20:12,Old
Balance Stone the Miraculous Stone Tool,Trap Card,Normal Trap Card,,False,False,Balance Stone the Miraculous Stone Tool,https://yugipedia.com/wiki/Balance_Stone_the_Miraculous_Stone_Tool,2022-10-19 18:20:12,New
Ballast Balance Shot,Spell Card,Normal Spell Card,,True,True,Ballast Balance Shot,https://yugipedia.com/wiki/Ballast_Balance_Shot,2022-10-19 16:46:56,Old
Ballast Balance Shot,Spell Card,Normal Spell Card,,False,False,Ballast Balance Shot,https://yugipedia.com/wiki/Ballast_Balance_Shot,2022-10-19 16:46:56,New
Bandijo of the Battle Ballad,Monster Card,,"('Effect',)",True,True,Bandijo of the Battle Ballad,https://yugipedia.com/wiki/Bandijo_of_the_Battle_Ballad,2023-02-04 14:23:46,Old
Bandijo of the Battle Ballad,Monster Card,,"('Effect',)",False,False,Bandijo of the Battle Ballad,https://yugipedia.com/wiki/Bandijo_of_the_Battle_Ballad,2023-02-04 14:23:46,New
Barbeque Ox,Monster Card,,,True,True,Barbeque Ox,https://yugipedia.com/wiki/Barbeque_Ox,2022-12-27 14:38:01,Old
Barbeque Ox,Monster Card,,,False,False,Barbeque Ox,https://yugipedia.com/wiki/Barbeque_Ox,2022-12-27 14:38:01,New
Barrel Dragon,Monster Card,,"('Effect',)",True,True,Barrel Dragon (Rush Duel),https://yugipedia.com/wiki/Barrel_Dragon_(Rush_Duel),2023-01-31 21:13:20,Old
Barrel Dragon,Monster Card,,"('Effect',)",True,False,Barrel Dragon (Rush Duel),https://yugipedia.com/wiki/Barrel_Dragon_(Rush_Duel),2023-01-31 21:13:20,New
Barrier Armordillo,Monster Card,,,True,True,Barrier Armordillo,https://yugipedia.com/wiki/Barrier_Armordillo,2022-04-24 00:06:22,Old
Barrier Armordillo,Monster Card,,,False,False,Barrier Armordillo,https://yugipedia.com/wiki/Barrier_Armordillo,2022-04-24 00:06:22,New
Barrier Statue of the Inferno,Monster Card,,"('Continuous Effect',)",True,True,Barrier Statue of the Inferno (Rush Duel),https://yugipedia.com/wiki/Barrier_Statue_of_the_Inferno_(Rush_Duel),2022-12-21 09:45:40,Old
Barrier Statue of the Inferno,Monster Card,,"('Continuous Effect',)",False,False,Barrier Statue of the Inferno (Rush Duel),https://yugipedia.com/wiki/Barrier_Statue_of_the_Inferno_(Rush_Duel),2022-12-21 09:45:40,New
Bascule the Moving Fortress,Monster Card,,"('Effect',)",True,True,Bascule the Moving Fortress,https://yugipedia.com/wiki/Bascule_the_Moving_Fortress,2022-09-20 11:23:04,Old
Bascule the Moving Fortress,Monster Card,,"('Effect',)",False,False,Bascule the Moving Fortress,https://yugipedia.com/wiki/Bascule_the_Moving_Fortress,2022-09-20 11:23:04,New
Battle Demotion,Trap Card,Normal Trap Card,"('Effect',)",True,True,Battle Demotion,https://yugipedia.com/wiki/Battle_Demotion,2022-12-21 09:25:21,Old
Battle Demotion,Trap Card,Normal Trap Card,"('Effect',)",False,False,Battle Demotion,https://yugipedia.com/wiki/Battle_Demotion,2022-12-21 09:25:21,New
Battle Shark Samegalon,Monster Card,,"('Effect',)",True,True,Battle Shark Samegalon,https://yugipedia.com/wiki/Battle_Shark_Samegalon,2022-09-21 03:11:27,Old
Battle Shark Samegalon,Monster Card,,"('Effect',)",False,False,Battle Shark Samegalon,https://yugipedia.com/wiki/Battle_Shark_Samegalon,2022-09-21 03:11:27,New
Be Silent,Spell Card,Normal Spell Card,,True,True,Be Silent,https://yugipedia.com/wiki/Be_Silent,2022-03-20 22:50:49,Old
Be Silent,Spell Card,Normal Spell Card,,False,False,Be Silent,https://yugipedia.com/wiki/Be_Silent,2022-03-20 22:50:49,New
Bean Soldier,Monster Card,,,True,True,Bean Soldier (Rush Duel),https://yugipedia.com/wiki/Bean_Soldier_(Rush_Duel),2022-04-20 07:23:18,Old
Bean Soldier,Monster Card,,,False,False,Bean Soldier (Rush Duel),https://yugipedia.com/wiki/Bean_Soldier_(Rush_Duel),2022-04-20 07:23:18,New
Bean Soljersey,Monster Card,,,True,True,Bean Soljersey,https://yugipedia.com/wiki/Bean_Soljersey,2023-02-04 14:26:34,Old
Bean Soljersey,Monster Card,,,False,False,Bean Soljersey,https://yugipedia.com/wiki/Bean_Soljersey,2023-02-04 14:26:34,New
Beast Battlefield Barrier,Spell Card,Field Spell Card,"('Effect',)",True,True,Beast Battlefield Barrier,https://yugipedia.com/wiki/Beast_Battlefield_Barrier,2022-09-21 05:31:26,Old
Beast Battlefield Barrier,Spell Card,Field Spell Card,"('Effect',)",False,False,Beast Battlefield Barrier,https://yugipedia.com/wiki/Beast_Battlefield_Barrier,2022-09-21 05:31:26,New
Beast Drive Mega Elephant,Monster Card,,"('Effect',)",True,True,Beast Drive Mega Elephant,https://yugipedia.com/wiki/Beast_Drive_Mega_Elephant,2022-09-21 05:34:30,Old
Beast Drive Mega Elephant,Monster Card,,"('Effect',)",False,False,Beast Drive Mega Elephant,https://yugipedia.com/wiki/Beast_Drive_Mega_Elephant,2022-09-21 05:34:30,New
Beast Gear Buggy Dog,Monster Card,,,True,True,Beast Gear Buggy Dog,https://yugipedia.com/wiki/Beast_Gear_Buggy_Dog,2022-09-21 03:46:51,Old
Beast Gear Buggy Dog,Monster Card,,,False,False,Beast Gear Buggy Dog,https://yugipedia.com/wiki/Beast_Gear_Buggy_Dog,2022-09-21 03:46:51,New
Beast Gear Emperor Catapult Kong,Monster Card,,"('Effect',)",True,True,Beast Gear Emperor Catapult Kong,https://yugipedia.com/wiki/Beast_Gear_Emperor_Catapult_Kong,2022-09-21 03:45:12,Old
Beast Gear Emperor Catapult Kong,Monster Card,,"('Effect',)",False,False,Beast Gear Emperor Catapult Kong,https://yugipedia.com/wiki/Beast_Gear_Emperor_Catapult_Kong,2022-09-21 03:45:12,New
Beast Gear Emperor Glider Fox,Monster Card,,"('Effect',)",True,True,Beast Gear Emperor Glider Fox,https://yugipedia.com/wiki/Beast_Gear_Emperor_Glider_Fox,2022-11-26 13:43:18,Old
Beast Gear Emperor Glider Fox,Monster Card,,"('Effect',)",False,False,Beast Gear Emperor Glider Fox,https://yugipedia.com/wiki/Beast_Gear_Emperor_Glider_Fox,2022-11-26 13:43:18,New
Beast Gear Gyro Jackal,Monster Card,,,True,True,Beast Gear Gyro Jackal,https://yugipedia.com/wiki/Beast_Gear_Gyro_Jackal,2022-09-21 03:46:01,Old
Beast Gear Gyro Jackal,Monster Card,,,False,False,Beast Gear Gyro Jackal,https://yugipedia.com/wiki/Beast_Gear_Gyro_Jackal,2022-09-21 03:46:01,New
Beast Gear King Convoy Liogon,Monster Card,,"('Effect',)",True,True,Beast Gear King Convoy Liogon,https://yugipedia.com/wiki/Beast_Gear_King_Convoy_Liogon,2022-10-20 07:36:40,Old
Beast Gear King Convoy Liogon,Monster Card,,"('Effect',)",False,False,Beast Gear King Convoy Liogon,https://yugipedia.com/wiki/Beast_Gear_King_Convoy_Liogon,2022-10-20 07:36:40,New
Beast Gear Moto Wolf,Monster Card,,,True,True,Beast Gear Moto Wolf,https://yugipedia.com/wiki/Beast_Gear_Moto_Wolf,2022-09-21 03:47:19,Old
Beast Gear Moto Wolf,Monster Card,,,False,False,Beast Gear Moto Wolf,https://yugipedia.com/wiki/Beast_Gear_Moto_Wolf,2022-09-21 03:47:19,New
Beast Gear Sage Roller Stag,Monster Card,,"('Effect',)",True,True,Beast Gear Sage Roller Stag,https://yugipedia.com/wiki/Beast_Gear_Sage_Roller_Stag,2022-11-17 12:10:07,Old
Beast Gear Sage Roller Stag,Monster Card,,"('Effect',)",False,False,Beast Gear Sage Roller Stag,https://yugipedia.com/wiki/Beast_Gear_Sage_Roller_Stag,2022-11-17 12:10:07,New
Beast Gear Secret Art - Primal Fist,Trap Card,Normal Trap Card,"('Effect',)",True,True,Beast Gear Secret Art - Primal Fist,https://yugipedia.com/wiki/Beast_Gear_Secret_Art_-_Primal_Fist,2022-09-21 05:44:38,Old
Beast Gear Secret Art - Primal Fist,Trap Card,Normal Trap Card,"('Effect',)",False,False,Beast Gear Secret Art - Primal Fist,https://yugipedia.com/wiki/Beast_Gear_Secret_Art_-_Primal_Fist,2022-09-21 05:44:38,New
Beast Gear Side Fennec,Monster Card,,"('Effect',)",True,True,Beast Gear Side Fennec,https://yugipedia.com/wiki/Beast_Gear_Side_Fennec,2023-02-04 14:23:32,Old
Beast Gear Side Fennec,Monster Card,,"('Effect',)",False,False,Beast Gear Side Fennec,https://yugipedia.com/wiki/Beast_Gear_Side_Fennec,2023-02-04 14:23:32,New
Beast Gear Trike Fox,Monster Card,,"('Effect',)",True,True,Beast Gear Trike Fox,https://yugipedia.com/wiki/Beast_Gear_Trike_Fox,2022-10-20 07:36:56,Old
Beast Gear Trike Fox,Monster Card,,"('Effect',)",False,False,Beast Gear Trike Fox,https://yugipedia.com/wiki/Beast_Gear_Trike_Fox,2022-10-20 07:36:56,New
Beast Summoner,Monster Card,,"('Effect',)",True,True,Beast Summoner,https://yugipedia.com/wiki/Beast_Summoner,2022-10-20 07:09:16,Old
Beast Summoner,Monster Card,,"('Effect',)",False,False,Beast Summoner,https://yugipedia.com/wiki/Beast_Summoner,2022-10-20 07:09:16,New
Beast Swords - Tiger Sabre,Spell Card,Equip Spell Card,"('Effect',)",True,True,Beast Swords - Tiger Sabre,https://yugipedia.com/wiki/Beast_Swords_-_Tiger_Sabre,2023-02-04 14:18:16,Old
Beast Swords - Tiger Sabre,Spell Card,Equip Spell Card,"('Effect',)",False,False,Beast Swords - Tiger Sabre,https://yugipedia.com/wiki/Beast_Swords_-_Tiger_Sabre,2023-02-04 14:18:16,New
Beautiful Bird Burst,Trap Card,Normal Trap Card,,True,True,Beautiful Bird Burst,https://yugipedia.com/wiki/Beautiful_Bird_Burst,2023-01-29 21:18:20,Old
Beautiful Bird Burst,Trap Card,Normal Trap Card,,False,False,Beautiful Bird Burst,https://yugipedia.com/wiki/Beautiful_Bird_Burst,2023-01-29 21:18:20,New
Beautiful Bird Gentleman Robin,Monster Card,,,True,True,Beautiful Bird Gentleman Robin,https://yugipedia.com/wiki/Beautiful_Bird_Gentleman_Robin,2023-02-01 16:57:21,Old
Beautiful Bird Gentleman Robin,Monster Card,,,False,False,Beautiful Bird Gentleman Robin,https://yugipedia.com/wiki/Beautiful_Bird_Gentleman_Robin,2023-02-01 16:57:21,New
Beautiful Bird Multistrike,Spell Card,Normal Spell Card,,True,True,Beautiful Bird Multistrike,https://yugipedia.com/wiki/Beautiful_Bird_Multistrike,2023-02-01 17:30:25,Old
Beautiful Bird Multistrike,Spell Card,Normal Spell Card,,False,False,Beautiful Bird Multistrike,https://yugipedia.com/wiki/Beautiful_Bird_Multistrike,2023-02-01 17:30:25,New
Beautiful Bird Nobleman Stork,Monster Card,,,True,True,Beautiful Bird Nobleman Stork,https://yugipedia.com/wiki/Beautiful_Bird_Nobleman_Stork,2023-02-01 16:59:16,Old
Beautiful Bird Nobleman Stork,Monster Card,,,False,False,Beautiful Bird Nobleman Stork,https://yugipedia.com/wiki/Beautiful_Bird_Nobleman_Stork,2023-02-01 16:59:16,New
Beautiful Bird Poet Pheasant,Monster Card,,,True,True,Beautiful Bird Poet Pheasant,https://yugipedia.com/wiki/Beautiful_Bird_Poet_Pheasant,2023-02-01 16:56:55,Old
Beautiful Bird Poet Pheasant,Monster Card,,,False,False,Beautiful Bird Poet Pheasant,https://yugipedia.com/wiki/Beautiful_Bird_Poet_Pheasant,2023-02-01 16:56:55,New
Beautiful Bird Star Stripe Eagle,Monster Card,,,True,True,Beautiful Bird Star Stripe Eagle,https://yugipedia.com/wiki/Beautiful_Bird_Star_Stripe_Eagle,2023-02-01 17:26:34,Old
Beautiful Bird Star Stripe Eagle,Monster Card,,,False,False,Beautiful Bird Star Stripe Eagle,https://yugipedia.com/wiki/Beautiful_Bird_Star_Stripe_Eagle,2023-02-01 17:26:34,New
Beaver Warrior,Monster Card,,,True,True,Beaver Warrior (Rush Duel),https://yugipedia.com/wiki/Beaver_Warrior_(Rush_Duel),2022-09-25 03:03:35,Old
Beaver Warrior,Monster Card,,,False,False,Beaver Warrior (Rush Duel),https://yugipedia.com/wiki/Beaver_Warrior_(Rush_Duel),2022-09-25 03:03:35,New
Begonia the Pressed Shadow Flower,Monster Card,,,True,True,Begonia the Pressed Shadow Flower,https://yugipedia.com/wiki/Begonia_the_Pressed_Shadow_Flower,2022-10-09 13:32:41,Old
Begonia the Pressed Shadow Flower,Monster Card,,,False,False,Begonia the Pressed Shadow Flower,https://yugipedia.com/wiki/Begonia_the_Pressed_Shadow_Flower,2022-10-09 13:32:41,New
Behemoth the King of All Animals,Monster Card,,"('Effect',)",True,True,Behemoth the King of All Animals (Rush Duel),https://yugipedia.com/wiki/Behemoth_the_King_of_All_Animals_(Rush_Duel),2023-02-15 13:22:38,Old
Behemoth the King of All Animals,Monster Card,,"('Effect',)",True,False,Behemoth the King of All Animals (Rush Duel),https://yugipedia.com/wiki/Behemoth_the_King_of_All_Animals_(Rush_Duel),2023-02-15 13:22:38,New
Bendorbreak the Conqueror,Monster Card,,"('Effect',)",True,True,Bendorbreak the Conqueror,https://yugipedia.com/wiki/Bendorbreak_the_Conqueror,2022-10-20 07:38:11,Old
Bendorbreak the Conqueror,Monster Card,,"('Effect',)",False,False,Bendorbreak the Conqueror,https://yugipedia.com/wiki/Bendorbreak_the_Conqueror,2022-10-20 07:38:11,New
Benevolent Dragon,Monster Card,,,True,True,Benevolent Dragon,https://yugipedia.com/wiki/Benevolent_Dragon,2022-11-02 17:17:36,Old
