Set,Name,Rarity,Print,Cover card,Modification date,Version
Cyberstorm Access,,,,"('Firewall Dragon Singularity',)",2022-12-19 12:06:50,Old
Cyberstorm Access,Libromancer Origin,,,"('Firewall Dragon Singularity',)",2022-12-31 14:37:46,New
Cyberstorm Access,,,,"('Firewall Dragon Singularity',)",2022-12-19 12:06:50,Old
Cyberstorm Access,World of Boundless Consciousness,,,"('Firewall Dragon Singularity',)",2022-12-31 14:37:46,New
Duelist Set: Version Dark Returner,Evilswarm Ouroboros,"('Ultra Rare',)",,"('Evilswarm Ouroboros',)",2022-12-27 03:11:25,New
Duelist Set DX: Double Union,Evilswarm Ouroboros,"('Secret Rare',)",,"('Evilswarm Ouroboros', 'Constellar Ptolemy M7')",2022-12-27 03:12:34,New
Duelist Set DX: Double Union,Evilswarm Ouroboros,"('Secret Rare',)",,"('Evilswarm Ouroboros', 'Constellar Ptolemy M7')",2020-08-22 21:27:18,Old
Duelist Set: Version Dark Returner,Evilswarm Ouroboros,"('Ultra Rare',)",,"('Evilswarm Ouroboros',)",2022-04-29 21:36:37,Old
Duelist Set DX: Double Union,Constellar Ptolemy M7,"('Secret Rare',)",,"('Evilswarm Ouroboros', 'Constellar Ptolemy M7')",2020-08-22 21:27:18,Old
Duelist Set: Version Lightning Star,Constellar Ptolemy M7,"('Ultra Rare',)",,"('Constellar Ptolemy M7',)",2022-04-29 21:37:46,Old
Duelist Set DX: Double Union,Constellar Ptolemy M7,"('Secret Rare',)",,"('Evilswarm Ouroboros', 'Constellar Ptolemy M7')",2022-12-27 03:12:34,New
Duelist Set: Version Lightning Star,Constellar Ptolemy M7,"('Ultra Rare',)",,"('Constellar Ptolemy M7',)",2022-12-27 03:12:05,New
Invasion of Chaos: Special Edition,Lava Golem,"('Ultra Rare',)",,,2022-05-07 16:58:29,Old
Invasion of Chaos: Special Edition,Magic Cylinder,"('Ultra Rare',)",,,2022-05-07 16:58:29,New
Invasion of Chaos: Special Edition,Ring of Destruction,"('Ultra Rare',)",,,2022-05-07 16:58:29,New
Invasion of Chaos: Special Edition,Magic Cylinder,"('Ultra Rare',)",,,2022-05-07 16:58:29,Old
Invasion of Chaos: Special Edition,Lava Golem,"('Ultra Rare',)",,,2022-05-07 16:58:29,New
Invasion of Chaos: Special Edition,Ring of Destruction,"('Ultra Rare',)",,,2022-05-07 16:58:29,Old
Extra Transcend Enhancement Pack,Metallion Asurastar,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Metarion Ashurastar,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Metarion Vritrastar,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Metallion Vritrastar,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Metallion Eraclestar,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Metarion Eraclestar,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Metarion Ladonstar,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Metallion Ladonstar,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Fire Jester,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Fire Jester,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Imaginary Actor,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Imaginary Actor,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Gracesaurus,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Gracesaurus,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Serpainter,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Serpainter,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Sword Dancer,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Sword Dancer,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Magic Juggler,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Magic Juggler,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Imaginary Ark Turbo,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Imaginary Arc Turbo,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Imaginary Arc Tower,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Imaginary Ark Tower,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Imaginary Ark Turbulence,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Imaginary Arc Turbulence,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Imaginary Arc Turnback,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Imaginary Ark Turnback,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Sevens Paladin the Magical Knight,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Sevens Paladin the Magical Knight,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Whispark Fairy Girl,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Whispark Fairy Girl,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Straynge Cats,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Straynge Cats,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Kuribotorero,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Kuribotorero,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Kuribot,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Kuribot,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Mr. Alche,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Mr. Alche,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Swordsman of Roadstar,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Swordsman of Roadstar,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Superstrike Dragon Dragiastar F,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Superstrike Dragon Dragiastar F,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Full Moon Dragon Umbrlancer F,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Full Moon Dragon Umbrlancer F,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Sportsdragon Kickbase Master,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Sportsdragon Kickbase Master,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,The☆Wyvern,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,The☆Wyvern,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,The☆Dragon,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,The☆Dragon,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,The☆Power-Up,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,The☆Power-Up,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,The☆Barrier,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,The☆Barrier,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Amusi Howling Performer,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Amusi Howling Performer,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Chemical Cure Purple,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Chemical Cure Purple,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Chemical Cure Red,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Chemical Cure Red,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Red Medicine,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Red Medicine,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Kengo Shogun of the Crescent Moon,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Kengo Shogun of the Crescent Moon,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Fearstute Followl,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Fearstute Followl,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Permillind Hicrotron,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Permillind Hicrotron,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Winged Celestial Dragon of Weal and Woe,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Winged Celestial Dragon of Weal and Woe,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Hyper Upstart King Rex,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Hyper Upstart King Rex,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Worker Warrior - Sinister Chairman,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Worker Warrior - Sinister Chairman,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Worker Warrior - Overhauled Organizer,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Worker Warrior - Overhauled Organizer,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Labyrinth Tank,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Labyrinth Tank,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Cannon Soldier,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Cannon Soldier,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Giga-Tech Wolf,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Giga-Tech Wolf,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Ether Seeker,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Ether Seeker,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Priestess of Star Salvation,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Priestess of Star Salvation,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Star Restart,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Star Restart,"('Super Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Yami,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Yami,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Spectral Swords of the Everloyal Guard,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Spectral Swords of the Everloyal Guard,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,The Warrior Returning Alive,"('Secret Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,The Warrior Returning Alive,"('Secret Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Graceful Charity,"('Secret Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Graceful Charity,"('Secret Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Fusion,"('Rare', 'Secret Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Fusion,"('Rare', 'Secret Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Metarion Ashurastar,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Metallion Asurastar,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Metarion Vritrastar,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Metallion Vritrastar,"('Ultra Rare', 'Rush Rare')",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Metarion Eraclestar,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Metallion Eraclestar,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Metarion Ladonstar,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Metallion Ladonstar,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Fire Jester,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Fire Jester,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Imaginary Actor,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Imaginary Actor,"('Rare',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Gracesaurus,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Gracesaurus,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Serpainter,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Serpainter,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
Extra Transcend Enhancement Pack,Sword Dancer,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Metallion Vritrastar', 'Serpainter')",2022-04-15 10:46:12,Old
Extra Transcend Enhancement Pack,Sword Dancer,"('Common',)",,"('Imaginary Actor', 'Fusion (Rush Duel)', 'Serpainter', 'Metarion Vritrastar')",2022-12-30 00:53:14,New
